,char,movie,mbti,votes
1513,Max Wishbone,Monster Family,ENTP,10 Pdb Votes
1514,Jake Doyle,8-Bit Christmas,ENTP,7 Pdb Votes
1515,Turkie,Thankskilling (2008),ENTP,3 Pdb Votes
1516,Mr. Cheeky,Monty Python's Life of Brian (1979),ENTP,15 Pdb Votes
1517,Matrim Cauthon,The Wheel Of Time (2021 TV series),ENTP,7 Pdb Votes
1518,Kemal Mutlu,Film (The Movie),ENTP,3 Pdb Votes
1519,Illy,Charming (2018),XXXX,1 Pdb Vote
1520,Kang dae-jin,Escape from Mogadishu,ENTP,7 Pdb Votes
1521,Colonel Moore,The General's Daughter (1999),ENTP,1 Pdb Vote
1522,Klaus Jäger,T-34 (2019),ENTP,6 Pdb Votes
1523,'The Bat' Kiyoko,Suicide club,ENTP,17 Pdb Votes
1524,Adult Poop,The Emoji Movie (2017),ENTP,4 Pdb Votes
1525,Denny,Blue Bayou,ENTP,4 Pdb Votes
1526,Jaune Tom,Guy Purr-ee,XXXX,5 Pdb Votes
1527,Creedence Leonore Gielgud,Troll 2,ENTP,3 Pdb Votes
1528,Rudolphe Sackville-Bagg,The Little Vampire (2017),ENTP,41 Pdb Votes
1529,Ryu Seung Min,Shoot Me In The Heart,ENTP,5 Pdb Votes
1530,Joe Hunt,Billionaire Boys Club (2018),ENTP,9 Pdb Votes
1531,Lowell Bergman,The Insider (1999),ENTP,9 Pdb Votes
1532,Clarence,Coming to America (1988),ENTP,5 Pdb Votes
1533,Han Sung Yong,Shark: The Beginning,ENTP,4 Pdb Votes
1534,Dogati,King Solomon's Mines (1985),ENTP,1 Pdb Vote
1535,Seth,Locating Silver Lake,ENTP,2 Pdb Votes
1536,Rodrigo,Chasing Papi (2003),ENTP,1 Pdb Vote
1537,Major-General Henning von Tresckow,Valkyrie,ENTP,4 Pdb Votes
1538,Nat Love,The Harder They Fall (2021),ENTP,12 Pdb Votes
1539,Maestro,Ghosts (1996),ENTP,14 Pdb Votes
1540,Grant Mazzy,Pontypool,ENTP,7 Pdb Votes
1541,Sidney Waterman,Scoop (2006),ENTP,6 Pdb Votes
1542,Jeon Woo-chi,Woochi: The Demon Slayer (2009),ENTP,7 Pdb Votes
1543,Jim Evers,The Haunted Mansion,ENTP,23 Pdb Votes
1544,Deputado Fortunato,Tropa de Elite (Franchise),ENTP,33 Pdb Votes
1545,Tomar-Re,Green Lantern (2011),ENTP,3 Pdb Votes
1546,Malcolm Turner / Hattie Mae Pierce,Big Momma's House,ENTP,35 Pdb Votes
1547,The French Taunter,Monty Python and the Holy Grail (1975),ENTP,32 Pdb Votes
1548,Devil,Haunt (2019),ENTP,14 Pdb Votes
1549,Emelie,Emelie,ENTP,21 Pdb Votes
1550,Grace,Night Teeth,ENTP,18 Pdb Votes
1551,Tiro,La Leyenda de la Nahuala,ENTP,3 Pdb Votes
1552,Professor Beauregard,Markiplier Cinematic Multiverse,ENTP,8 Pdb Votes
1553,Redman,Chucky,XXXX,21 Pdb Votes
1554,David Plummens,Chucky,ENTP,17 Pdb Votes
1555,Hemant Shah,The Big Bull,XXXX,1 Pdb Vote
1556,Dr. Ranbir Sartain,Halloween (2018 Timeline),ENTP,5 Pdb Votes
1557,"Fitzgerald ""Fritti""",Der Wixxer,ENTP,1 Pdb Vote
1558,Dr. Brinkmann,Der Wixxer,ENTP,1 Pdb Vote
1559,Griffin Bing,Swindle (2013),ENTP,22 Pdb Votes
1560,Jimmy,Transformers (Bayverse),XXXX,3 Pdb Votes
1561,shane,the room,ENTP,1 Pdb Vote
1562,Curtis,Mississippi Grind (2015),ENTP,4 Pdb Votes
1563,Rasputin,The King's Man,ENTP,9 Pdb Votes
1564,Serguei,Los Lunes al Sol / Mondays in the Sun (2002),ENTP,3 Pdb Votes
1565,Stevie,The Banana Splits Movie (2019),ENTP,11 Pdb Votes
1566,Poppy,The Banana Splits Movie (2019),XXXX,19 Pdb Votes
1567,Skiff Xounellius,Planet 51,ENTP,9 Pdb Votes
1568,Jerry,Daddy's Home,ENTP,2 Pdb Votes
1569,Dusty's Stepdaughter,Daddy's Home 2,XXXX,3 Pdb Votes
1570,La petite fille,Princes et Princesses,ENTP,2 Pdb Votes
1571,Leo Spitz,Transformers (Bayverse),ENTP,20 Pdb Votes
1572,Rafa,"Barbie: Big City, Big Dreams",ENTP,16 Pdb Votes
1573,Jack McCall,A Thousand Words,ENTP,8 Pdb Votes
1574,Naser Khakzad,Just 6.5 (2019),ENTP,24 Pdb Votes
1575,Marc,Hold Me Tight (2021),ENTP,2 Pdb Votes
1576,The Devil,Atarrabi & Mikelats,ENTP,2 Pdb Votes
1577,Oleg Nikolaevich L,Dear Comrades!,ENTP,2 Pdb Votes
1578,Homer Yannos,"Tomorrow, When the War Began",ENTP,6 Pdb Votes
1579,Miika,A Boy Called Christmas,ENTP,13 Pdb Votes
1580,Aloha,If Cats Disappear from the World (2016),ENTP,6 Pdb Votes
1581,Greedy Smurf,The Smurfs (2011),ENTP,2 Pdb Votes
1582,Nazan,Uzak (Distant),ENTP,2 Pdb Votes
1583,Markiplier (A Heist With Markiplier),Markiplier Cinematic Multiverse,ENTP,48 Pdb Votes
1584,Crapoux,Azur & Asmar,ENTP,22 Pdb Votes
1585,Zach Sandford,There's Someone Inside Your House (2021),ENTP,48 Pdb Votes
1586,Sally,Stella's Last Weekend,ENTP,4 Pdb Votes
1587,Oliver,Stella's Last Weekend,ENTP,5 Pdb Votes
1588,William,Chatroom,ENTP,5 Pdb Votes
1589,Loris,Come tu mi vuoi,ENTP,2 Pdb Votes
1590,Charles Grandet,Eugénie Grandet (2021),ENTP,13 Pdb Votes
1591,Доктор,August Night,ENTP,1 Pdb Vote
1592,Ed,Blues Brothers 2000,ENTP,2 Pdb Votes
1593,Leonardo da Vinci,G.F.Darwin,ENTP,1 Pdb Vote
1594,Marker,G.F.Darwin,ENTP,8 Pdb Votes
1595,Artur Mazak,G.F.Darwin,ENTP,2 Pdb Votes
1596,Gustavo,Malos Hábitos (2007),ENTP,7 Pdb Votes
1597,Brian Redfield,Passing (2021),ENTP,2 Pdb Votes
1598,Marc,Mar Adentro / The Sea Inside (2004),ENTP,0
1599,Soran/Kak Satellite,Turtles Can Fly (2004),ENTP,0
1600,"George Samuel Kirk, Sr",Star Trek (Kelvin Timeline),ENTP,15 Pdb Votes
1601,Carol Dexter,Changeling,ENTP,1 Pdb Vote
1602,Park Cheol-woong,Oldboy (2003) (올드보이),ENTP,11 Pdb Votes
1603,Dr. Aditya Shrivastav,Bhool Bhulaiyaa (2009),ENTP,17 Pdb Votes
1604,Raz,Ice Age (Franchise),ENTP,4 Pdb Votes
1605,Niki Junpei,Woman in the Dunes (1964),ENTP,6 Pdb Votes
1606,Anthony Lamb,Copshop (2021),ENTP,7 Pdb Votes
1607,Teddy Murretto,Copshop (2021),XXXX,10 Pdb Votes
1608,Jill Hayes,The Clearing (2004),ENTP,1 Pdb Vote
1609,Troy,Blast from the Past (1999),ENTP,5 Pdb Votes
1610,Tusker,Supernova,ENTP,17 Pdb Votes
1611,Winnie McEvoy,Rumble (2022),ENTP,28 Pdb Votes
1612,Sgt. J.J. Sefton,Stalag 17,ENTP,2 Pdb Votes
1613,Pavlik,The Irony of Fate,ENTP,2 Pdb Votes
1614,Tim,Frankie and Johnny (1991),XXXX,3 Pdb Votes
1615,Laurel Tyler,How to Survive a Haunting,ENTP,2 Pdb Votes
1616,Kötü Kenan,Hababam Sınıfı Üç Buçuk,ENTP,13 Pdb Votes
1617,Mick Santino,Deliver Us from Evil(2014),ENTP,9 Pdb Votes
1618,Ethan,Minor Details,ENFP,1 Pdb Vote
1619,Bird,Major Grom: The Plague Doctor,ENTP,30 Pdb Votes
1620,Jesse,C'mon C'mon,ENTP,53 Pdb Votes
1621,Varrick “V”,KATE (2021),ENTP,9 Pdb Votes
1622,Denny Byrnes,Meet the Parents (2000) / Little Fockers (2010),ENTP,10 Pdb Votes
1623,Mr. Nick,The Imaginarium of Doctor Parnassus,ENTP,4 Pdb Votes
1624,Tony,The Imaginarium of Doctor Parnassus,ENTP,12 Pdb Votes
1625,Julio,The Ron Clark Story,XXXX,1 Pdb Vote
1626,Camilo Madrigal,Disney's Encanto,ENTP,2 Pdb Votes
1627,Jeffery Lambert,Never-Ending Game of Revenge (2018),ENTP,1 Pdb Vote
1628,Uncle Mitch,Splitting Adam,ENTP,1 Pdb Vote
1629,Ah Ram,Snowball,XXXX,2 Pdb Votes
1630,Mitch,Dirty Work (1998),ENTP,8 Pdb Votes
1631,Nicolás Trueba,The House of the Spirits (1993),XXXX,3 Pdb Votes
1632,Jun,Seven Sundays,XXXX,1 Pdb Vote
1633,Jack,Pants on Fire (2014),ENTP,6 Pdb Votes
1634,Sarah,The Package,ENTP,1 Pdb Vote
1635,Jorge,Amores Perros / Love's a Bitch (2000),ENTP,5 Pdb Votes
1636,Gil,Brawl in Cell Block 99,ENTP,1 Pdb Vote
1637,Melanie Cross,Mayhem (2017),ENTP,9 Pdb Votes
1638,Oliwia,All My Friends Are Dead (2020),XXXX,1 Pdb Vote
1639,Dariusz,All My Friends Are Dead (2020),XXXX,1 Pdb Vote
1640,Jay,Query (Short Movie) (2020),ENTP,11 Pdb Votes
1641,Dill Penderghast,Easy A (2010),ENTP,25 Pdb Votes
1642,Princess Gwen,Cinderella (2021),ENTP,46 Pdb Votes
1643,Yuddy,Days of Being Wild (1990),ENTP,32 Pdb Votes
1644,Ray,Flatliners 2017,ENTP,12 Pdb Votes
1645,"Phillipe ""The Mouse"" Gaston",Lady Hawke (1985),ENTP,5 Pdb Votes
1646,Elliot Garfield,The Goodbye Girl (1977),ENTP,7 Pdb Votes
1647,Satan,Past & Future (2021),ENTP,22 Pdb Votes
1648,The Bridge Keeper/The Old Man from Scene 24,Monty Python and the Holy Grail (1975),ENTP,2 Pdb Votes
1649,Jimmy Smith,Thoroughly Modern Millie (1967),ENTP,1 Pdb Vote
1650,Władek 'Beksa',Warsaw '44 (2014) (Miasto 44),ENTP,8 Pdb Votes
1651,Ears,Spies in Disguise (2020),ENTP,10 Pdb Votes
1652,Lee Woods,2 Days in the Valley,ENTP,60 Pdb Votes
1653,Nisha,He's All That (2021),ENTP,17 Pdb Votes
1654,Lilica,Pixote: a Lei do Mais Fraco (1980),ENTP,8 Pdb Votes
1655,The Backstroke of the West (Movie),The Backstroke of the West,ENTP,3 Pdb Votes
1656,Holly,The loved ones,ENTP,4 Pdb Votes
1657,Haruka Sakurai,Close Range Love (2014),ENTP,7 Pdb Votes
1658,Elisabeth,Xuxa Gêmeas - 2006,ENTP,8 Pdb Votes
1659,Lolo,France (2021),ENTP,8 Pdb Votes
1660,"Joseph ""Jo"" De Meurs",France (2021),ENTP,2 Pdb Votes
1661,Satsuki Shishio,Daytime Shooting Star (2017),ENTP,7 Pdb Votes
1662,Magic Mirror,Red Shoes & The Seven Dwarfs (2019),XXXX,1 Pdb Vote
1663,Moody Dutton,The Protégé,ENTP,19 Pdb Votes
1664,Raj (Suri's Impersonation),Rab Ne Bana Di Jodi,ENTP,32 Pdb Votes
1665,Zeke Banks,Spiral : From The Book Of Saw,ENTP,2 Pdb Votes
1666,Effie Perine,The Maltese Falcon (1941),ENTP,14 Pdb Votes
1667,Ferris,Barbie and the Magic of Pegasus (2005),ENTP,5 Pdb Votes
1668,Chari Singari,Anniyan,ENTP,26 Pdb Votes
1669,President's Daughter,Free Birds (2013),ENTP,17 Pdb Votes
1670,Grantaire,Les Miserables (2012),ENTP,5 Pdb Votes
1671,Gilbert,The Lady Vanishes (1938),ENTP,2 Pdb Votes
1672,Shiro(Blanche),House,ENTP,6 Pdb Votes
1673,Ted,My Father's Stories,ENTP,9 Pdb Votes
1674,Skalk,Khumba,ENTP,20 Pdb Votes
1675,Batty,100% Wolf,ENTP,8 Pdb Votes
1676,Mr. Larabee,"What's Up, Doc?",ENTP,5 Pdb Votes
1677,Fairy Godmother,Cinderella (1997),ENTP,86 Pdb Votes
1678,Luke,Cherrybomb,ENTP,3 Pdb Votes
1679,"Professor Eulalie ""Lally"" Hicks",Fantastic Beasts,ENTP,1 Pdb Vote
1680,Akino Miyo,Okkos Inn,ENTP,1 Pdb Vote
1681,Emmett Smith,The Majestic (2001),ENTP,19 Pdb Votes
1682,Peter Appleton,The Majestic (2001),ENTP,1 Pdb Vote
1683,Wallace Bryton,Tusk,ENTP,15 Pdb Votes
1684,Il-yeong,My Mighty Princess (2008),XXXX,1 Pdb Vote
1685,Jerry Whitehall,Cube²: Hypercube (2002),ENTP,2 Pdb Votes
1686,Chenicheri Kurup,Urumi (2011),ENTP,4 Pdb Votes
1687,Mrs. Geselschap,The Half of It (2020),ENTP,45 Pdb Votes
1688,Chester Lee,Ladybugs (1992),ENTP,8 Pdb Votes
1689,Mouser,Free Guy (2021),ENTP,14 Pdb Votes
1690,The Devil,The Cleansing Hour,ENTP,6 Pdb Votes
1691,Father Max,The Cleansing Hour,XXXX,2 Pdb Votes
1692,Brother Sum's Advisor,Kung Fu Hustle (2004),ENTP,11 Pdb Votes
1693,Man on the Train,The Idle Mind,ENTP,1 Pdb Vote
1694,Nicholai Ivanoff,Moscow on the Hudson,ENTP,4 Pdb Votes
1695,Ollie Taylor,San Andreas (2015),ENTP,15 Pdb Votes
1696,Robert,Masculin Féminin,ENTP,5 Pdb Votes
1697,Floyd,Whatever It Takes (2000),ENTP,0
1698,Huevo Brujo,Una Película de Huevos,ENTP,0
1699,David Clark,We're The Millers,ENTP,0
1700,Jorge,Perfume de violetas,ENTP,3 Pdb Votes
1701,Harry Osborn,Spider-Man - Lotus (2022),ENTP,7 Pdb Votes
1702,Kvetinàrka,Valerie and Her Week of Wonders,ENTP,13 Pdb Votes
1703,Aaron Trump,fiatlux,ENTP,1 Pdb Vote
1704,Darren Beltik,fiatlux,ENTP,1 Pdb Vote
1705,Sofia Romano,fiatlux,ENTP,1 Pdb Vote
1706,Louco,Turma da Mônica,ENTP,15 Pdb Votes
1707,The Singer,Ko to tamo peva,ENTP,11 Pdb Votes
1708,Invisible Man,Monsters vs. Aliens,ENTP,11 Pdb Votes
1709,Micheal,UglyDolls,ENTP,3 Pdb Votes
1710,Vladimir Fyodorov,Salyut-7 (2017),ENTP,4 Pdb Votes
1711,Luo Min,Balzac and the Little Chinese Seamstress (2002),ENTP,10 Pdb Votes
1712,The Skull,Bartok the Magnificent,ENTP,1 Pdb Vote
1713,Brokebeak,Happy Feet (2006-2011),ENTP,11 Pdb Votes
1714,Willy,Mutafukaz (MFKZ),ENTP,15 Pdb Votes
1715,Fung,Kung Fu Panda (Franchise),ENTP,8 Pdb Votes
1716,Gary Sadelstein,Jack & Jill,ENTP,4 Pdb Votes
1717,Salvador,Sorry to Bother You (2018),ENTP,5 Pdb Votes
1718,Roy (Prank Monkey 69),Don't Hang Up (2016),ENTP,2 Pdb Votes
1719,Darrell,Ma,ENTP,22 Pdb Votes
1720,Archer,Scum (1979),ENTP,17 Pdb Votes
1721,Scavenger,The Green Knight,ENTP,101 Pdb Votes
1722,Tyler Jamison,The Visit,ENTP,8 Pdb Votes
1723,Robin Sparrow,The Number 23 (2007),ENTP,2 Pdb Votes
1724,Lester,At Close Range,ENTP,6 Pdb Votes
1725,Aschenbach,The Damned (1969),ENTP,4 Pdb Votes
1726,Socrates,The Addams Family (2019),ENTP,7 Pdb Votes
1727,Freddy Riedenschneider,The Man Who Wasn't There,ENTP,1 Pdb Vote
1728,Dolores Durante,Jack (1996),ENTP,20 Pdb Votes
1729,Snoopy,La Haine (1995),ENTP,16 Pdb Votes
1730,Ionică,Liceenii (1986),ENTP,1 Pdb Vote
1731,Merritt McKinney,Now You See Me,ENTP,1 Pdb Vote
1732,Cecilia,Um Tio Quase Perfeito,ENTP,1 Pdb Vote
1733,Gary Spargo,The Lookout (2007),ESTP,1 Pdb Vote
1734,The Beagle Boys,"Mickey, Donald, Goofy: The Three Musketeers (2004)",XXXX,3 Pdb Votes
1735,Soledad Braunstein,G.B.F. (2013),ENTP,15 Pdb Votes
1736,Dynasty,Nacho Libre (2006),ENTP,10 Pdb Votes
1737,Los Duendes,Nacho Libre (2006),ENTP,14 Pdb Votes
1738,Eightball,Blood Red Sky (2021),ENTP,13 Pdb Votes
1739,Elias,Blood Red Sky (2021),ENTP,23 Pdb Votes
1740,Strategist Kongming / Zhuge Liang,Red Cliff / 赤壁 (2008),ENTP,4 Pdb Votes
1741,Simmons,Boss Baby (Franchise),ENTP,18 Pdb Votes
1742,Violet Weston,August: Osage County (2013),ENTP,1 Pdb Vote
1743,Jeff Wald,I Am Woman,XXXX,2 Pdb Votes
1744,Bugs Bunny,Looney Tunes: Back in Action,ENTP,6 Pdb Votes
1745,Tony,Bergman Island (2021),ENTP,1 Pdb Vote
1746,Joker Jack,Joker Jack,ENTP,2 Pdb Votes
1747,Miles Dalby,Risky Business (1983),ENTP,9 Pdb Votes
1748,Mr. Softee,In the Heights (2021),ENTP,4 Pdb Votes
1749,Brillstein,Fearless (1993),ENTP,4 Pdb Votes
1750,Road Runner,Space Jam: A New Legacy,ENTP,34 Pdb Votes
1751,Barkilphedro,The Man Who Laughs (1928),ENTP,3 Pdb Votes
1752,Lula Lindao,Sausage Party (2016),ENTP,5 Pdb Votes
1753,Mark's friend,Terrifying Origins Of Peppa Pig,ENTP,41 Pdb Votes
1754,Emilio,Toc Toc,ENTP,1 Pdb Vote
1755,Chief detective Hwang,Cold Eyes,ENTP,2 Pdb Votes
1756,Jameelah Bashir,Tiger Milk (Tigermilch),ENTP,2 Pdb Votes
1757,Rick Sanchez,Space Jam: A New Legacy,ENTP,11 Pdb Votes
1758,Charley,No Sudden Move (2021),ENTP,4 Pdb Votes
1759,Charlie Prince,Dreamscape (1984),ENTP,9 Pdb Votes
1760,Scientist,Old (2021),ENTP,5 Pdb Votes
1761,Orca,Happy Feet (2006-2011),ENTP,21 Pdb Votes
1762,Stephen Bloom,The Brothers Bloom,ENTP,5 Pdb Votes
1763,Sam Wanamaker,Once Upon a Time in... Hollywood (2019),ENTP,5 Pdb Votes
1764,Vincent Zaleski,The Hummingbird Project,XXXX,7 Pdb Votes
1765,Uncle Casey Howard,Clifford the Big Red Dog,ENTP,7 Pdb Votes
1766,Lívia Sobral,Pessoas,ENTP,6 Pdb Votes
1767,Lorenzo Tatagiba,Pessoas,ENTP,2 Pdb Votes
1768,Ronnie White,Halloween (Rob Zombie),ENTP,18 Pdb Votes
1769,Tim,Despicable Me (Franchise),ENTP,28 Pdb Votes
1770,Doc,Terror Train (1980),XXXX,2 Pdb Votes
1771,Salapin,Petete y Trapito,ENTP,12 Pdb Votes
1772,Principal Brown,Booksmart (2019),ENTP,35 Pdb Votes
1773,Blackheart/Black King,Ghost Rider (Film Series),ENTP,18 Pdb Votes
1774,Dr Squires,The Wackness,ENTP,10 Pdb Votes
1775,Simon,Fear Street,ENTP,1 Pdb Vote
1776,Malcolm Turner,Big Momma’s 2 (2006),ENTP,4 Pdb Votes
1777,Lord Henry Wotton,The Picture of Dorian Gray (1945),ENTP,16 Pdb Votes
1778,Charlie,The Tomorrow War (2021),ENTP,13 Pdb Votes
1779,Jed,Broken (2012),XXXX,1 Pdb Vote
1780,Black Bellamy,The Pirates! In an Adventure with Scientists! (2012),ENTP,7 Pdb Votes
1781,Wilhelm “Will” Grimm,The Brothers Grimm (2005),ENTP,1 Pdb Vote
1782,The Man,End of Days (1999),ENTP,1 Pdb Vote
1783,Ohga,Blazing Samurai,XXXX,2 Pdb Votes
1784,Chad Brentley,The Incredibles (Franchise),ENTP,4 Pdb Votes
1785,Frédéric Joliot,Radioactive (2019),XXXX,13 Pdb Votes
1786,Martin Joubert,Gemma Bovery,ENTP,3 Pdb Votes
1787,Robert,Five Children and It,ENTP,2 Pdb Votes
1788,Dennis,Good on Paper (2021),ENTP,2 Pdb Votes
1789,William Moulton Marston,Professor Marston & the Wonder Women (2017),ENTP,2 Pdb Votes
1790,Reuben Brown,Endless Night (1972),ENTP,50 Pdb Votes
1791,Greta,Endless Night (1972),ENTP,30 Pdb Votes
1792,Baron Felix von Geigern,Grand Hotel (1932),ENTP,14 Pdb Votes
1793,Peter,Wendy,ENTP,14 Pdb Votes
1794,Katya,A Perfect Day,ENTP,0
1795,Karim,The Swarm,ENTP,0
1796,Maurice “Frenchie” Theriault,The Conjuring,ENTP,0
1797,Crooked Man (The Conjuring 2),The Conjuring,ENTP,0
1798,Jake Spankenheimer,Grandma Got Run Over by a Reindeer (2000),ENTP,0
1799,Tess Finnegan,Fool’s Gold (2008),ENTP,0
1800,Mr. Wong,Norbit (2007),ENTP,30 Pdb Votes
1801,Dean,Don't Worry Darling (2022),ENTP,14 Pdb Votes
1802,Jack Goodman,An American Werewolf in London (1981),ENTP,11 Pdb Votes
1803,Logan Ash,James Bond Film Series,ENTP,14 Pdb Votes
1804,Nolan Booth,Red Notice (2021),ENTP,314 Pdb Votes
1805,Uncle Ugo Paguro,Luca (2021),ENTP,109 Pdb Votes
1806,Dr. Pete Graham,Gothika (2003),ENTP,4 Pdb Votes
1807,Bruno,Das Wunder von Bern (The Miracle of Bern),ENTP,2 Pdb Votes
1808,Apollo/Pol,My Amnesia Girl,XXXX,1 Pdb Vote
1809,Peter Pan,The Lost Girls,ENTP,6 Pdb Votes
1810,Ernie MacMillan,Harry Potter / Wizarding World Films,ENTP,11 Pdb Votes
1811,Hutch,Wallace and Gromit,ENTP,1 Pdb Vote
1812,Rob,The Silence (2019),XXXX,1 Pdb Vote
1813,Alžbětka,Little Otik (Otesánek),ENTP,10 Pdb Votes
1814,Angel Clare,Tess (1979),XXXX,1 Pdb Vote
1815,David Dewitt,Junkyard Boyz,XXXX,1 Pdb Vote
1816,Thomas Papillon,Junkyard Boyz,ENTP,1 Pdb Vote
1817,Tim Carlton,Junkyard Boyz,ENTP,1 Pdb Vote
1818,Orlando Torres,Junkyard Boyz,ENTP,1 Pdb Vote
1819,Dino Derio,Junkyard Boyz,ENTP,1 Pdb Vote
1820,Dillon Day,Junkyard Boyz,ENTP,1 Pdb Vote
1821,Adam Logan,Junkyard Boyz,ENTP,1 Pdb Vote
1822,Danny Lee,Junkyard Boyz,ENTP,6 Pdb Votes
1823,Daud,Lawrence of Arabia (1962),ENTP,9 Pdb Votes
1824,Yellow,The Darkest Minds (2018),ENTP,13 Pdb Votes
1825,Dodge,Awake (2021),ENTP,1 Pdb Vote
1826,Nicholas Hardiment,Tamara Drewe (2010),ENTP,1 Pdb Vote
1827,Officer Deville,The Encounter (2011),ENTP,6 Pdb Votes
1828,Lele,Perfetti Sconosciuti,ENTP,7 Pdb Votes
1829,Artisan,Infinite (2021),XXXX,3 Pdb Votes
1830,Diego,The Babysitter,XXXX,15 Pdb Votes
1831,Tess McNulty,Spontaneous,ENTP,9 Pdb Votes
1832,Клоун,Funny Friends,ENTP,1 Pdb Vote
1833,Igby Slocumb,Igby Goes Down (2002),ENTP,82 Pdb Votes
1834,Meredith,Brigsby Bear,ENTP,14 Pdb Votes
1835,Ryan Torres,Fear Street (Franchise),ENTP,29 Pdb Votes
1836,Maïssa,Fly Me Away,XXXX,8 Pdb Votes
1837,Pook,Where We Belong (2019),ENTP,2 Pdb Votes
1838,Charlie,The Eyes of My Mother,ENTP,8 Pdb Votes
1839,Janice,Pyewacket,ENTP,3 Pdb Votes
1840,Max,In Fear (2014),ENTP,7 Pdb Votes
1841,Preacher,Deep Blue Sea (1999),ENTP,10 Pdb Votes
1842,Xixa,Super Xuxa Contra O Baixo Astral,ENTP,1 Pdb Vote
1843,Caramel,Trouble (2019),ENTP,3 Pdb Votes
1844,Gizmo,Trouble (2019),ENTP,3 Pdb Votes
1845,Humberto Igor Antônio (Hades),Internet - O Filme,ENTP,5 Pdb Votes
1846,Mercutio,Romeo and Juliet (1968),ENTP,14 Pdb Votes
1847,Gary Grooberson,Ghostbusters: Afterlife (2021),ENTP,76 Pdb Votes
1848,Annabelle Farrell,The Replacements,XXXX,3 Pdb Votes
1849,Urban White Trash,Shy Boys: IRL (2011),ENTP,1 Pdb Vote
1850,Aldo Gucci,House of Gucci,ENTP,60 Pdb Votes
1851,"Doctor Bob ""Doc"" Robertson&nbsp;",Escape From Planet Earth,ENTP,12 Pdb Votes
1852,Jack Silva,13 Hours (2016),ENTP,4 Pdb Votes
1853,Alper Turfan (Cinema Strikes Back),Movie Critics,ENTP,3 Pdb Votes
1854,Bruno,Ana y Bruno,ENTP,2 Pdb Votes
1855,Nandagopal,Narasimham,ENTP,1 Pdb Vote
1856,The Queen,Army of the Dead / Army of Thieves (2021),ENTP,11 Pdb Votes
1857,Влад,Funny Friends,ENTP,2 Pdb Votes
1858,Amber,Dating Amber,ENTP,33 Pdb Votes
1859,Joji,Joji,XXXX,3 Pdb Votes
1860,Gla,Ghost Lab,ENTP,9 Pdb Votes
1861,Tina,The Son of Bigfoot,XXXX,4 Pdb Votes
1862,"""Jackie-O"" Pascal",The House of Yes (1997),XXXX,5 Pdb Votes
1863,Harvey,Harvery (1950),ENTP,5 Pdb Votes
1864,Gerry Fenn,The Unholy (2021),ENTP,11 Pdb Votes
1865,George Beard,Captain Underpants (movie),ENTP,30 Pdb Votes
1866,Dave Keller,Infierno bajo el agua,ENTP,1 Pdb Vote
1867,The Cat,The Cat In The Hat (Film),ENTP,2 Pdb Votes
1868,Princesa Malva,Os Aventureiros,ENTP,4 Pdb Votes
1869,The mask,Son of the Mask,ENTP,10 Pdb Votes
1870,Loki,Son of the Mask,ENTP,7 Pdb Votes
1871,Alvey,Son of the Mask,ENTP,8 Pdb Votes
1872,Justin,Legally Blondes (2009),ENTP,6 Pdb Votes
1873,Vidya Shaji,Kala (2021),ENTP,10 Pdb Votes
1874,Wenlock,Barbie and the Magic of Pegasus (2005),ENTP,29 Pdb Votes
1875,Grand Guignol,A Babysitter's Guide to Monster Hunting (2020),ENTP,6 Pdb Votes
1876,Alex,Silver Skates,ENTP,53 Pdb Votes
1877,Sir not appearing in this film,Monty Python and the Holy Grail (1975),ENTP,20 Pdb Votes
1878,Logan,Rim of the World,ENTP,7 Pdb Votes
1879,Dr Johns,Collectors (2020),ENTP,1 Pdb Vote
1880,Otis B. Driftwood,The Devil's Rejects (2005),ENTP,35 Pdb Votes
1881,Preed,Titan A.E.,ENTP,5 Pdb Votes
1882,Ethan Russell,Woman in the Window,ENTP,1 Pdb Vote
1883,Victor,Weaponized,ENTP,1 Pdb Vote
1884,Nick Smith,Metropolitan (1990),ENTP,6 Pdb Votes
1885,Otylie,Morgiana (1972),ENTP,8 Pdb Votes
1886,Ansel Roth,Faults (2014),ENTP,5 Pdb Votes
1887,Ed Hoffman,Body of Lies,ENTP,12 Pdb Votes
1888,Jay,Dear Ex,ENTP,10 Pdb Votes
1889,Jon Rubin,"Hi, Mom! (1970)",ENTP,7 Pdb Votes
1890,Mao Zedong,Nixon (1995),ENTP,1 Pdb Vote
1891,Rupert Waxflatter,Young Sherlock Holmes,ENTP,4 Pdb Votes
1892,Toshiro,Ong Bak: The Thai Warrior,XXXX,18 Pdb Votes
1893,Jamie Wellerstein,The last five years,ENTP,17 Pdb Votes
1894,François Dupuis,Ratatouille (2007),ENTP,13 Pdb Votes
1895,Trinity,They Call Me Trinity (1970),ENTP,84 Pdb Votes
1896,Victor Frankenstein,Victor Frankenstein,ENTP,108 Pdb Votes
1897,Link,Mainstream (2020),ENTP,1 Pdb Vote
1898,Guru Larry,Ashens and the Quest for the Gamechild (2013),ENTP,1 Pdb Vote
1899,Capricorn,Inkheart,ENTP,0
1900,Mona,The Wave (Die Welle; 2008),ENTP,12 Pdb Votes
1901,Maccus,Pirates of the Caribbean,ENTP,25 Pdb Votes
1902,Wade,The River Wild (1994),ENTP,5 Pdb Votes
1903,Stephanie,Flightplan,ENTP,2 Pdb Votes
