,char,movie,mbti,votes
1511,Saul,Coming to America (1988),ISTJ,6 Pdb Votes
1512,Sergeant Howard,Paul Blart: Mall Cop (2009),ISTJ,1 Pdb Vote
1513,Major Alistar Gregory,Spencer,ISTJ,5 Pdb Votes
1514,Lilith,Locating Silver Lake,ISTJ,1 Pdb Vote
1515,General Friedrich Fromm,Valkyrie,ISTJ,3 Pdb Votes
1516,General Friedrich Olbricht,Valkyrie,ISTJ,10 Pdb Votes
1517,Joshua Templeman,The Hating Game (2021),ISTJ,28 Pdb Votes
1518,Bass Reeves,The Harder They Fall (2021),ISTJ,9 Pdb Votes
1519,Mai Kishikawa,Shall We Dance? (Shall We ダンス?) (1996),ISTJ,4 Pdb Votes
1520,Matt,40 Days and 40 Nights (2002),ISTJ,3 Pdb Votes
1521,Tía Victoria,Coco (2017),ISTJ,64 Pdb Votes
1522,Carter,Carter (2022),XXXX,1 Pdb Vote
1523,John,Silent House,ISTJ,4 Pdb Votes
1524,Sydney Briar,Pontypool,ESTJ,6 Pdb Votes
1525,Gus,Madagascar (Franchise),ISTJ,9 Pdb Votes
1526,Irina Fyodorovna Borozdina,The Cranes Are Flying,ISTJ,4 Pdb Votes
1527,Leonard Donofrio,Riding in Cars with Boys,ISTJ,4 Pdb Votes
1528,Economics Teacher / Mr. Lorensax,Ferris Bueller's Day Off (1986),ISTJ,14 Pdb Votes
1529,Katryna Dubrovsky (Mother Russia),Kick-Ass (2010),ISTJ,14 Pdb Votes
1530,Jib,ATM: Er Rak Error (2012),ISTJ,94 Pdb Votes
1531,Валентин Будейко,Univer. New Dorm,ISTJ,20 Pdb Votes
1532,Rob Slolom,Tropic Thunder (2008),ISTJ,3 Pdb Votes
1533,Willy,La Leyenda de la Nahuala,ISTJ,5 Pdb Votes
1534,The Seminarian,Taste of Cherry (1997),ISTJ,9 Pdb Votes
1535,Sister Clodagh,Black Narcissus (1947),ISTJ,2 Pdb Votes
1536,Victor Pollock,Black Box (2021),ISTJ,2 Pdb Votes
1537,Phillipe Rénier,Black Box (2021),ISTJ,9 Pdb Votes
1538,Emmet,Silverado,ISTJ,1 Pdb Vote
1539,Jimmy Harrell,Deepwater Horizon,ISTJ,5 Pdb Votes
1540,Leigh Brackett,Halloween (2018 Timeline),ISTJ,8 Pdb Votes
1541,Doo Seuk,Pawn (2020),ISTJ,12 Pdb Votes
1542,Sal,The Internship (2013),ISTJ,4 Pdb Votes
1543,Sergeant Krupke,West Side Story (2021),ISTJ,16 Pdb Votes
1544,Yang Pan-Rae,Swing Kids (2018),ISTJ,3 Pdb Votes
1545,"Orlando Oxford, Duke of Oxford",The King's Man,ISTJ,3 Pdb Votes
1546,Lino,Los Lunes al Sol / Mondays in the Sun (2002),ISTJ,0
1547,Police Officer,The Social Network (2010),ISTJ,0
1548,Mr. Mohr,Sophie Scholl: The Final Days,ISTJ,0
1549,Principal McVicker,Beavis and Butt-head Do America,ISTJ,0
1550,Tom Anderson,Beavis and Butt-head Do America,ISTJ,5 Pdb Votes
1551,Jean-Pierre Costa,Didier,ISTJ,11 Pdb Votes
1552,Jim Reed,Blood and Money (2020),ISTJ,9 Pdb Votes
1553,John Keller,Transformers (Bayverse),ISTJ,1 Pdb Vote
1554,Patrick Donnelly,Transformers (Bayverse),ISTJ,4 Pdb Votes
1555,Brigitte Desjardins,The Hustle (2019),ISTJ,3 Pdb Votes
1556,Consejero,Coven/Akelarre (2021),ISTJ,5 Pdb Votes
1557,The Blue King,Donkey Skin (1970),XXXX,3 Pdb Votes
1558,Ohlsdorfer,The Turin Horse (2011),ISTJ,1 Pdb Vote
1559,Julius,The Flight Before Christmas (2008),ISTJ,5 Pdb Votes
1560,Sta. Maria,Dead Kids,INTP,1 Pdb Vote
1561,Raúl,1000 Miles from Christmas,ISTJ,3 Pdb Votes
1562,Anders,A Boy Called Christmas,ISTJ,3 Pdb Votes
1563,Oscar,Holy Motors (2012),ISTJ,1 Pdb Vote
1564,Lionel Dahmer,Dahmer (2002),ISTJ,6 Pdb Votes
1565,Clown,The Man Who Laughs (1928),ISTJ,3 Pdb Votes
1566,Queen Anne,The Man Who Laughs (1928),ISTJ,1 Pdb Vote
1567,James Nail Arber,The Decoy Bride,ISTJ,3 Pdb Votes
1568,Carlos,Princess Lillifee And The Little Unicorn,ISTJ,12 Pdb Votes
1569,Mordecai,The Cabin in the Woods (2012),ISTJ,12 Pdb Votes
1570,Truman,The Cabin in the Woods (2012),ISTJ,1 Pdb Vote
1571,The Director,The Cabin in the Woods (2012),ISTJ,1 Pdb Vote
1572,Rajveer Singh,Pink (2016),ISTJ,1 Pdb Vote
1573,Ted Webb,Coal Miner's Daughter,ISTJ,2 Pdb Votes
1574,Dr. Christian Szell,Marathon Man,ISTJ,1 Pdb Vote
1575,Henri,The Smurfs (2011),XXXX,3 Pdb Votes
1576,Pascale Bernheim,Everything Went Fine/Tout S'est Bien Passé (2021),ISTJ,14 Pdb Votes
1577,Eyüp,Üç Maymun (Three Monkeys),ISTJ,31 Pdb Votes
1578,Régula,The Holy Innocents / Los Santos Inocentes (1984),ISTJ,3 Pdb Votes
1579,Castro,Tesis / Thesis (1996),ISTJ,4 Pdb Votes
1580,Asmar,Azur & Asmar,ISTJ,5 Pdb Votes
1581,Ron,Stella's Last Weekend,ISTJ,3 Pdb Votes
1582,Principal Steven Wilkins,Trick r Treat (2007),ESTJ,1 Pdb Vote
1583,Mr. Kreeg,Trick r Treat (2007),ISTJ,18 Pdb Votes
1584,Detective Stephen Morse,Intrusion (2021),ISTJ,11 Pdb Votes
1585,Laurie Strode,Halloween Kills (2021),ISTJ,5 Pdb Votes
1586,Manfred von Richthofen,O Menino que Matou Meus Pais / A Menina que Matou os Pais (2021),ISTJ,3 Pdb Votes
1587,Queen Elizabeth II,Spencer,ISTJ,9 Pdb Votes
1588,Head of the International Confederation of Wizards,Fantastic Beasts,ISTJ,2 Pdb Votes
1589,The People Eater,Mad Max (1979),ISTJ,2 Pdb Votes
1590,Lieutenant Jackson,The Hunger Games (Franchise),ISTJ,1 Pdb Vote
1591,José,Mar Adentro / The Sea Inside (2004),ISTJ,1 Pdb Vote
1592,Alec,The Maze Runner (Film Trilogy),ISTJ,3 Pdb Votes
1593,Grace,Death in Texas,ISTP,9 Pdb Votes
1594,Alex’s Dad,Sparkshorts (Pixar Artists Projects),ISTJ,5 Pdb Votes
1595,Smash,Sparkshorts (Pixar Artists Projects),ISTJ,2 Pdb Votes
1596,Valerie Young,Copshop (2021),ISTJ,1 Pdb Vote
1597,Étienne Carboni,The Big Hit,ISTJ,0
1598,Robert Dixon,In the Name of the Father (1993),ISTJ,0
1599,Agent Ray Fuller,The Clearing (2004),ISTJ,0
1600,Thomas Fulton,High School Musical (Film Trilogy),ISTJ,6 Pdb Votes
1601,Adjudant-Chef Galoup,Beau Travail (1999),ISTJ,3 Pdb Votes
1602,Arturo,La dea fortuna,ISTJ,1 Pdb Vote
1603,Edward Seton Sr,Holiday (1938),XXXX,1 Pdb Vote
1604,Todd,Triple Dog,ISTJ,5 Pdb Votes
1605,Percy,The Imaginarium of Doctor Parnassus,ISTJ,7 Pdb Votes
1606,Hiromi Kirishima,Crows Zero (2007),ISTJ,8 Pdb Votes
1607,Sarah Pierce,Chucky,ISTJ,5 Pdb Votes
1608,Shimada Toranosuke,The Sword of Doom (1966),ISTJ,1 Pdb Vote
1609,Geri,The Wedding Planner,XXXX,1 Pdb Vote
1610,Jaime Trueba,The House of the Spirits (1993),XXXX,3 Pdb Votes
1611,Byron McElroy,3:10 to Yuma (2007),XXXX,1 Pdb Vote
1612,Natalie,Hell Fest (2018),ISTJ,8 Pdb Votes
1613,Becky Abelar,The Package,ISTJ,3 Pdb Votes
1614,Placid Man,Brawl in Cell Block 99,ISTJ,1 Pdb Vote
1615,Yu Shen,Looks That Kill (2020),ISTJ,1 Pdb Vote
1616,Dean Russell,A Nightmare on Elm Street (2010),ISTJ,5 Pdb Votes
1617,Craig (novel),It's Kind of a Funny Story (2010),ISTJ,14 Pdb Votes
1618,Kiki,The Moth Diaries (2011),ISTJ,15 Pdb Votes
1619,Kyoichi Motobuchi,Battle Royale (2000),ISTJ,20 Pdb Votes
1620,William Tell,The Card Counter,ISTJ,5 Pdb Votes
1621,Ken Feinberg,Worth (2020),ISTJ,9 Pdb Votes
1622,Sir Frederick Gray/Minister Of Defence,James Bond Film Series,ISTJ,1 Pdb Vote
1623,8D8,Star Wars,ISTJ,10 Pdb Votes
1624,Tide,Days of Being Wild (1990),ISTJ,25 Pdb Votes
1625,Albert Wesker,Resident Evil: Welcome to Raccoon City,ISTJ,13 Pdb Votes
1626,Caroline Clairmont,Chocolat (2000),ISTJ,1 Pdb Vote
1627,Tae Yoon,Miracle: Letters to the President,ISTJ,9 Pdb Votes
1628,Kevin Tierney,Safe Haven,ISTJ,3 Pdb Votes
1629,Onkel Fritz / Uncle Fritz,Max und Moritz (1956),ISTJ,3 Pdb Votes
1630,Victor Maynard,Wild Target,ISTJ,6 Pdb Votes
1631,Elsa Carine,Reminiscence (2021),XXXX,4 Pdb Votes
1632,Avery Castillo,Reminiscence (2021),ISTJ,8 Pdb Votes
1633,"Emily ""Watts""",Reminiscence (2021),ISTJ,5 Pdb Votes
1634,Police Officer Cabeção,The Red Light Bandit (1968),ISTJ,1 Pdb Vote
1635,F,Nymphomaniac (2013),XXXX,2 Pdb Votes
1636,Jadwiga Ostrzeńska,Noce i Dnie (1975),ISTJ,6 Pdb Votes
1637,Bogumił Niechcic,Noce i Dnie (1975),ISTJ,7 Pdb Votes
1638,Segen,World War Z (2013),ISTJ,4 Pdb Votes
1639,Delacroix,Army of the Dead / Army of Thieves (2021),ISTJ,1 Pdb Vote
1640,Danny,One Hundred and One Dalmatians (1961),ISTJ,4 Pdb Votes
1641,John Cutter,Passenger 57 (1992),ISTJ,11 Pdb Votes
1642,Trevor Lyle,Candyman (1992),ISTJ,1 Pdb Vote
1643,Kitsu,The Witcher: Nightmare of the Wolf (2021),ISTJ,33 Pdb Votes
1644,Stevens,Ready or Not (2019),ISTJ,4 Pdb Votes
1645,Captain,Extinct (2021),ISTJ,4 Pdb Votes
1646,Wilmer Cook,The Maltese Falcon (1941),ISTJ,8 Pdb Votes
1647,Forney Hull,Where the Heart Is (2000),ISTJ,2 Pdb Votes
1648,Janet Widdington,Ladies in Lavender,ISTJ,14 Pdb Votes
1649,Nick Bannister,Reminiscence (2021),ISTJ,0
1650,Yazmin,Nightbooks (2021),ISTJ,15 Pdb Votes
1651,SGT Harper,Sand Castle,ISTJ,8 Pdb Votes
1652,Judge Maxwell,"What's Up, Doc?",ISTJ,10 Pdb Votes
1653,Fritz,"What's Up, Doc?",ISTJ,2 Pdb Votes
1654,Sergeant J. T. Sanborn,The Hurt Locker,ISTJ,10 Pdb Votes
1655,Lionel,Cinderella (1997),ISTJ,12 Pdb Votes
1656,Momo,The Last Airbender (2010),ISTJ,6 Pdb Votes
1657,Arvind Kumar,Spin (2021),ISTJ,1 Pdb Vote
1658,Huevo Padrino,Una Película de Huevos,ISTJ,1 Pdb Vote
1659,Irene Terwilliger,The Majestic (2001),ISTJ,34 Pdb Votes
1660,Bob Leffert,The Majestic (2001),ISTJ,1 Pdb Vote
1661,Howard Howe,Tusk,ISTJ,2 Pdb Votes
1662,Mr. Robineau,Stargirl (2020),ISTJ,1 Pdb Vote
1663,Doktor Hans Hoffmeister,Frantz,XXXX,4 Pdb Votes
1664,Paul Rollins,Chatroom (2010),ISTJ,1 Pdb Vote
1665,Larmina El Akmar Betouche,OSS 117,ISTJ,1 Pdb Vote
1666,Chika Watanabe,Blue (2002),XXXX,10 Pdb Votes
1667,Sctanley,Couples Retreat,ISTJ,14 Pdb Votes
1668,Jason,Couples Retreat,ISTJ,6 Pdb Votes
1669,"Sigmund Freud

",A Dangerous Method,ISTJ,2 Pdb Votes
1670,Soo-ok,Unforgettable (2016),ISTJ,1 Pdb Vote
1671,Marion,Adult Life Skills,ISTJ,4 Pdb Votes
1672,Julius Kapitonovich,Cruel romance (1984),ISTJ,8 Pdb Votes
1673,Sarah Hargrave,Return to the Blue Lagoon (1991),ISTJ,3 Pdb Votes
1674,Russian Prison Guard,Red Notice (2021),ISTJ,22 Pdb Votes
1675,"Lt. Marcus ""Sundown"" Williams",Top Gun Series,ISTJ,6 Pdb Votes
1676,"Cdr. Mike ""Viper"" Metcalf",Top Gun Series,ISTJ,1 Pdb Vote
1677,Mike/Ben,Before I Go to Sleep (2014),ISTJ,3 Pdb Votes
1678,C.L. Franklin,Respect (2021),ISTJ,11 Pdb Votes
1679,Hao Ting,Man in Love (2021),XXXX,6 Pdb Votes
1680,Trisha,Napoleon Dynamite (2004),ISTJ,3 Pdb Votes
1681,Georg Schober,Funny Games (1997),ISTJ,2 Pdb Votes
1682,Pantaloon,The Nutcracker Prince (1990),ISTJ,16 Pdb Votes
1683,Agnus,The Idle Mind,ISTJ,14 Pdb Votes
1684,Park Officer,The Idle Mind,ISTJ,9 Pdb Votes
1685,Yuri,Moscow on the Hudson,ISTJ,16 Pdb Votes
1686,Ben Taylor,San Andreas (2015),ISTJ,8 Pdb Votes
1687,Big George,Fried Green Tomatoes,ISTJ,11 Pdb Votes
1688,Yvonne Pendleton,The Upside,ISTJ,2 Pdb Votes
1689,Gérard de Villefort,The Count of Monte Cristo (2002),ISTJ,8 Pdb Votes
1690,Tlacua,Una Película de Huevos,ISTJ,5 Pdb Votes
1691,Alan Stevens,Knives Out (2019),ISTJ,1 Pdb Vote
1692,Tom Weaver,The Cornetto Trilogy,ISTJ,26 Pdb Votes
1693,Nurse Masters,Secret Obsession (2019),ISTJ,12 Pdb Votes
1694,Dominic's girlfriend,Think Like a Man (2012),ISTJ,0
1695,Giuseppe Romano,fiatlux,ISTJ,0
1696,Xxxx,Movies,ISTJ,0
1697,Dr. Gates,Mimic (1997-2003),ISTJ,0
1698,Dr. Susan Tyler,Mimic (1997-2003),ISTJ,0
1699,John Brennan,The next three days,XXXX,0
1700,Otis,Good Burger (1997),ISTJ,4 Pdb Votes
1701,King Crab,Help! I'm a Fish!,ISTJ,2 Pdb Votes
1702,Nina Fyodorova,Salyut-7 (2017),ISTJ,2 Pdb Votes
1703,Daniel Lerner,A Late Quartet,ISTJ,1 Pdb Vote
1704,Lombardo,Happy Feet (2006-2011),ISTJ,5 Pdb Votes
1705,Jeff Mosley,Don't Hang Up (2016),ISTJ,8 Pdb Votes
1706,Mother,Goodnight Mommy (2014),XXXX,2 Pdb Votes
1707,Frank Thomsen,The Conductor,ISTJ,1 Pdb Vote
1708,Doctor Seward,Dracula (1931),ISTJ,3 Pdb Votes
1709,Woodbridge,Truth or Die,ISTJ,2 Pdb Votes
1710,Sleepy Time Boy,Sinister Series,ISTJ,1 Pdb Vote
1711,Nelson,Final Girl,ISTJ,10 Pdb Votes
1712,Veronica,Final Girl,ISTJ,1 Pdb Vote
1713,Jason King,Resort to Love,ESTJ,10 Pdb Votes
1714,King,The Green Knight,ISTJ,16 Pdb Votes
1715,Gary,Zootopia (2016),XXXX,8 Pdb Votes
1716,Junior Ranger Scouts Pack 914,Zootopia (2016),ISTJ,2 Pdb Votes
1717,Brother John,Häxan,ISTJ,2 Pdb Votes
1718,Grandma,At Close Range,ISTJ,10 Pdb Votes
1719,General Hologram,Wreck-It Ralph (Franchise),ISTJ,4 Pdb Votes
1720,Stick,Elektra (2005),ISTJ,2 Pdb Votes
1721,Baron Joachim,The Damned (1969),ESTJ,13 Pdb Votes
1722,Leonhard Seppala,Togo (2019),ISTJ,122 Pdb Votes
1723,Vivo,Vivo (2021),ISTJ,46 Pdb Votes
1724,Rodolfo Gucci,House of Gucci,ISTJ,1 Pdb Vote
1725,Patrícia,Um Tio Quase Perfeito,ISTJ,8 Pdb Votes
1726,Michael Foster,The Call (2013),ISTJ,15 Pdb Votes
1727,Norbert Keene,It (2017),ISTJ,44 Pdb Votes
1728,Betsy Heron,Mean Girls (2004),ISTJ,10 Pdb Votes
1729,Sandy Patterson,Identity Thief,ISTJ,6 Pdb Votes
1730,Mrs.Daniels,G.B.F. (2013),ISTJ,37 Pdb Votes
1731,Rory McCallan,The Last Letter from Your Lover (2021),ISTJ,16 Pdb Votes
1732,Vinda Rosier,Fantastic Beasts,ISTJ,13 Pdb Votes
1733,Gregory Larkin,The Mirror Has Two Faces (1996),ISTJ,4 Pdb Votes
1734,Akiko,Snake Eyes (2021),ISTJ,1 Pdb Vote
1735,Hard Master,Snake Eyes (2021),ISTJ,4 Pdb Votes
1736,Cao Hong,Red Cliff / 赤壁 (2008),XXXX,1 Pdb Vote
1737,General Zhao Yun,Red Cliff / 赤壁 (2008),ISTJ,4 Pdb Votes
1738,General Guan Yu,Red Cliff / 赤壁 (2008),ISTJ,2 Pdb Votes
1739,Armand Montgomery,Arthur and the Invisibles,ISTJ,9 Pdb Votes
1740,Tyler,No Escape Room,ISTJ,14 Pdb Votes
1741,Tommaso,Luca (2021),ISTJ,2 Pdb Votes
1742,Pinuccia Aragosta,Luca (2021),ISTJ,2 Pdb Votes
1743,Det. John McFeely,One False Move (1992),ISTJ,2 Pdb Votes
1744,"Det. Dudley ""Dud"" Cole",One False Move (1992),ISTJ,24 Pdb Votes
1745,Reis Bey,Reis Bey (1988),ISTJ,1 Pdb Vote
1746,Talita,The Wrong Kid,ISTJ,1 Pdb Vote
1747,Nicole de Buchard,The Last Duel (2021),ISTJ,0
1748,Alexandra von Treskow,Mädchen in Uniform (1958),ISTJ,0
1749,Margot von Raakow,Mädchen in Uniform (1958),ISTJ,0
1750,Nick Cooper,Smart House,ISTJ,1 Pdb Vote
1751,Dino Ciampa,The Town (2010),ISTJ,3 Pdb Votes
1752,Kengo Fujimoto,Ikigami (2008),ISTJ,2 Pdb Votes
1753,Jane,Deep (2021),ISTJ,10 Pdb Votes
1754,Kamil,Gemide (1998),ISTJ,2 Pdb Votes
1755,Ashlynn,Barbie Presents Thumbelina,ISTJ,1 Pdb Vote
1756,Sheriff Gordy,Open Season (2006),ISTJ,28 Pdb Votes
1757,Arthur,Dirty Rotten Scoundrels,ISTJ,3 Pdb Votes
1758,Inspector Javert,Les Miserables (2012),ISTJ,71 Pdb Votes
1759,George Webber,Dreamscape (1984),ISTJ,2 Pdb Votes
1760,President John,Dreamscape (1984),ISTJ,2 Pdb Votes
1761,Alex Gardner,Dreamscape (1984),ISTJ,7 Pdb Votes
1762,Hotel Van Driver,Old (2021),ISTJ,4 Pdb Votes
1763,Guy,Old,ISTJ,2 Pdb Votes
1764,Officer Sanders,Arsenic and Old Lace,ISTJ,1 Pdb Vote
1765,Mr. Witherspoon,Arsenic and Old Lace,ISTJ,1 Pdb Vote
1766,Paulina,Raise Ravens / Cría Cuervos (1976),ISTJ,2 Pdb Votes
1767,Balraj Chaudhry,Kalank (2019),ISTJ,3 Pdb Votes
1768,Dev Chaudhry,Kalank (2019),ISTJ,4 Pdb Votes
1769,Damodar,Dungeons & Dragons (film series),ISTJ,3 Pdb Votes
1770,Agent Johnson,The Matrix Trilogy,XXXX,1 Pdb Vote
1771,James Stacy,Once Upon a Time in... Hollywood (2019),ISTJ,4 Pdb Votes
1772,Trond,Thelma (2017),ISTJ,3 Pdb Votes
1773,Train Station Robot Officer,Mirai (2018),ISTJ,4 Pdb Votes
1774,Vó Maria,Pessoas,ISTJ,5 Pdb Votes
1775,Yukko,Mirai (2018),ISTJ,4 Pdb Votes
1776,The Grandmother,Mirai (2018),ISTJ,4 Pdb Votes
1777,Mr. Kieslowski,Turning Red (2022),ISTJ,21 Pdb Votes
1778,Howard Inlet,Collateral Beauty (2016),ISTJ,22 Pdb Votes
1779,Natalia Landauer,Cabaret (1972),ISTJ,8 Pdb Votes
1780,Fräulein Kost,Cabaret (1972),ISTJ,1 Pdb Vote
1781,Harvester (Alien),Independence Day (Franchise),ISTJ,3 Pdb Votes
1782,Paul Altman,This Is Where I Leave You (2014),ISTJ,7 Pdb Votes
1783,Judd Altman,This Is Where I Leave You (2014),ISTJ,3 Pdb Votes
1784,Kahveci Musa,Yedi Bela Hüsnü (1982),ISTJ,2 Pdb Votes
1785,Paul Meadows,Antlers (2021),ISTJ,12 Pdb Votes
1786,Vijay Saigal,Yeh Dillagi (1994),ISTJ,2 Pdb Votes
1787,Nawin,Nicos Weg,ISTJ,1 Pdb Vote
1788,Ed,Terror Train (1980),ISTJ,2 Pdb Votes
1789,Rauno,Rare Exports,ISTJ,6 Pdb Votes
1790,Christina,Benedetta,ISTJ,10 Pdb Votes
1791,Tae-Yul,The Swordsman,ISTJ,8 Pdb Votes
1792,Roxanne Simpson,Ghost Rider (Film Series),ISTJ,8 Pdb Votes
1793,Lee Weathers,Morgan (2016),ISTJ,1 Pdb Vote
1794,Terry,Wrath of Man (2021),XXXX,2 Pdb Votes
1795,Fred's Mother,The Rose Maker,ISTJ,3 Pdb Votes
1796,LT Steven Hauk,"Good Morning, Vietnam (1987)",ISTJ,2 Pdb Votes
1797,Janet McKenzie,Witness for the Prosecution (1957),ISTJ,9 Pdb Votes
1798,Walter Breachway,BlacKkKlansman (2018),XXXX,0
1799,Sorter,Revolver (2005),ISTJ,0
1800,Sam,Jungle Cruise (2021),ISTJ,4 Pdb Votes
1801,Romeo Command,The Tomorrow War (2021),ISTJ,8 Pdb Votes
1802,"Corrado ""Junior"" Soprano",The Many Saints of Newark,ISTJ,3 Pdb Votes
1803,Silvio Dante,The Many Saints of Newark,ISTJ,14 Pdb Votes
1804,Matt Wertz,No Sudden Move (2021),ISTJ,1 Pdb Vote
1805,Slava,What Men Talk About,ISTJ,3 Pdb Votes
1806,Phil Burbank,The Power of the Dog (2021),ISTJ,196 Pdb Votes
1807,Margaret Court,Battle of the Sexes (2017),XXXX,3 Pdb Votes
1808,Bruce Halsted,North Country,ISTJ,2 Pdb Votes
1809,Peg,North Country,ISTJ,2 Pdb Votes
1810,Claire Miller,The House That Jack Built (2018),ISTJ,16 Pdb Votes
1811,Guillermo / Snaggle Tooth Monk,Nacho Libre (2006),ISTJ,5 Pdb Votes
1812,Mr. Carlyle,The Greatest Showman (2017),XXXX,7 Pdb Votes
1813,Waitress,The Emperor's New Groove (2000),ISTJ,22 Pdb Votes
1814,Harold Nicolson,Vita & Virginia (2018),ISTJ,3 Pdb Votes
1815,Jim Gordon,Batman Begins,ISTJ,7 Pdb Votes
1816,Aunt Beth,Endless Night (1972),ISTJ,21 Pdb Votes
1817,Guy Montag,Fahrenheit 451 (2018),ISTJ,3 Pdb Votes
1818,Mama Mousekewitz,An American Tail (1986),ISTJ,2 Pdb Votes
1819,Delores,Paw Patrol: The Movie,ISTJ,12 Pdb Votes
1820,Judge Joseph Dredd,Judge Dredd,ISTJ,2 Pdb Votes
1821,Camila Rosetta,Agnese,ISTJ,1 Pdb Vote
1822,Sister Oana (The Nun),The Conjuring,ISTJ,1 Pdb Vote
1823,Father Burke (The Nun),The Conjuring,XXXX,1 Pdb Vote
1824,Detective Cooper (The Curse Of La Llorona),The Conjuring,XXXX,6 Pdb Votes
1825,Samuel Mullins (Annabelle : Creation),The Conjuring,ISTJ,2 Pdb Votes
1826,Meryl (The Devil Made Me Do It),The Conjuring,ISTJ,22 Pdb Votes
1827,Bill Wikings (The Conjuring 2),The Conjuring,XXXX,10 Pdb Votes
1828,I.M. Slime,Grandma Got Run Over by a Reindeer (2000),ISTJ,1 Pdb Vote
1829,Nigel Honeycutt,Fool’s Gold (2008),ISTJ,2 Pdb Votes
1830,Tau,Alpha (2018),ISTJ,4 Pdb Votes
1831,Kenya Denise McQueen,Something New,ISTJ,2 Pdb Votes
1832,Phil parsons,Gothika (2003),XXXX,4 Pdb Votes
1833,Richard,Das Wunder von Bern (The Miracle of Bern),ISTJ,22 Pdb Votes
1834,City Hunter Predator,Predator,ISTJ,8 Pdb Votes
1835,Florence,Gunpowder Milkshake,ISTJ,10 Pdb Votes
1836,William Darcy,Christmas at Pemberly Manor,ISTJ,17 Pdb Votes
1837,Louise,Naked (1993),ISTJ,2 Pdb Votes
1838,Shannon Hazelbourne,Velvet Goldmine (1998),ISTJ,15 Pdb Votes
1839,"Dimitrije ""Mita"" Pantić",Tesna koža (1982),ISTJ,2 Pdb Votes
1840,Nedley,Daphne and Velma,ISTJ,7 Pdb Votes
1841,Ed Harken,Anchorman (2004),ISTJ,2 Pdb Votes
1842,Bernard,Home Front,ISTJ,1 Pdb Vote
1843,Henry,Babyteeth (2019),ISTJ,9 Pdb Votes
1844,Dean Elizabeth Walker,Promising Young Woman (2020),ISTJ,9 Pdb Votes
1845,Mark Lewis,Peeping Tom (1960),ISTJ,1 Pdb Vote
1846,Taylor,The Rental,XXXX,2 Pdb Votes
1847,Brian,Awake (2021),ISTJ,11 Pdb Votes
1848,Sam Shaw,Eagle Eye (2008),ISTJ,0
1849,Tenente Guedes,Lisbela e o Prisioneiro (2003),ISTJ,0
1850,Rocco,Perfetti Sconosciuti,ISTJ,10 Pdb Votes
1851,Enid Baines,Censor (2021),ISTJ,15 Pdb Votes
1852,Art,Us again (2021),ISTJ,3 Pdb Votes
1853,Archer,The Rezort(2015),ISTJ,3 Pdb Votes
1854,Agent Carla Rosetti,Spontaneous,XXXX,2 Pdb Votes
1855,Jerry Falwell,The Eyes of Tammy Faye (2021),ISTJ,8 Pdb Votes
1856,Byron Crawford,Midnight at the switchgrass,ISTJ,1 Pdb Vote
1857,Fa Ming,Monkey King: Hero is Back (2015）,ISTJ,2 Pdb Votes
1858,Chez Quis Maitre'd,Ferris Bueller's Day Off (1986),ISTJ,19 Pdb Votes
1859,Jakob Berman,Fear Street (Franchise),ISTJ,22 Pdb Votes
1860,Louise Pope,Brigsby Bear,ISTJ,2 Pdb Votes
1861,April Mitchum,Brigsby Bear,ISTJ,6 Pdb Votes
1862,Anika,Another Round (2020),ISTJ,8 Pdb Votes
1863,Pahn,Where We Belong (2019),ISTJ,2 Pdb Votes
1864,Belle’s father,Where We Belong (2019),ISTJ,1 Pdb Vote
1865,Sue’s father,Where We Belong (2019),ISTJ,4 Pdb Votes
1866,Father,The Eyes of My Mother,ISTJ,7 Pdb Votes
1867,Mother,The Eyes of My Mother,ISTJ,8 Pdb Votes
1868,Vincent,The Void (2016),ISTJ,4 Pdb Votes
1869,CPT Mike Steele,Black Hawk Down (2001),ISTJ,4 Pdb Votes
1870,MG William Garrison,Black Hawk Down (2001),ISTJ,5 Pdb Votes
1871,The Bad,"The Good, the Bad and the Ugly",ISTJ,24 Pdb Votes
1872,Dee Dee Sykes,SCOOB!,ISTJ,7 Pdb Votes
1873,Muttley,SCOOB!,ISTJ,7 Pdb Votes
1874,Curtis Farraday,Summer of 84 (2018),ISTJ,12 Pdb Votes
1875,Hailey,Barbie and the Pink Shoes,ISTJ,16 Pdb Votes
1876,Nipper Read,Legend (2015),ISTJ,1 Pdb Vote
1877,Tau,Tau,ISTJ,11 Pdb Votes
1878,Francin,Postřižiny,ISTJ,1 Pdb Vote
1879,"Ralph ""Iggy"" Ignatowski",Flags of Our Fathers,ISTJ,1 Pdb Vote
1880,Alex,The Road Within,ISTJ,2 Pdb Votes
1881,Robert Bruce,Outlaw King,ISTJ,23 Pdb Votes
1882,Veora Woods,Spell (2020),XXXX,1 Pdb Vote
1883,Mechani-Kong,MonsterVerse,ISTJ,5 Pdb Votes
1884,Alvin Dewey,Capote (2005),ISTJ,9 Pdb Votes
1885,Sarah,The Marksman (2021),ISTJ,14 Pdb Votes
1886,Sgt John Rawlins,Glory (1989),ISTJ,2 Pdb Votes
1887,Hank Aimes,North Country,ISTJ,1 Pdb Vote
1888,Raymond Stockbridge,Gosford Park,XXXX,1 Pdb Vote
1889,Prince Escalus,Romeo and Juliet (1968),ISTJ,3 Pdb Votes
