,char,movie,mbti,votes
1595,Professor Phillip Brainard,Flubber (1997),INTP,27 Pdb Votes
1596,Death,Bill & Ted (Franchise),INTP,3 Pdb Votes
1597,K-Billy DJ,Reservoir Dogs (1992),INTP,3 Pdb Votes
1598,Kai Tadashi,The Great War of Archimedes (2019),INTP,0
1599,Embele,Sydney White and the seven dorks (2007),INTP,0
1600,Terrence,Sydney White and the seven dorks (2007),INTP,6 Pdb Votes
1601,Dizzy,Rock And Rule,INTP,4 Pdb Votes
1602,James Singer,Swiped (2018),INTP,3 Pdb Votes
1603,Lucas,Lucas (1986),INTP,14 Pdb Votes
1604,Zia,Wristcutters - A Love Story,INTP,7 Pdb Votes
1605,Nikki,Balto (1995),INTP,4 Pdb Votes
1606,Todd,Straight Up (2020),INTP,15 Pdb Votes
1607,Luke Peterson,The Guest (2014),XXXX,8 Pdb Votes
1608,Merkel,Atomic Blonde (2017),INTP,14 Pdb Votes
1609,Alex Browning,Final Destination (2000),INTP,172 Pdb Votes
1610,Christian Ozera,Vampire Academy: Blood Sisters (2014),INTP,30 Pdb Votes
1611,Control,Tinker Tailor Soldier Spy (2011),INTP,12 Pdb Votes
1612,Garfield (Lasagna Ocelot),The Blue Shell Incident (2019),INTP,6 Pdb Votes
1613,Robert,Munich (2005),INTP,6 Pdb Votes
1614,Ritchie Roberts,American Gangster (2007),INTP,47 Pdb Votes
1615,Zafer Mermer,Ölümlü Dünya (2018),INTP,14 Pdb Votes
1616,Emrah,Biz Böyleyiz (The Way We Are),INTP,8 Pdb Votes
1617,Clive Gollings,Paul (2011),INTP,32 Pdb Votes
1618,Ann August,Anywhere But Here (1999),INTP,12 Pdb Votes
1619,Kang Hee-Yeol,Midnight Runners (2017),INTP,23 Pdb Votes
1620,Lin Jianqing,Us and Them (2018),INTP,19 Pdb Votes
1621,Jin,Columbus (2017),INTP,14 Pdb Votes
1622,Hunslett,When Eight Bells Toll (1971),INTP,1 Pdb Vote
1623,Foaly,Artemis Fowl (2020),INTP,2 Pdb Votes
1624,Spike,Tinker Bell (2008),INTP,67 Pdb Votes
1625,Gabe Roth,Husbands and Wives (1992),INTP,3 Pdb Votes
1626,Jack,To Rome with Love (2012),XXXX,18 Pdb Votes
1627,Sandy,The Prime of Miss Jean Brodie,INTP,14 Pdb Votes
1628,Rudolf Abel,Bridge Of Spies,INTP,41 Pdb Votes
1629,Bill,The Party (2017),INTP,2 Pdb Votes
1630,Benjamin Engel,Who Am I- No System is Safe,INTP,4 Pdb Votes
1631,Death-Head's Moth,Un Chien Andalou (1929),INTP,1 Pdb Vote
1632,Second Young Man,Un Chien Andalou (1929),XXXX,15 Pdb Votes
1633,Sheikh Mohammed Sfar,The Rabbi's Cat (2011),INTP,4 Pdb Votes
1634,Lisa Brennan,Steve Jobs (2015),INTP,3 Pdb Votes
1635,John Shaunessy,Kramer vs. Kramer (1979),INTP,1 Pdb Vote
1636,Jip,Human Traffic,INTP,23 Pdb Votes
1637,Zach,Revolver (2005),INTP,24 Pdb Votes
1638,Dell,Comet (2014),INTP,14 Pdb Votes
1639,Isaac Davis,Manhattan (1979),INTP,3 Pdb Votes
1640,David Summer,Straw Dogs(1971),INTP,13 Pdb Votes
1641,Dr. Gerard Dreyfus,Mama,INTP,12 Pdb Votes
1642,Lenny,Sydney White and the seven dorks (2007),INTP,11 Pdb Votes
1643,Jason,The Nutty Professor (1996),INTP,21 Pdb Votes
1644,Soo-ah,Be With You,INTP,3 Pdb Votes
1645,Charlie Tuttle,Minutemen (Disney),INTP,6 Pdb Votes
1646,U.S. Marshal Vince Larkin,Con Air,INTP,34 Pdb Votes
1647,Kyung - Jae,Twenty,INTP,28 Pdb Votes
1648,Dong - Woo,Twenty,INTP,19 Pdb Votes
1649,Embry Call,Twilight (Franchise),INTP,52 Pdb Votes
1650,Xavier,Shrek (Franchise),INTP,130 Pdb Votes
1651,Dr. Max Patel,Avatar (Franchise),INTP,144 Pdb Votes
1652,Monroe Leslie Harris (Mo),Big Time Adolescence,INTP,6 Pdb Votes
1653,Gerard Pitts,Dead Poets Society (1989),INTP,4 Pdb Votes
1654,Miles Fairchild,The Turning (2020),INTP,41 Pdb Votes
1655,Tony,How to Lose a Guy in 10 days,INTP,5 Pdb Votes
1656,Brian Parks,The Day After Tomorrow (2004),INTP,8 Pdb Votes
1657,"Samuel ""Sam"" Hall",The Day After Tomorrow (2004),INTP,16 Pdb Votes
1658,The Professor,North By Northwest (1959),INTP,9 Pdb Votes
1659,Scott,Happy Go Lucky,XXXX,39 Pdb Votes
1660,Holly Goodhead,James Bond Film Series,INTP,11 Pdb Votes
1661,Dr. Dennett Norton,RoboCop,INTP,6 Pdb Votes
1662,Samantha Albertson,Now and Then (1995),INTP,11 Pdb Votes
1663,Joe Berlin,Everyone Says I Love You (1996),INTP,7 Pdb Votes
1664,Olympia Brightly,Norm of the North,INTP,7 Pdb Votes
1665,Sally Bugs,The Irishman (2019),INTP,2 Pdb Votes
1666,The Guy on the Couch,Half Baked (1998),INTP,6 Pdb Votes
1667,Norberto Imbert,El cuento de las comadrejas (2019),INTP,6 Pdb Votes
1668,Graeme Miller,Alien vs. Predator (Franchise),INTP,5 Pdb Votes
1669,Smaug,The Hobbit (1977),INTP,6 Pdb Votes
1670,Dr. Louis Faraday,Flight of the Navigator (1986),INTP,11 Pdb Votes
1671,Principal Nathan Gardner,Charlie Bartlett,INTP,1 Pdb Vote
1672,King Philip II of France,The Lion in Winter (1968),INTP,1 Pdb Vote
1673,Emmet,Monsters University (2013),INTP,32 Pdb Votes
1674,Jason Whitney,The Thirteenth Floor,XXXX,58 Pdb Votes
1675,Hannon Fuller,The Thirteenth Floor,INTP,5 Pdb Votes
1676,Narrator Cat,The Willoughbys (2020),INTP,8 Pdb Votes
1677,Barnaby twins,The Willoughbys (2020),INTP,17 Pdb Votes
1678,Doctor,Carandiru (2003),INTP,33 Pdb Votes
1679,Charley Brewster,Fright Night,INTP,2 Pdb Votes
1680,Castor,The Hunger Games (Franchise),INTP,52 Pdb Votes
1681,Morgan Hess,Signs (2002),INTP,6 Pdb Votes
1682,Trudy Newman,Click (2006),INTP,1 Pdb Vote
1683,Manny,Swiss Army Man,INTP,3 Pdb Votes
1684,San Lin,Kong: Skull Island (2017),INTP,5 Pdb Votes
1685,Douglas McCracken,The Barber of Siberia (1998),INTP,4 Pdb Votes
1686,Hsiao-kang,Vive L'Amour (1994),INTP,26 Pdb Votes
1687,Hsiao Kang,Rebels of the Neon God (1992),INTP,17 Pdb Votes
1688,Bryce,Lara Croft: Tomb Raider (2001),INTP,16 Pdb Votes
1689,Cogman,Transformers (Bayverse),INTP,8 Pdb Votes
1690,Forrester,Finding Forrester (2000),INTP,33 Pdb Votes
1691,Stanley Goodspeed,The Rock (1996),INTP,13 Pdb Votes
1692,Lorcan Scamander,Fantastic Beasts,INTP,50 Pdb Votes
1693,Joosep Rääk,Klass (2007),INTP,19 Pdb Votes
1694,Maj. von Hapen,Where Eagles Dare (1968),INTP,7 Pdb Votes
1695,Trevor,The Fundamentals of Caring (2016),INTP,6 Pdb Votes
1696,Reginald 'Skull' Skulinski,Monster House (2006),INTP,13 Pdb Votes
1697,Dr. Ernst Janning,Judgment at Nuremberg (1961),XXXX,0
1698,Chief Judge Dan Haywood,Judgment at Nuremberg (1961),XXXX,0
1699,Sanada,Drunken Angel (1948) (醉いどれ天使),INTP,0
1700,Park Hyeon-gyu,Memories Of Murder (2003),INTP,44 Pdb Votes
1701,Evelyn Mulwray,Chinatown (1974),INTP,35 Pdb Votes
1702,Alex Goodman,Les Traducteurs (The Translators),INTP,18 Pdb Votes
1703,Harry Sultenfuss,My Girl (Film Series),INTP,21 Pdb Votes
1704,Master Grave Digger,Kingdom of Heaven (2005),INTP,1 Pdb Vote
1705,William Burroughs,Kill Your Darlings (2013),INTP,32 Pdb Votes
1706,Cop 663,Chungking Express (1994),INTP,168 Pdb Votes
1707,Burton Quinn,Ace Ventura: Pet Detective (1994),INTP,2 Pdb Votes
1708,Freddy Kaludis / Warlock,Die Hard,INTP,2 Pdb Votes
1709,Matt Farrell,Die Hard,INTP,9 Pdb Votes
1710,Phoebe Spengler,Ghostbusters (1984),INTP,17 Pdb Votes
1711,Dan,The Man from Earth (2007),INTP,16 Pdb Votes
1712,Mr. Bean,Bean (1997),INTP,22 Pdb Votes
1713,Bruno Martelli,Fame (1980),XXXX,3 Pdb Votes
1714,Reggie Wayne,Sicario (2015),INTP,19 Pdb Votes
1715,Slim,A Bug's Life (1998),INTP,50 Pdb Votes
1716,Phineas T. Kettletree “Bobble”,Tinker Bell (2008),INTP,127 Pdb Votes
1717,Agent W / “Andy Warhol”,Men in Black,ENTP,5 Pdb Votes
1718,Newton,Men in Black,INTP,13 Pdb Votes
1719,"Marcus ""Pinky"" Pinzerowski",Doom (2005),INTP,2 Pdb Votes
1720,Hackerman,Kung Fury,INTP,11 Pdb Votes
1721,Kuba Gałecki,Fanatyk (2017),INTP,4 Pdb Votes
1722,Dr. Robert Burke,Jurassic Park / Jurassic World (Film Franchise),INTP,5 Pdb Votes
1723,Franklin Hardesty,The Texas Chainsaw Massacre (Franchise),INTP,48 Pdb Votes
1724,Singe,Underworld,INTP,4 Pdb Votes
1725,April Franklin,April and the Extraordinary World,INTP,5 Pdb Votes
1726,Mr. Henry Woodhouse,Emma. (2020),INTP,47 Pdb Votes
1727,Dr. Alexander Murry,A Wrinkle in Time (2018),INTP,13 Pdb Votes
1728,Meg Murry,A Wrinkle in Time (2018),INTP,41 Pdb Votes
1729,Yuri,In Bruges (2008),INTP,3 Pdb Votes
1730,Clark,Just Friends (2005),XXXX,1 Pdb Vote
1731,Walt Berkman,The Squid and the Whale,INTP,21 Pdb Votes
1732,"Donald ""Duck"" Teddington",Mute (2018),XXXX,5 Pdb Votes
1733,Lucas Nickle,The Ant Bully,INTP,9 Pdb Votes
1734,Cherokee Jack,Threat Level Midnight (2019),INTP,4 Pdb Votes
1735,Hao Hao,The Farewell (2019),XXXX,1 Pdb Vote
1736,Steve,E.T. the Extra-Terrestrial (1982),INTP,2 Pdb Votes
1737,Marie Curie,Radioactive (2019),INTP,67 Pdb Votes
1738,Allison Reed,Evolution (2001),INTP,1 Pdb Vote
1739,Dr. Fuji,Mewtwo Strikes Back: Evolution (2019),INTP,3 Pdb Votes
1740,Scientist,9 (2009),INTP,19 Pdb Votes
1741,Dr. Niko “Nick” Tatopoulos,MonsterVerse,INTP,7 Pdb Votes
1742,Will Caster,Transcendence (2014),INTP,37 Pdb Votes
1743,"""Smooth"" Bob Silver",The Boat That Rocked / Pirate Radio (2009),XXXX,1 Pdb Vote
1744,Dr. Piotr Aaron Litvenko (2015),Hitman (Movie Franchise),INTP,2 Pdb Votes
1745,Daniel Connelly,P.S. I Love You (2007),INTP,8 Pdb Votes
1746,Dr. Henry Jekyll,The League of Extraordinary Gentlemen (2003),INTP,6 Pdb Votes
1747,Mina Harker,The League of Extraordinary Gentlemen (2003),INTP,13 Pdb Votes
1748,Charlie Kaufman,Adaptation (2002),INTP,96 Pdb Votes
1749,Marcus Brewer,About a Boy (2002),INTP,37 Pdb Votes
1750,Major Jean Villeneuve,The Patriot (2000),INTP,3 Pdb Votes
1751,Sphinx,Gone in 60 Seconds (2000),INTP,4 Pdb Votes
1752,Matthew Berger,The Gentlemen (2019),INTP,55 Pdb Votes
1753,Casey Schuler,Outbreak (1995),XXXX,1 Pdb Vote
1754,Sam Daniels,Outbreak (1995),INTP,3 Pdb Votes
1755,Martin,Notting Hill (1999),INTP,5 Pdb Votes
1756,Frederick Little,Stuart Little,INTP,18 Pdb Votes
1757,Dr. Steven Cale,Anaconda,INTP,13 Pdb Votes
1758,Phil Fimple,Small Soldiers (1998),XXXX,7 Pdb Votes
1759,Marion Fimple,Small Soldiers (1998),INTP,1 Pdb Vote
1760,Larry Benson,Small Soldiers (1998),INTP,5 Pdb Votes
1761,Frank Bannister,The Frighteners (1996),INTP,14 Pdb Votes
1762,Dee Jay,Street Fighter (1994),XXXX,1 Pdb Vote
1763,Faisil,True Lies ( 1994),INTP,2 Pdb Votes
1764,Lieutenant Colonel Matthew Andrew Markinson,A Few Good Men (1992),INTP,7 Pdb Votes
1765,Dr. Herman Varnick,Beethoven,INTP,2 Pdb Votes
1766,Luke Eveshim,The Witches (1990),INTP,11 Pdb Votes
1767,Viktor Rostavili,Red Heat (1988),ENTP,1 Pdb Vote
1768,Carl Spackler,Caddyshack (1980),XXXX,7 Pdb Votes
1769,Cadet/Off./Sgt. Douglas Fackler,Police Academy,INTP,3 Pdb Votes
1770,Nick Szalinski,"Honey, I...",INTP,11 Pdb Votes
1771,Wayne Szalinski,"Honey, I...",INTP,23 Pdb Votes
1772,Michael Fitzsimmons,Peggy Sue Got Married ( 1986),XXXX,1 Pdb Vote
1773,Javi,25 watts,INTP,6 Pdb Votes
1774,Belle's Father,Beauty and the Beast (1946),INTP,2 Pdb Votes
1775,Caractacus Potts,Chitty Chitty Bang Bang (1968),INTP,28 Pdb Votes
1776,Oddyseus,Ternet Ninja,INTP,2 Pdb Votes
1777,Plimpton,Dolittle (2020),INTP,24 Pdb Votes
1778,"Bill ""Billy"" Cranston (Blue Ranger)",Power Rangers (2017),INTP,42 Pdb Votes
1779,Grey Brother,Mowgli: Legend of the Jungle ( 2018),INTP,4 Pdb Votes
1780,Will Robinson,Lost in Space (1998),INTP,3 Pdb Votes
1781,Cassandra,Hercules (franchise),INTP,9 Pdb Votes
1782,Io,Clash of the Titans,INTP,7 Pdb Votes
1783,Henry Frankenstein,Frankenstein,INTP,24 Pdb Votes
1784,Professor Ménard,The Extraordinary Adventures of Adèle Blanc-Sec,INTP,3 Pdb Votes
1785,Dr. Norm Spellman,Avatar (Franchise),INTP,40 Pdb Votes
1786,Jack Driscoll,King Kong (2005),INTP,46 Pdb Votes
1787,Dr. Edward Morbius,Forbidden Planet (1956),INTP,7 Pdb Votes
1788,Becky,Finding Nemo (Franchise),INTP,24 Pdb Votes
1789,Abraham Lincoln,Abraham Lincoln: Vampire Hunter,INTP,20 Pdb Votes
1790,Mr. Bennet,Pride and Prejudice and Zombies (2016),INTP,6 Pdb Votes
1791,Tully Alford,The Addams Family,INTP,33 Pdb Votes
1792,Bob Murphy,The Killing of a Sacred Deer (2017),INTP,23 Pdb Votes
1793,Abby,Planet Terror (2007),INTP,6 Pdb Votes
1794,Tony Block,Planet Terror (2007),INTP,5 Pdb Votes
1795,John Bosley,Charlie’s Angels (2000),INTP,7 Pdb Votes
1796,Dr. E. M. Horniker,The Virgin Suicides (2000),INTP,8 Pdb Votes
1797,Tim Weiner,The Virgin Suicides (2000),INTP,20 Pdb Votes
1798,"Savannah ""Vannah"" Jackson",Waiting to Exhale (1995),INTP,4 Pdb Votes
1799,Professor Archimedes Q. Porter,Tarzan (1999),INTP,100 Pdb Votes
1800,J. Edgar Hoover,Public Enemies (2009),XXXX,2 Pdb Votes
1801,John Malkovich,Being John Malkovich (1999),INTP,36 Pdb Votes
1802,Private Jim Paxton,Tigerland (2000),INTP,1 Pdb Vote
1803,Libby,Misery (1990),INTP,1 Pdb Vote
1804,Old Bull Lee,On the Road (2012),INTP,19 Pdb Votes
1805,"Klaatu, an alien",The Day the Earth Stood Still (2008),INTP,3 Pdb Votes
1806,The Frog,Red (2010),INTP,23 Pdb Votes
1807,Marvin Boggs,Red (2010),INTP,24 Pdb Votes
1808,Beaumont Kin,Star Wars,INTP,13 Pdb Votes
1809,Edrio Two Tubes,Star Wars,INTP,2 Pdb Votes
1810,The Colonel,101 Dalmatians (1996),INTP,33 Pdb Votes
1811,Friar Carl,Van Helsing (2004),INTP,14 Pdb Votes
1812,Lyle Spaulding,The Internship (2013),INTP,8 Pdb Votes
1813,Albert Speer,Downfall (2004),INTP,11 Pdb Votes
1814,Saul Tuttle,While You Were Sleeping (1995),INTP,6 Pdb Votes
1815,Adam Forrest,The Perfect Man (2005),INTP,13 Pdb Votes
1816,Keith Jennings (1976),The Omen (1976),INTP,1 Pdb Vote
1817,Keith Jennings (2006),The Omen (1976),INTP,3 Pdb Votes
1818,Professor Keenbean,Ri¢hie Ri¢h (1994),XXXX,24 Pdb Votes
1819,Alan Frog,The Lost Boys (1987),INTP,18 Pdb Votes
1820,Dodge Petersen,Seeking a Friend for the End of the World,INTP,16 Pdb Votes
1821,Flagstaff,Zombieland (Franchise),INTP,3 Pdb Votes
1822,Dr. Hill,Rosemary’s Baby (1968),INTP,2 Pdb Votes
1823,Bill Masen,The Day of the Triffids (1962),INTP,7 Pdb Votes
1824,Dr. Daniel P. Schreber,Dark City,INTP,2 Pdb Votes
1825,Fred Stiller,Welt am Draht - World on a Wire (1973),INTP,10 Pdb Votes
1826,Doctor John Dolittle (Rex Harrison),Doctor Dolittle,INTP,10 Pdb Votes
1827,Dudley,The Royal Tenenbaums (2001),XXXX,5 Pdb Votes
1828,Rebecca Crosby,Tag (2018),INTP,2 Pdb Votes
1829,Henrik,I.T. (2016),INTP,5 Pdb Votes
1830,Daniel Miller,The Mist (2007),INTP,31 Pdb Votes
1831,Clifford Worley,True Romance (1993),INTP,74 Pdb Votes
1832,Altivo,The Road to El Dorado (2000),INTP,9 Pdb Votes
1833,Narrator,True Stories (1986),INTP,33 Pdb Votes
1834,"Louisa ""Lucy"" Fly",Earthquake Bird (2019),INTP,27 Pdb Votes
1835,Steven (Esqueleto),Nacho Libre (2006),INTP,25 Pdb Votes
1836,Dwight,Scary Movie,INTP,18 Pdb Votes
1837,Engineer (Prometheus' Engineers),Alien,INTP,6 Pdb Votes
1838,William Godwin,Mary Shelley (2017),INTP,20 Pdb Votes
1839,Princess Emily,A Christmas Prince (Trilogy),INTP,3 Pdb Votes
1840,Jean Meyerowitz,The Meyerowitz Stories (2017),INTP,4 Pdb Votes
1841,Ted,A Nasty Piece of Work (2019),INTP,12 Pdb Votes
1842,Paulo,"Four Days in September (1997) O Que É Isso, Companheiro?",INTP,53 Pdb Votes
1843,Bert Spitz,Marriage Story (2019),INTP,14 Pdb Votes
1844,Billy Slade,Scent of a Woman (1992),INTP,48 Pdb Votes
1845,Subway Ghost,Ghost (1990),INTP,12 Pdb Votes
1846,Péťa,Pelíšky (1999),INTP,51 Pdb Votes
1847,Jindřiška Krausová,Pelíšky (1999),INTP,16 Pdb Votes
1848,Fontaine,A Man Escaped (1956),INTP,3 Pdb Votes
1849,Laura Rose,Motherless Brooklyn (2019),INTP,76 Pdb Votes
1850,Charles Meriwether (Chubs),The Darkest Minds (2018),INTP,30 Pdb Votes
1851,Arthur,Passengers (2016),INTP,14 Pdb Votes
1852,Dr. Walter Kornbluth,Splash (1984),INTP,17 Pdb Votes
1853,Allen,Splash (1984),INTP,27 Pdb Votes
1854,Andy Barbour,The Goldfinch (2019),INTP,1 Pdb Vote
1855,Madelyne Thompson,Daylight (1996),INTP,15 Pdb Votes
1856,Boncuk,Hababam Sınıfı (1975),INTP,8 Pdb Votes
1857,Liam,Gnome Alone (2017),INTP,39 Pdb Votes
1858,Abe Lucas,Irrational Man (2015),INTP,20 Pdb Votes
1859,Carl,Insidious,INTP,25 Pdb Votes
1860,William Jones,The Age of Adaline (2015),INTP,32 Pdb Votes
1861,Kazan,Cube (1997),INTP,80 Pdb Votes
1862,Chuck Sherman,American Pie,INTP,32 Pdb Votes
1863,Nuclear Nadal,The Dictator (2012),INTP,36 Pdb Votes
1864,Shinjiro (Number 5),12 Suicidal Teens (2019),INTP,10 Pdb Votes
1865,Cemal,Bir Zamanlar Anadolu'da (2011),INTP,7 Pdb Votes
1866,Badger Myer,Better Off Dead (1985),INTP,5 Pdb Votes
1867,Dr. Sigmund Freud,Bill & Ted,INTP,2 Pdb Votes
1868,Socrates,Bill & Ted,INTP,4 Pdb Votes
1869,Rufus,Bill & Ted,INTP,46 Pdb Votes
1870,Professor Radcliffe Bomba,Epic (2013),INTP,3 Pdb Votes
1871,Keith Mclure,The Belko Experiment (2016),INTP,82 Pdb Votes
1872,Greg Gaines,Me and Earl and the Dying Girl (2015),INTP,5 Pdb Votes
1873,Professor Jacob Barnhardt,The Day the Earth Stood Still (1951),INTP,86 Pdb Votes
1874,Mac,Chicken Run (2000),INTP,24 Pdb Votes
1875,"Lorenzo ""Speed"" Trudgealong",The Swan Princess (1994),INTP,70 Pdb Votes
1876,Eric Brown,Nanny McPhee (2005),INTP,27 Pdb Votes
1877,Geeky Boy,The Chronicles of Narnia (Film Trilogy),INTP,6 Pdb Votes
1878,Sheldon Mills,New York Stories (1989),INTP,2 Pdb Votes
1879,Lionel Dobie,New York Stories (1989),INTP,29 Pdb Votes
1880,Benthic Two Tubes,Star Wars,INTP,26 Pdb Votes
1881,George “Iceman” Chambers,Undisputed,INTP,14 Pdb Votes
1882,Matthew Joy,In the Heart of the Sea (2015),INTP,5 Pdb Votes
1883,Catherine Danforth,Prince of Darkness (1987),INTP,2 Pdb Votes
1884,Professor Howard Birack,Prince of Darkness (1987),INTP,46 Pdb Votes
1885,Blair,The Thing (1982),INTP,4 Pdb Votes
1886,Cameron Vale,Scanners (1981),INTP,8 Pdb Votes
1887,Gary,"Lock, Stock and Two Smoking Barrels (1998)",INTP,26 Pdb Votes
1888,Cole Williams,21 (2008),INTP,115 Pdb Votes
1889,Ben Campbell,21 (2008),INTP,11 Pdb Votes
1890,Cricket Pate,Lawless (2012),INTP,213 Pdb Votes
1891,Michael Burry,The Big Short (2015),INTP,17 Pdb Votes
1892,Stillman,Time Freak (2018),INTP,40 Pdb Votes
1893,Millard Nullings,Miss Peregrine's Home for Peculiar Children (2016),INTP,80 Pdb Votes
1894,Josh Rosen,Geek Charming (2011),INTP,46 Pdb Votes
1895,Eron Keen,Upgrade (2018),INTP,13 Pdb Votes
1896,Lloyd,Get Smart (2008),INTP,20 Pdb Votes
1897,Bruce,Get Smart (2008),INTP,0
1898,Marie,The Road Within (2015),INTP,0
1899,Ginger Ale / Whiskey,Kingsman (Franchise),INTP,0
1900,Sam Coleman,MonsterVerse,INTP,3 Pdb Votes
1901,Mark Russell,MonsterVerse,INTP,15 Pdb Votes
1902,George,"As Above, So Below (2014)",INTP,21 Pdb Votes
1903,Vittoria Vetra,The Da Vinci Code,INTP,23 Pdb Votes
1904,Professor Hobby,A.I. Artificial Intelligence (2002),INTP,3 Pdb Votes
1905,Rafiki,The Lion King (2019),INTP,38 Pdb Votes
1906,James Arnold,Kingsman (Franchise),INTP,14 Pdb Votes
1907,Eamon,Sing Street (2016),INTP,41 Pdb Votes
1908,Bean,Ender's Game (2013),INTP,15 Pdb Votes
1909,Nathan,X+Y / A Brilliant Young Mind (2014),INTP,44 Pdb Votes
1910,Alexander Hartdegen,The Time Machine (2002),INTP,13 Pdb Votes
1911,Leutnant Hans von Witzland,Stalingrad (1993),INTP,14 Pdb Votes
1912,Agent M / “Michael Jackson”,Men in Black,INTP,30 Pdb Votes
1913,Brain,Escape from New York (1981),INTP,9 Pdb Votes
1914,Sonny Quinn,Goosebumps (2015),INTP,9 Pdb Votes
1915,Ted Striker,Airplane! (1980),INTP,51 Pdb Votes
1916,Brigitta von Trapp,The Sound of Music (1965),INTP,60 Pdb Votes
1917,Crom Cruach,The Secret of Kells (2009),INTP,6 Pdb Votes
1918,Bobby,The Apple Dumpling Gang (1975),INTP,1 Pdb Vote
1919,Josh Templeton,Super Dark Times (2017),INTP,64 Pdb Votes
1920,Pat The Pizza Guy,Booksmart (2019),INTP,66 Pdb Votes
1921,Herr Knock,Nosferatu: A Symphony of Horror (1922),INTP,6 Pdb Votes
1922,Romero,Spy Kids (2001),INTP,18 Pdb Votes
1923,Frank Ginsberg,Little Miss Sunshine (2006),INTP,200 Pdb Votes
1924,Dr. Grace Augustine,Avatar (Franchise),INTP,282 Pdb Votes
1925,The Keymaker,The Matrix Trilogy,INTP,56 Pdb Votes
1926,Tiaan Jerjerrod,Star Wars,INTP,31 Pdb Votes
1927,Lizzie,Cars (Franchise),INTP,23 Pdb Votes
1928,Harold Weiss,The Running Man (1987),INTP,2 Pdb Votes
1929,Gamu,Missing Link (2019),INTP,12 Pdb Votes
1930,Max Jerry Horovitz,Mary and Max (2009),INTP,188 Pdb Votes
1931,L,Death Note (2006),INTP,61 Pdb Votes
1932,Louis Creed,Pet Sematary (2019),INTP,10 Pdb Votes
1933,Dodge,Planet of the Apes (1968),INTP,8 Pdb Votes
1934,Dr. Cornelius,Planet of the Apes (1968),INTP,22 Pdb Votes
1935,Jason Wilson,Us (2019),INTP,77 Pdb Votes
1936,Mr. White,James Bond Film Series,INTP,25 Pdb Votes
1937,Mr. Kidd,James Bond Film Series,XXXX,13 Pdb Votes
1938,Ronnie Greenbaum,Baywatch (2017),INTP,50 Pdb Votes
1939,Vassili Zaitsev,Enemy at the Gates (2001),INTP,42 Pdb Votes
1940,Khadgar,Warcraft (2016),INTP,15 Pdb Votes
1941,Miles Dyson,Terminator,INTP,53 Pdb Votes
1942,Medusa,Clash of the Titans (1981),XXXX,2 Pdb Votes
1943,Stygian Witch III,Clash of the Titans (1981),ENTP,7 Pdb Votes
1944,Roy Hanson,Gremlins (1984),INTP,428 Pdb Votes
1945,Alan Turing,The Imitation Game (2014),INTP,11 Pdb Votes
1946,Kelso,Heat (1995),INTP,23 Pdb Votes
1947,Haruna Wakakusa,River's Edge (2018),INTP,61 Pdb Votes
1948,Marcus Brody,Indiana Jones (Series),INTP,109 Pdb Votes
1949,Wiress,The Hunger Games (Franchise),INTP,11 Pdb Votes
1950,Richard Sol,A Beautiful Mind (2001),INTP,9 Pdb Votes
1951,Rajan Damodharan,Like Stars on Earth (2007),INTP,11 Pdb Votes
1952,Akiro the Wizard,Conan the Barbarian (1982),INTP,4 Pdb Votes
1953,Mortianna,Robin Hood: Prince of Thieves (1991),INTP,11 Pdb Votes
1954,Kevin Dolenz,St. Elmo's Fire (1985),INTP,24 Pdb Votes
1955,Teddy,A.I. Artificial Intelligence (2002),INTP,8 Pdb Votes
1956,Dom Vriess,Alien,INTP,53 Pdb Votes
1957,Scotty Smalls,The Sandlot (1993),INTP,74 Pdb Votes
1958,Cassius Green,Sorry to Bother You (2018),INTP,37 Pdb Votes
1959,Larry,Groundhog Day (1993),INTP,14 Pdb Votes
1960,Rudolph Von Trulsch,The Man from U.N.C.L.E. (2015),INTP,1 Pdb Vote
1961,Jang Kyung-Ran,The Priests (2015),INTP,53 Pdb Votes
1962,Dr. Stephen Maturin,Master and Commander: The Far Side of the World (2003),INTP,79 Pdb Votes
1963,Rupert Cadell,Rope (1948),INTP,6 Pdb Votes
1964,Radar Technician,Spaceballs (1987),INTP,2 Pdb Votes
1965,Bookstore Proprietor,Top Secret! (1984),INTP,26 Pdb Votes
1966,Benji,Frances Ha (2012),INTP,6 Pdb Votes
1967,Edmund Ventura,Vanilla Sky (2001),INTP,21 Pdb Votes
1968,Lauren Hynde,The Rules of Attraction (2002),INTP,60 Pdb Votes
1969,Klitz,The Girl Next Door (2004),INTP,84 Pdb Votes
1970,3,9 (2009),INTP,22 Pdb Votes
1971,Doug,The Hills Have Eyes (2006),INTP,52 Pdb Votes
1972,Adam,Enemy (2013),INTP,64 Pdb Votes
1973,Max Davis,Game Night (2018),INTP,178 Pdb Votes
1974,Grima Wormtongue,The Lord of the Rings (Film Trilogy),INTP,21 Pdb Votes
1975,Jack Ryan,The Hunt for Red October (1990),INTP,61 Pdb Votes
1976,Brian May,Bohemian Rhapsody (2018),INTP,1 Pdb Vote
1977,Windlifter,Planes (2013),INTP,31 Pdb Votes
1978,Simon Lewis,The Mortal Instruments: City of Bones (2013),INTP,83 Pdb Votes
1979,Daniel Molloy,Interview with the Vampire (1994),INTP,8 Pdb Votes
1980,Uncle Pastuzo,Paddington (2014),INTP,23 Pdb Votes
