,char,movie,mbti,votes
389,Mikaela Banes,Transformers (Bayverse),ISTP,167 Pdb Votes
390,Riley,Eighth Grade (2018),ISTP,11 Pdb Votes
391,Katya,Die Hard,ISTP,9 Pdb Votes
392,Obesandjo,District 9 (2009),ISTP,18 Pdb Votes
393,Elwood Blues,The Blues Brothers (1980),ISTP,41 Pdb Votes
394,Arnold,Spy Kids (2001),ISTP,13 Pdb Votes
395,"Øystein ""Euronymous"" Aarseth",Lords of Chaos (2018),ISTP,153 Pdb Votes
396,Mason Freeland,Thirteen (2003),ISTP,94 Pdb Votes
397,Kim Pine,Scott Pilgrim vs. the World (2010),ISTP,269 Pdb Votes
398,Major Mira Killian / Motoko Kusanagi,Ghost in the Shell (2017),ISTP,49 Pdb Votes
399,"Jack, AKA, Killer Bean",Killer Bean Forever (2009),ISTP,185 Pdb Votes
400,Michelle,10 Cloverfield Lane (2016),ISTP,86 Pdb Votes
401,Iorek Byrnison,The Golden Compass (2007),XXXX,19 Pdb Votes
402,Willie Soke,Bad Santa (2003- 2016),ISTP,61 Pdb Votes
403,Tobey Marshall,Need for Speed (2014),ISTP,24 Pdb Votes
404,Missy Pantone,Bring It On (franchise),ISTP,119 Pdb Votes
405,Mickey Knox,Natural Born Killers (1994),ISTP,55 Pdb Votes
406,Terkels Father,Terkel in Trouble (Terkel i knibe; 2004),ISTP,16 Pdb Votes
407,Horace Badun,One Hundred and One Dalmatians (1961),ISTP,15 Pdb Votes
408,Marshal Zane Cooper,Maverick (1994),ISTP,7 Pdb Votes
409,Cindy Nelson,Some Kind of Wonderful (1987),ISTP,4 Pdb Votes
410,"Randy ""The Ram"" Robinson",The Wrestler (2008),ISTP,58 Pdb Votes
411,Jeff Gillooly,"I, Tonya (2017)",ISTP,86 Pdb Votes
412,Heartless Woman,The Lobster (2015),ISTP,33 Pdb Votes
413,Goosey Loosey,Chicken Little (2005),ISTP,11 Pdb Votes
414,Sam Miller,Ginger Snaps (2000-2004),ISTP,72 Pdb Votes
415,Jane Kano,Charlie's Angels (2019),ISTP,116 Pdb Votes
416,Dean Mcmullen,Blue Lagoon: The Awakening (2012),ISTP,32 Pdb Votes
417,Dengar,Star Wars,ISTP,16 Pdb Votes
418,Dolores Claiborne,Dolores Claiborne (1995),ISTP,11 Pdb Votes
419,Ambassador Robert Thorn (2006),The Omen (1976),ISTP,11 Pdb Votes
420,Ollie Weeks,The Mist (2007),ISTP,57 Pdb Votes
421,Burt Gummer,Tremors,ISTP,22 Pdb Votes
422,Earl Bassett,Tremors,ISTP,12 Pdb Votes
423,Luke Glanton,The Place Beyond the Pines (2012),ISTP,153 Pdb Votes
424,Stuntman Mike McKay,Death Proof (2007),ISTP,64 Pdb Votes
425,Genji Takiya,Crows Zero (2007),ISTP,41 Pdb Votes
426,Derek,Barbie In The 12 Dancing Princesses (2006),ISTP,69 Pdb Votes
427,Sideswipe,Transformers (Bayverse),ISTP,57 Pdb Votes
428,Mogens,Klaus (2019),ISTP,87 Pdb Votes
429,Lisbeth Salander,The Girl with the Dragon Tattoo (2011),ISTP,416 Pdb Votes
430,Paul Prenter,Bohemian Rhapsody (2018),ISTP,38 Pdb Votes
431,Stella,Over The Hedge (2006),ISTP,73 Pdb Votes
432,Doris,Shrek (Franchise),ISTP,154 Pdb Votes
433,Julie Hamlin,20th Century Women (2016),ISTP,73 Pdb Votes
434,"Sergeant John Spartan / ""The Demolition Man""",Demolition Man (1993),ISTP,25 Pdb Votes
435,Kurt Wylde,Hot Wheels World Race / AcceleRacers,ISTP,44 Pdb Votes
436,Jimmy 'B-Rabbit' Smith,8 Mile (2002),ISTP,276 Pdb Votes
437,R.J. MacReady,The Thing (1982),ISTP,168 Pdb Votes
438,Peter Washington,Dawn of the Dead (1978),ISTP,24 Pdb Votes
439,John Rambo,First Blood (1982),ISTP,305 Pdb Votes
440,Bacon,"Lock, Stock and Two Smoking Barrels (1998)",ISTP,26 Pdb Votes
441,Kazuo Kiriyama,Battle Royale (2000),ISTP,90 Pdb Votes
442,Will,The Invitation (2015),ISTP,33 Pdb Votes
443,Bill Williamson,Rampage (2009),ISTP,7 Pdb Votes
444,Taber,One Flew Over the Cuckoo's Nest (1975),ISTP,35 Pdb Votes
445,“The Amazing” Yen,Ocean's Eleven Trilogy,ISTP,15 Pdb Votes
446,"Inspector ""Dirty Harry"" Callahan",Dirty Harry,ISTP,171 Pdb Votes
447,Willie Lopez,Ghost (1990),ISTP,22 Pdb Votes
448,Tommy Conlon,Warrior (2011),ISTP,88 Pdb Votes
449,Wichita,Zombieland (Franchise),ISTP,211 Pdb Votes
450,Gazelle,Kingsman (Franchise),ISTP,38 Pdb Votes
451,James Witherdale,Twilight (Franchise),ISTP,112 Pdb Votes
452,Rita Malone,Flushed Away (2006),ISTP,260 Pdb Votes
453,Franky Four Fingers,Snatch (2000),ISTP,36 Pdb Votes
454,John Hancock,Hancock (2008),ISTP,98 Pdb Votes
455,Curtis Everett,Snowpiercer (2013),ISTP,91 Pdb Votes
456,Jake Tyler,Never Back Down (2008),ISTP,64 Pdb Votes
457,Cynthia-Rose Adams,Pitch Perfect (Series),ISTP,34 Pdb Votes
458,Gisele Yashar,The Fast and the Furious (Film Franchise),ISTP,50 Pdb Votes
459,Zora Wilson,Us (2019),ISTP,68 Pdb Votes
460,Thana,Ms .45 (1981),ISTP,17 Pdb Votes
461,Rachel Keller,The Ring (2002),ISTP,119 Pdb Votes
462,Jim Preston,Passengers (2016),ISTP,78 Pdb Votes
463,Johnny Ringo,Tombstone (1993),ISTP,46 Pdb Votes
464,Impresario,The Ballad of Buster Scruggs (2018),ISTP,31 Pdb Votes
465,Phil Connors,Groundhog Day (1993),ISTP,227 Pdb Votes
466,General Dostum,12 Strong (2018),ISTP,5 Pdb Votes
467,Captain Mitch Nelson,12 Strong (2018),ISTP,12 Pdb Votes
468,Terminator T-X,Terminator,ISTP,40 Pdb Votes
469,Blade,Blade (1998),ISTP,99 Pdb Votes
470,Predator / The Jungle Hunter,Predator,ISTP,175 Pdb Votes
471,Jason Taylor,Fifty Shades of Grey (2015),ISTP,20 Pdb Votes
472,Seraph,The Matrix Trilogy,ISTP,77 Pdb Votes
473,Sean Bateman,The Rules of Attraction (2002),ISTP,32 Pdb Votes
474,Ivan Drago,Rocky,ISTP,139 Pdb Votes
475,Erin Ulmer,Final Destination 3 (2006),ISTP,62 Pdb Votes
476,Malorie Hayes,Bird Box (2018),ISTP,153 Pdb Votes
477,Will Dormer,Insomnia (2002),ISTP,53 Pdb Votes
478,Mr. Blonde,Reservoir Dogs (1992),ISTP,346 Pdb Votes
479,Hamm,Toy Story (Franchise),ISTP,197 Pdb Votes
480,J.G. Jopling,The Grand Budapest Hotel (2014),ISTP,79 Pdb Votes
481,Cole,The Lego Movie (Franchise),ISTP,25 Pdb Votes
482,Ray Breslin,Escape Plan (2013),ISTP,22 Pdb Votes
483,Te Kā,Moana (2016),ISTP,112 Pdb Votes
484,Rama,The Raid (2011),ISTP,40 Pdb Votes
485,Karl Vreski,Die Hard,ISTP,29 Pdb Votes
486,Jasper Hale,Twilight (Franchise),ISTP,412 Pdb Votes
487,Terminator T-1000,Terminator,ISTP,120 Pdb Votes
488,Mai,Next Gen (2018),ISTP,58 Pdb Votes
489,"Budd ""Sidewinder""",Kill Bill (2003),ISTP,164 Pdb Votes
490,Lola,Run Lola Run (1998),ISTP,33 Pdb Votes
491,Tzipporah,The Prince of Egypt (1998),ISTP,133 Pdb Votes
492,Frank Farmer,The Bodyguard (1992),ISTP,51 Pdb Votes
493,Kane,Annihilation (2018),ISTP,29 Pdb Votes
494,Hugo Stiglitz,Inglourious Basterds (2009),ISTP,190 Pdb Votes
495,Arthur Dallas,Alien,ISTP,46 Pdb Votes
496,Greedo,Star Wars,ISTP,67 Pdb Votes
497,Leon Kowalski,Blade Runner,ISTP,43 Pdb Votes
498,Jackson Healy,The Nice Guys (2016),ISTP,94 Pdb Votes
499,Edward Ratchett,Murder on the Orient Express (2017),ISTP,45 Pdb Votes
500,Gaby Teller,The Man from U.N.C.L.E. (2015),ISTP,63 Pdb Votes
501,Laureline,Valerian and the City of a Thousand Planets (2017),ISTP,63 Pdb Votes
502,Lee Chandler,Manchester by the Sea (2016),ISTP,165 Pdb Votes
503,Baze Malbus,Star Wars,ISTP,104 Pdb Votes
504,Jason Bourne,Jason Bourne,ISTP,322 Pdb Votes
505,Robert Muldoon,Jurassic Park / Jurassic World (Film Franchise),ISTP,55 Pdb Votes
506,Eric Finch,V for Vendetta (2005),ISTP,81 Pdb Votes
507,Trinity,The Matrix Trilogy,ISTP,535 Pdb Votes
508,Ollie,Vorstadtkrokodile 2,XXXX,1 Pdb Vote
509,Two-Fingers,The Princess and the Frog (2009),XXXX,1 Pdb Vote
510,Мария Нефёдова,Король и Шут,XXXX,1 Pdb Vote
511,Olivia,Arthur the King (2024),ISTP,6 Pdb Votes
512,Julie Lampkin,Parenthood,ISTP,1 Pdb Vote
513,Porter wren ,Manhattan Night,ISTP,2 Pdb Votes
514,Enzo Arisio,The Equalizer ( 2014- 2018),XXXX,1 Pdb Vote
515,Lou,Love Lies Bleeding,ISTP,7 Pdb Votes
516,Napoleon,Lokesh Cinemeatic Universe ( LCU),ISFJ,1 Pdb Vote
517,"Tony ""El caníbal""",Matando cabos (2004),ISTP,2 Pdb Votes
518,Botcha,Matando cabos (2004),ISTP,2 Pdb Votes
519,"Javier ""Jaque""",Matando cabos (2004),ISTP,2 Pdb Votes
520,Leigh,Assault on Precinct 13 (1976),ISTP,7 Pdb Votes
521,No. 00 LC,Tom Yum Goong,XXXX,1 Pdb Vote
522,Captain Fish,Kung Fu Panda (Franchise),ISTP,2 Pdb Votes
523,Feri,Operation Wedding (Movie),ISTP,2 Pdb Votes
524,St Anthony,The Orphanage,XXXX,3 Pdb Votes
525,Enrique,The Orphanage,XXXX,3 Pdb Votes
526,Dina,Kitty the Killer (2023),ISTP,3 Pdb Votes
527,"Maneechan ""Manie""",The Siam Renaissance (2004),ISTP,7 Pdb Votes
528,Gary,The Big Lebowski (1998),XXXX,1 Pdb Vote
529,Maude's Other Thug,The Big Lebowski (1998),XXXX,1 Pdb Vote
530,Maude's Thug,The Big Lebowski (1998),XXXX,1 Pdb Vote
531,Abuelo,Gruff,ISTP,3 Pdb Votes
532,Fran Kulok,Suspect Zero (2004),XXXX,1 Pdb Vote
533,Connor Shepard (Concussion),Zoom (2006),XXXX,1 Pdb Vote
534,Jack Shepard (Captain Zoom),Zoom (2006),XXXX,1 Pdb Vote
535,Petrofsky,The Last Voyage of the Demeter,ISTP,10 Pdb Votes
536,Wojchek,The Last Voyage of the Demeter,ISTP,12 Pdb Votes
537,Gardırop Fuat,Sakar Şakir,ISTP,4 Pdb Votes
538,Thomas Edison,Final set,XXXX,1 Pdb Vote
539,John,TCU/Winnie-the-Pooh: Blood and Honey (Franchise),ISTP,2 Pdb Votes
540,Alan Price,O Lucky Man! (1973),ISTP,3 Pdb Votes
541,Jessie,Kangaroo Jack,ISTP,2 Pdb Votes
542,Peter,Horror,ISTP,3 Pdb Votes
543,Nat,The Lost Weekend (1945),ESTJ,5 Pdb Votes
544,Blitzerman,The Incredibles (Franchise),XXXX,1 Pdb Vote
545,Riley Hale,Broken Arrow,XXXX,1 Pdb Vote
546,Swedish student,Cashback,ISTP,10 Pdb Votes
547,Ed Vallencourt,Almost Famous (2000),ISTP,3 Pdb Votes
548,Bill Denny,California Split (1974),XXXX,1 Pdb Vote
549,Cosmos,A Ay (Oh Moon!),ISTP,5 Pdb Votes
550,Diego Storm,La Sociedad de la Nieve (Society of the Snow),ISTP,3 Pdb Votes
551,Pan Yiran 潘怡然,年会不能停！ Johnny Keep Walking!,ISTP,6 Pdb Votes
552,Pete,The Little Engine That Could (1991),ISTP,2 Pdb Votes
553,Ptolemy,Alexander: Making of a God,ISTP,2 Pdb Votes
554,Sergio Catalán,La Sociedad de la Nieve (Society of the Snow),ISTP,5 Pdb Votes
555,שי (Shay),מישהו לרוץ איתו (2006) | Someone to Run With,XXXX,1 Pdb Vote
556,Mindy,The Princess Switch (2018),XXXX,1 Pdb Vote
557,Becky,A Haunted House (2013),ISTP,6 Pdb Votes
558,Devon,Skate Kitchen (2018),ISTP,10 Pdb Votes
559,Helena,The Marsh King's Daughter,ISTP,4 Pdb Votes
560,Stickman,Our Drawings (Calobi Productions),XXXX,1 Pdb Vote
561,Tamura Naoki,Eureka (2000),ISTP,2 Pdb Votes
562,Guy Woodhouse ,Rosemary's Baby (2014),ISTP,2 Pdb Votes
563,Tony Gazzo,Rocky,ISTP,2 Pdb Votes
564,苏见明 Su Jianming,坚如磐石 (Under the Light),ISTP,7 Pdb Votes
565,Yena,Bon Bini Holland,ISTP,3 Pdb Votes
566,Kız İsmet,Yedi Bela Hüsnü (1982),XXXX,1 Pdb Vote
567,saged,Sillypology fandom,XXXX,9 Pdb Votes
568,Rick Flag | Рик Флэг,The Suicide Squad | Отряд самоубийц (2016),XXXX,1 Pdb Vote
569,Deadshot | Дэдшот,The Suicide Squad | Отряд самоубийц (2016),ISTP,2 Pdb Votes
570,John Luke/Lucky Luke,Lucky Luke,ESTP,5 Pdb Votes
571,Camila,Lift (2024),ISTP,5 Pdb Votes
572,Nam San,Badland Hunters (2024),ISTP,9 Pdb Votes
573,Ivano,C'è Ancora Domani (2023),ISTP,9 Pdb Votes
574,Daniel Fernández,La Sociedad de la Nieve (Society of the Snow),ISTP,22 Pdb Votes
575,Yılanoğlu,Deli Deli Küpeli (1986),ISTP,2 Pdb Votes
576,Бертисса,Крестоносец,ISTP,10 Pdb Votes
577,Vasil,Wildlings (2019),ISTP,2 Pdb Votes
578,Bandersnatch,Alice in Wonderland / Through the Looking Glass (2010 - 2016),ISTP,4 Pdb Votes
579,Paige,How to Have Sex (2023),ISTP,4 Pdb Votes
580,Gwada,Les Misérables (2019),ISTP,1 Pdb Vote
581,Евгений Боков,Фишер (Fischer),ISTP,17 Pdb Votes
582,Alex,Wingwomen (2023),ISTP,10 Pdb Votes
583,Park Cha-Kyung,Phantom (2023),ISTP,6 Pdb Votes
584,İlhami,Ölümlü Dünya (2018),XXXX,1 Pdb Vote
585,Mitio (Dida's father),Dyad (2023),ISTP,2 Pdb Votes
586,Hawkgirl,Superman (2025),ISTP,2 Pdb Votes
587,Mia,Nowhere,XXXX,3 Pdb Votes
588,Roj,Dolemite Is My Name (2019),ISTP,3 Pdb Votes
589,Zé Leitão,Ai que vida!,XXXX,1 Pdb Vote
590,Princess Gina,Barbie as the Island Princess (2007),XXXX,3 Pdb Votes
591,Arthur,Wreck-It Ralph (Franchise),XXXX,1 Pdb Vote
592,Ed 2,Good Burger 2,ISTP,2 Pdb Votes
593,Зима,Слово пацана. Кровь на асфальте / Slovo patsana,ISTP,39 Pdb Votes
594,Jake,Candyman (1992),XXXX,1 Pdb Vote
595,Kabir,Leo (2023),ISTP,5 Pdb Votes
596,Bobby,Thanksgiving (2023),ISTP,5 Pdb Votes
597,Pauline,La Passion de Dodin Bouffant (2023),ISTP,2 Pdb Votes
598,Mother Cougar,Benji the Hunted (1987),XXXX,1 Pdb Vote
599,Pigeon,Migration (2023),XXXX,1 Pdb Vote
600,Team Evil’s goalkeeper,Shaolin soccer,ISTP,7 Pdb Votes
601,Boksör,En Büyük Şaban,ISTP,5 Pdb Votes
602,Hüseyin,Yaratılan,ISTP,2 Pdb Votes
603,Kyle,See You on Venus,ISTP,7 Pdb Votes
604,skilled thief,Saint Petersburg 2010 (سن پطرزبورگ),XXXX,1 Pdb Vote
605,Seth Dove,The reflecting skin (1990 film),ISTP,1 Pdb Vote
606,Milo,Pompeii (2014),ISTP,11 Pdb Votes
607,Reaper Ash,The Ballad of Songbirds and Snakes (2023),ISTP,37 Pdb Votes
608,Jack,He Never Died (2015),ISTP,2 Pdb Votes
609,Magdala,The Killer,ISTP,2 Pdb Votes
610,Kamal Allen,White Men Can't Jump (2023),ISTP,8 Pdb Votes
611,Mark Jennings,"That was Then, This is Now (1985)",XXXX,1 Pdb Vote
612,Inspector Brackenreid,Murdoch mysteries (TV movie series),XXXX,1 Pdb Vote
613,Wójtowa,Chłopi (2023),ISTP,5 Pdb Votes
614,Mr Mayhew,Witness for the Prosecution (1957),XXXX,1 Pdb Vote
615,Mrs. Johnson,Tex (1982),XXXX,1 Pdb Vote
616,John Ramsey,Killers of the Flower Moon,ISTP,17 Pdb Votes
617,Seo Dae-Wi,Peninsula (2020),ISTP,2 Pdb Votes
618,Travis Coates,Old Yeller (1957),XXXX,1 Pdb Vote
619,"Obianaju ""Obi"" Washington",Iron Sky: The Coming Race,XXXX,1 Pdb Vote
620,Fritz,Five Nights at Freddy's (Movie),ISTP,10 Pdb Votes
621,Nala,Evil Eye(2022),ISTP,9 Pdb Votes
622,Anbu,Vada Chennai,ISTP,6 Pdb Votes
623,Miles Maclaren,The Other Zoey (2023),ISTP,7 Pdb Votes
624,Babka/Бабка,Scarecrow (Чучело),XXXX,3 Pdb Votes
625,The Butcher,EMESIS BLUE,ISTP,4 Pdb Votes
626,Lohmatyi/Лохматый,Scarecrow (Чучело),XXXX,3 Pdb Votes
627,Lee Ji Hye,Omniscient Reader's Viewpoint,XXXX,1 Pdb Vote
628,Hong Na-Ra ,30 Days (Korean Movie),ISTP,12 Pdb Votes
629,Ophelia Bhuletova,Johnny English Strikes Again (2018),ISTP,2 Pdb Votes
630,Biglia,Indagine su un cittadino al di sopra di ogni sospe,ISTP,11 Pdb Votes
631,Byron Burkhart,Killers of the Flower Moon,ISTP,14 Pdb Votes
632,Acie Kirby,Killers of the Flower Moon,ISTP,7 Pdb Votes
633,Lei Yu,Born to Fly (2023),XXXX,1 Pdb Vote
634,Tom Nichols,Reptile,ISTP,7 Pdb Votes
635,Jenny,Out Cold,XXXX,8 Pdb Votes
636,Harpo Johnson,The Color Purple (1985),XXXX,1 Pdb Vote
637,Leo Argyle,Ordeal by innocence (1984 film),XXXX,1 Pdb Vote
638,Violet,Amaya’s OCs and Real Life Friends,ISTP,4 Pdb Votes
639,Lola,Amaya’s OCs and Real Life Friends,ISTP,3 Pdb Votes
640,"""Dog"" Kelly",The Quick and the Dead (1995),XXXX,1 Pdb Vote
641,Laine Morris,Ouija (2014),XXXX,1 Pdb Vote
642,Spelt Farro,Hunger Games Tales,XXXX,1 Pdb Vote
643,Axelle Birch,Hunger Games Tales,XXXX,1 Pdb Vote
644,Laurus Fir,Hunger Games Tales,XXXX,1 Pdb Vote
645,Olympier Stroninn,Hunger Games Tales,XXXX,1 Pdb Vote
646,Tracker,Predator,XXXX,20 Pdb Votes
647,Matthew Quigley,Quigley Down Under,XXXX,1 Pdb Vote
648,Megan Evers,The Haunted Mansion,ISTP,7 Pdb Votes
649,Kara Lim,Totally Killer (2023),ISTP,17 Pdb Votes
650,Theo Stoer,Der Freie Wille/The Free Will (2006 film),ISTP,2 Pdb Votes
651,Mitsuo Watanabe,Ikiru / To Live (1952) (生きる),XXXX,1 Pdb Vote
652,Jimmy Callahan,Three Wise Girls,ISTP,1 Pdb Vote
653,Eddie Felson,The Color of Money (1986),ISTP,10 Pdb Votes
654,Kerry Von Erich,The Iron Claw,ISTP,15 Pdb Votes
655,Kamdev,Jailer,ISTP,2 Pdb Votes
656,Leonard Fontaine,Escape from Pretoria,XXXX,1 Pdb Vote
657,Ward Jensen,The paperboy (2012 film),XXXX,1 Pdb Vote
658,Bill Maitland,Inadmissible evidence (1968 film),XXXX,1 Pdb Vote
659,Jan,The Green Border (Zielona granica; 2023),XXXX,1 Pdb Vote
660,Rob,American Gothic (1988),ISTP,2 Pdb Votes
661,Fisher,The Element of Crime,ISTP,2 Pdb Votes
662,Chris Van Horne,Hidden Strike,XXXX,1 Pdb Vote
663,Mason,What Happens in Vegas (2008),ISTJ,1 Pdb Vote
664,Two Goons,The Triplets of Belleville (2003),XXXX,1 Pdb Vote
665,Wushen,Kung Fu Panda (Franchise),XXXX,2 Pdb Votes
666,Dr. Samuel Loomis (Halloween II),Halloween II (Timeline),INFJ,1 Pdb Vote
667,Ha-Yan,Hopeless (2023),XXXX,8 Pdb Votes
668,Rose,Next Exit (2022),ISTP,3 Pdb Votes
669,Corporal Colette Ferro,Alien,ISTP,3 Pdb Votes
670,Shiva,Garuda Gamana Vrishabha Vahana,ISTP,6 Pdb Votes
671,Harold McBrayer,The Many Saints of Newark,ISTP,5 Pdb Votes
672,Giovanni,Game Therapy,ISTP,8 Pdb Votes
673,Captain Vikram Rathore,Jawan (2023),ISTP,2 Pdb Votes
674,mia,shart battle,XXXX,1 Pdb Vote
675,Aoshi Shinomori,Rurouni Kenshin: The Beginning (2021),XXXX,1 Pdb Vote
676,Luisa,Choose Love (Netflix),XXXX,1 Pdb Vote
677,Charlie Murphy,Jinxed,XXXX,2 Pdb Votes
678,Benny,The Bikeriders,ISTP,4 Pdb Votes
679,Private Investigator,MaXXXine (2023),XXXX,5 Pdb Votes
680,Mila Starr,Monster Family,ISTP,36 Pdb Votes
681,Ronnie Friedman,You Are So Not Invited To My Bat Mitzvah,ISTP,3 Pdb Votes
682,Koldo,El club de los lectores criminales (2023) (Killer Book Club),ISTP,3 Pdb Votes
683,Ivan,Cars (Franchise),ISTP,9 Pdb Votes
684,Mona Lisa Lee,Mona Lisa and the Blood Moon,ISTP,1 Pdb Vote
685,Holly,Realityhigh,XXXX,2 Pdb Votes
686,Daniel Swervez,Cars (Franchise),ISTP,1 Pdb Vote
687,"Ryan ""Inside"" Laney",Cars (Franchise),ISTP,2 Pdb Votes
688,Mayor's Wife,The Monkey King,ISTP,3 Pdb Votes
689,Babbo,The Monkey King,ISTP,14 Pdb Votes
690,Ming Fleetfoot,Jumanji (Reboot),ISTP,13 Pdb Votes
691,Doug,Strays (2023),ISTP,1 Pdb Vote
692,Randy Moreno,The Hurricane Heist (2018),XXXX,1 Pdb Vote
693,Molly Gilbert,Illegally Yours (1988),XXXX,2 Pdb Votes
694,APB,Cars (Franchise),XXXX,1 Pdb Vote
695,Westfalanapus,Cars (Franchise),XXXX,8 Pdb Votes
696,Shopkeeper,It Couldn't Happen Here (1987),ISTP,8 Pdb Votes
697,"Lida ""Stony"" ",Set it Off,ISTP,2 Pdb Votes
698,Peter Foley,Copycat (1995),ISTP,4 Pdb Votes
699,Gary,Wet Hot American Summer,ISTP,0
700,Gene,Wet Hot American Summer,ISTP,4 Pdb Votes
701,George ,Death Game,ISTP,2 Pdb Votes
702,Inder,Sanam Teri Kasam,ISTP,7 Pdb Votes
703,Zhou Wei,Summer Palace,ISTP,6 Pdb Votes
704,Hiroshi Yamashita,One Missed Call (2003),XXXX,11 Pdb Votes
705,Fischer Frey,Harry Potter Magic Awakened,ISTP,2 Pdb Votes
706,Detective Larry McBain,The Thirteenth Floor,XXXX,1 Pdb Vote
707,Sean,2:37 (2006),XXXX,1 Pdb Vote
708,Fontaine,They Cloned Tyrone (2023),ISTP,28 Pdb Votes
709,Jemmy,Hans Christian Andersen's The Little Mermaid (1975,ISTP,2 Pdb Votes
710,Arnold,Au Hasard Balthasar,ISTP,2 Pdb Votes
711,Nemo,Inside (2022),ISTP,1 Pdb Vote
712,Ivan,We Summon The Darkness,ISTP,2 Pdb Votes
713,Richard Willman,Jeordie Love,ISTP,4 Pdb Votes
714,Ahab,Take Point,XXXX,1 Pdb Vote
715,Bennie,Bring Me the Head of Alfredo Garcia (1974),ISTP,4 Pdb Votes
716,Luke,Lola Versus,ENFJ,1 Pdb Vote
717,Swedish ambassador,Ivan Vasilievich: Back to the Future,ISTP,3 Pdb Votes
718,Anna,LOL(2012),ISFJ,1 Pdb Vote
719,Joe,Somersault (2004),XXXX,1 Pdb Vote
720,Dog,The Unlikely Pilgrimage of Harold Fry,XXXX,1 Pdb Vote
721,Dan Tucker,The Fall Guy (2024),XXXX,1 Pdb Vote
722,Samantha,The Fall Guy (2024),XXXX,1 Pdb Vote
723,Desdemona Holland,A Haunting in Venice,ISTP,23 Pdb Votes
724,Bjarne,The Green Butchers (2003),XXXX,1 Pdb Vote
725,Kenmaid,Barbie (2023),ISTP,33 Pdb Votes
726,Bob Vaughn,Zodiac (2007),ISTP,3 Pdb Votes
727,Leonid (Лёнька),Love and Pigeons (Любовь и голуби),XXXX,1 Pdb Vote
728,Louis Gaspare,Plane,ISTP,9 Pdb Votes
729,Lilly McDermott,The Out-Laws,ISTP,11 Pdb Votes
730,Will Rollins,Freddy vs Jason,ISTP,16 Pdb Votes
731,Fa Mulan,Wreck-It Ralph (Franchise),XXXX,5 Pdb Votes
732,Jovan Dooradavic,1700s ft,ISTP,3 Pdb Votes
733, Jimmy Bean,Pollyanna (1920),XXXX,1 Pdb Vote
734, Fritz Robinson,Swiss Family Robinson (1960),XXXX,4 Pdb Votes
735,Cosmo Vittelli,The Killing of a Chinese Bookie (1976),ISTP,1 Pdb Vote
736,Shogo Kanetaka,Hell Dogs (2022),XXXX,6 Pdb Votes
737,Lemmy Caution,Alphaville,ISTP,18 Pdb Votes
738,Hauke,Indiana Jones (Series),ISTP,2 Pdb Votes
739,Grindr encounter #2 (Mark),Bros (2022 film),ISTP,1 Pdb Vote
740,Grindr encounter #1 (John),Bros (2022 film),XXXX,2 Pdb Votes
741,Yim,I Fine..Thank You..Love You,ISTP,3 Pdb Votes
742,Yoon,Heart Attack,ISTP,1 Pdb Vote
743,George,What Love Is (2007),XXXX,7 Pdb Votes
744,Tyler Rake,Extraction 2 (2023),ISTP,13 Pdb Votes
745,Yoon Joo,The Childe,ISTP,2 Pdb Votes
746,The Lone Ranger,The Lone Ranger (1956),XXXX,1 Pdb Vote
747,Teddy,Halloween 3: Season of the Witch,ISTP,3 Pdb Votes
748,Pelé dos Santos,The Life Aquatic with Steve Zissou (2004),XXXX,8 Pdb Votes
749,Teddy,All Dogs Go to Heaven (1989),ISTP,2 Pdb Votes
750,Rinzler,Tron: Legacy (2010),ISTP,2 Pdb Votes
751,Lois MacFay,The Thin Man (Series),ISFP,2 Pdb Votes
752,"""Whitey"" Barrow",The Thin Man (Series),ISTP,1 Pdb Vote
753,Lieutenant Abrams,The Thin Man (Series),ISTP,7 Pdb Votes
754, Tommy Nelson / The Invisible Man,Abbott and Costello Meet the Invisible Man (1951),XXXX,2 Pdb Votes
755,Kale,A Perfect Getaway (2009),ISTP,6 Pdb Votes
756,"Francisco ""Frankie Flowers"" Flores",Traffic (2000),ISTP,23 Pdb Votes
757,Spider-Horse,Spider-Man: Across the Spider-Verse (2023),ISTP,11 Pdb Votes
758,"Patrick O'Hara ""Spider-Man Cowboy""",Spider-Man: Across the Spider-Verse (2023),ISTP,13 Pdb Votes
759,Metro Spider-Man (Metro boomin),Spider-Man: Across the Spider-Verse (2023),ISTP,3 Pdb Votes
760,Kris Diaz,Transformers: Rise of the Beasts,XXXX,10 Pdb Votes
761,Inspector Khai,Polis Evo (2015),ISTP,6 Pdb Votes
762,"Tess ""Little Miss Nobody""",The Fast and the Furious (Film Franchise),ISTP,10 Pdb Votes
763,Lorelai,K-12 (2019),ISTP,1 Pdb Vote
764,J.J. Kellogg,Asteroid City,ISTP,2 Pdb Votes
765,Agent Taylor (R. Wallace Taylor),Reality (2023),XXXX,4 Pdb Votes
766, Philip Marlowe,The Big Sleep (1978),XXXX,5 Pdb Votes
767,Kei,linda linda linda,ISTP,10 Pdb Votes
768,Charlie Atherton-Yoo,May December,ISTP,1 Pdb Vote
769,Alice Reed,The Woman in the Window (1944),ISTP,7 Pdb Votes
770,Moose Freed,"Are You There God? It's Me, Margaret (2023)",XXXX,43 Pdb Votes
771,Jock McGrath,The Hill (1965),ISTP,1 Pdb Vote
772,Aaron Davis (Earth-42),Spider-Man: Across the Spider-Verse (2023),ISTP,1 Pdb Vote
