,char,movie,mbti,votes
384,Bobby,The Panic in Needle Park (1971),ESFP,19 Pdb Votes
385,Ho Po-Wing,Happy Together,ESFP,92 Pdb Votes
386,Lord Alfred Douglas,Wilde (1997),ESFP,25 Pdb Votes
387,Kate,Bacurau (2019),ESFP,4 Pdb Votes
388,Josephine Marcus,Tombstone (1993),ESFP,14 Pdb Votes
389,Tyler Williams,Waves (2019),ESFP,33 Pdb Votes
390,Baryl,"Interstella 5555: The 5tory of the 5ecret 5tar 5ystem (2003) (インターステラ5555, Intāsutera Fō Faibu, ""Four Five"")",ESFP,11 Pdb Votes
391,Shiori Tsuda,All About Lily Chou-Chou (2001),ESFP,55 Pdb Votes
392,Mega Fat Regular Baby,Boss Baby (Franchise),XXXX,21 Pdb Votes
393,Alex Carlson,13 going on 30 (2004),ESFP,27 Pdb Votes
394,Arlequin,The Adventures of Buratino (Priklyucheniya Buratino; 1976),ESFP,32 Pdb Votes
395,Mary Jane,Scooby-Doo (2002),ESFP,21 Pdb Votes
396,Teodora Villavicencio,La Leyenda de la Nahuala,ESFP,130 Pdb Votes
397,Latrell Spencer,White Chicks (2004),ESFP,59 Pdb Votes
398,Blondie,Fallen Angels (Do Lok Tin Si) (1995),ESFP,128 Pdb Votes
399,Del,PLAYMOBIL: THE MOVIE (2019),ESFP,5 Pdb Votes
400,Charlotte,About Time (2013),ESFP,37 Pdb Votes
401,Lola Pérez,Adventures in Babysitting (2016),ESFP,78 Pdb Votes
402,DJ Suki,Trolls (2016),ESFP,29 Pdb Votes
403,Coco,Una Película de Huevos,ESFP,44 Pdb Votes
404,Tiger,Over The Hedge (2006),ESFP,33 Pdb Votes
405,Corinne,Barbie and the Three Musketeers (2009),ESFP,193 Pdb Votes
406,Margo Masse,Fear (1996),ESFP,27 Pdb Votes
407,Amanda,The Broken Hearts Gallery,ESFP,4 Pdb Votes
408,Lieutenant Gonville Bromhead,Zulu (1964),ESFP,2 Pdb Votes
409,Carrie,Four Weddings and a Funeral (1994),ESFP,45 Pdb Votes
410,Jack Swigert,Apollo 13 (1995),ESFP,5 Pdb Votes
411,Rebecca Bloomwood,Confessions of a Shopaholic (2009),ESFP,89 Pdb Votes
412,Steph Jones,After (Film Trilogy),XXXX,35 Pdb Votes
413,Tenoch,Y Tu Mamá También – Lust for Life,ESFP,25 Pdb Votes
414,Babyface,Toy Story (Franchise),ESFP,22 Pdb Votes
415,Chanel Simmons,The Cheetah Girls (franchise),ESFP,48 Pdb Votes
416,Wyatt Lykensen,Z-O-M-B-I-E-S (2018),ESFP,20 Pdb Votes
417,Tigger,Christopher Robin (2018),ESFP,25 Pdb Votes
418,Lexie,Safe Haven,ESFP,2 Pdb Votes
419,Anjali Khanna,Kuch Kuch Hota Hai,ESFP,10 Pdb Votes
420,Chucky,Oldboy (2013),ESFP,5 Pdb Votes
421,Scotty Lundegaard,Fargo (1996),ESFP,9 Pdb Votes
422,Chad Feldheimer,Burn After Reading (2008),ESFP,41 Pdb Votes
423,David Larrabee,Sabrina (1995),ESFP,20 Pdb Votes
424,Monstro the Whale,Pinocchio (1940),ESFP,18 Pdb Votes
425,Sanka Coffie,Cool Runnings (1993),ESFP,13 Pdb Votes
426,Buggin' Out,Do The Right Thing,ESFP,20 Pdb Votes
427,Olivia Morris,Scream (Franchise),ESFP,113 Pdb Votes
428,Adella,The Little Mermaid (1989),ESFP,49 Pdb Votes
429,Ali Khan,"Dhoom (Film Trilogy, 2004-2013)",ESFP,25 Pdb Votes
430,Griselda,Shrek (Franchise),ESFP,17 Pdb Votes
431,Carla Wilks Adams,Fifty Shades of Grey (2015),ESFP,3 Pdb Votes
432,Zoe Plummer,The Pacifier (2005),ESFP,30 Pdb Votes
433,Curtis,The Blues Brothers (1980),ESFP,14 Pdb Votes
434,Veronica / Little Swan,Black Swan (2010),ESFP,59 Pdb Votes
435,Karen,Ichi the Killer (2001),XXXX,21 Pdb Votes
436,Dickon,The Secret Garden (1993),ESFP,37 Pdb Votes
437,Romy White,Romy and Michele's High School Reunion (1997),ESFP,21 Pdb Votes
438,"Deezel Riggs ""Porkchop""",Hot Wheels World Race / AcceleRacers,ESFP,21 Pdb Votes
439,Checco,Quo Vado? (2016),ESFP,24 Pdb Votes
440,Marianne Renoir,Pierrot le Fou,ESFP,38 Pdb Votes
441,Lucille,Sin City (franchise),ESFP,17 Pdb Votes
442,Jesse Tuck,Tuck Everlasting (2002),ESFP,36 Pdb Votes
443,Miranda Fox,Stealing Beauty (1996),ESFP,5 Pdb Votes
444,Paul Metzler,Election (1999),ESFP,62 Pdb Votes
445,Dot,Gummo,ESFP,17 Pdb Votes
446,Aiden Galvin,Blood and Chocolate (2007),ESFP,24 Pdb Votes
447,Merrill Hess,Signs (2002),ESFP,45 Pdb Votes
448,Sugar Kane Kowalczyk,Some Like It Hot (1959),ESFP,88 Pdb Votes
449,"Carlos ""Carlitos"" Robledo Puch",El Ángel (2018),ESFP,95 Pdb Votes
450,Annika,Barbie and the Magic of Pegasus (2005),ESFP,164 Pdb Votes
451,Ivan,Barbie of Swan Lake (2003),ESFP,17 Pdb Votes
452,Carlita,Barbie of Swan Lake (2003),ESFP,26 Pdb Votes
453,Baharat,The Platform / El Hoyo (2020),ESFP,54 Pdb Votes
454,Taketoki Washizu,Throne of Blood (1957) (蜘蛛巣城),ESFP,28 Pdb Votes
455,Uğur,Destiny (Kader; 2006),ESFP,11 Pdb Votes
456,Nico,Rio (2011),ESFP,152 Pdb Votes
457,Chloe,Tinker Bell (2008),ESFP,22 Pdb Votes
458,"Engineman 3rd Class Jay ""Chef"" Hicks",Apocalypse Now (1979),ESFP,37 Pdb Votes
459,"Gunner's Mate 3rd Class Tyrone ""Mr. Clean"" Miller",Apocalypse Now (1979),ESFP,32 Pdb Votes
460,Dry Eye,The Gentlemen (2019),ESFP,55 Pdb Votes
461,Emmett DeWitt,10 Cloverfield Lane (2016),ESFP,59 Pdb Votes
462,Pongo,One Hundred and One Dalmatians (1961),ESFP,52 Pdb Votes
463,Miss Stone (1994),The Flintstones,XXXX,3 Pdb Votes
464,Sally Badina,Blow Out (1981),ESFP,14 Pdb Votes
465,Laura Nelson,Some Kind of Wonderful (1987),XXXX,2 Pdb Votes
466,Sonny LaTieri,Grease (1978),ESFP,6 Pdb Votes
467,Bruce Baxter,King Kong (2005),ESFP,14 Pdb Votes
468,Patrick,Me Before You (2016),ESFP,75 Pdb Votes
469,Elizabeth Bennet,Pride and Prejudice and Zombies (2016),ESFP,66 Pdb Votes
470,Poppy Moore,Wild Child (2008),ESFP,447 Pdb Votes
471,Detective Axel Foley,Beverly Hills Cop (1984-1994),ESFP,51 Pdb Votes
472,Raynald of Chatillon,Kingdom of Heaven (2005),ESFP,20 Pdb Votes
473,Dora,O Auto da Compadecida (2000),ESFP,37 Pdb Votes
474,Roger Rabbit,Who Framed Roger Rabbit (1988),ESFP,141 Pdb Votes
475,Beth,The 40-Year-Old Virgin (2005),ESFP,21 Pdb Votes
476,Glimmer,The Hunger Games (Franchise),ESFP,127 Pdb Votes
477,Sylvia,La Dolce Vita (1960),ESFP,29 Pdb Votes
478,Fender Pinwheeler,Robots (2005),ESFP,91 Pdb Votes
479,Julia De Fiore,Uncut Gems (2019),ESFP,75 Pdb Votes
480,King Hrothgar,Beowulf,ESFP,18 Pdb Votes
481,Christian Stovitz,Clueless (1995),ESFP,84 Pdb Votes
482,Marcelina,Minha Mãe é Uma Peça (My Mom Is a Character),ESFP,49 Pdb Votes
483,Darla,Finding Nemo (Franchise),ESFP,234 Pdb Votes
484,Dizzy Flores,Starship Troopers (1997),ESFP,29 Pdb Votes
485,Prince Daniel,Barbie of Swan Lake (2003),ESFP,41 Pdb Votes
486,Elina,Barbie: Fairytopia (2005),ESFP,184 Pdb Votes
487,Kevin Beckman,Ghostbusters (2016),ESFP,29 Pdb Votes
488,Hammy,Over The Hedge (2006),ESFP,131 Pdb Votes
489,Taran,The Black Cauldron (1985),ESFP,30 Pdb Votes
490,Rocky,Yesterday (2019),ESFP,12 Pdb Votes
491,Conrad Walden,The Cat in the Hat (2003),ESFP,40 Pdb Votes
492,Duke,The Secret Life of Pets (2016),ESFP,54 Pdb Votes
493,Dorian Gray,Dorian Gray (2009),ESFP,172 Pdb Votes
494,Valentina,Transporter,ESFP,11 Pdb Votes
495,Amy March,Little Women (1994),ESFP,76 Pdb Votes
496,Paris,Troy (2004),ESFP,97 Pdb Votes
497,Martin,The Parent Trap (1998),ESFP,41 Pdb Votes
498,Alma,Alpha Dog (2006),ESFP,2 Pdb Votes
499,Sydney,Nerve (2016),ESFP,74 Pdb Votes
500,John Rico,Starship Troopers (1997),ESFP,42 Pdb Votes
501,Seth Ryan,American History X (1998),ESFP,47 Pdb Votes
502,Rick Dalton,Once Upon a Time in... Hollywood (2019),ESFP,368 Pdb Votes
503,Edgar,Snowpiercer (2013),ESFP,27 Pdb Votes
504,PVT Stanley Mellish,Saving Private Ryan (1998),ESFP,28 Pdb Votes
505,Wayne Campbell,Wayne's World (1992),ESFP,56 Pdb Votes
506,Cal Naughton Jr.,Talladega Nights: The Ballad of Ricky Bobby (2006),ESFP,17 Pdb Votes
507,Alan-A-Dale,Robin Hood (1973),ESFP,36 Pdb Votes
508,Tess Tyler,Camp Rock (2008),ESFP,119 Pdb Votes
509,Bumper Allen,Pitch Perfect (Series),ESFP,77 Pdb Votes
510,Stacie Conrad,Pitch Perfect (Series),ESFP,65 Pdb Votes
511,Patricia “Fat Amy“ Hobart,Pitch Perfect (Series),ESFP,183 Pdb Votes
512,Matt Brody,Baywatch (2017),ESFP,47 Pdb Votes
513,Tommy Ross,Carrie (1976),ESFP,74 Pdb Votes
514,Ike Clanton,Tombstone (1993),ESFP,12 Pdb Votes
515,Thumper,Bambi (1942),ESFP,81 Pdb Votes
516,Ava,Only Lovers Left Alive (2013),ESFP,79 Pdb Votes
517,Martha Cox,High School Musical (Film Trilogy),ESFP,39 Pdb Votes
518,Norma Desmond,Sunset Boulevard (1950),ESFP,112 Pdb Votes
519,Teddy Duchamp,Stand by Me (1986),ESFP,221 Pdb Votes
520,Bouc,Murder on the Orient Express (2017),ESFP,17 Pdb Votes
521,Stacey Pilgrim,Scott Pilgrim vs. the World (2010),ESFP,119 Pdb Votes
522,Gus,Cinderella (1950),ESFP,90 Pdb Votes
523,Mia Grey,Fifty Shades of Grey (2015),ESFP,28 Pdb Votes
524,Wooderson,Dazed and Confused (1993),ESFP,52 Pdb Votes
525,Ashley Freund,Final Destination 3 (2006),ESFP,46 Pdb Votes
526,Eep,The Croods (Franchise),ESFP,264 Pdb Votes
527,Little John,Robin Hood (1973),ESFP,80 Pdb Votes
528,Patrick Chandler,Manchester by the Sea (2016),ESFP,64 Pdb Votes
529,Rachel Flax,Mermaids (1990),ESFP,31 Pdb Votes
530,Elody,Before I Fall (2017),ESFP,19 Pdb Votes
531,Linda Partridge,Magnolia (1999),ESFP,48 Pdb Votes
532,Master of Laketown,The Hobbit (Film Trilogy),ESFP,33 Pdb Votes
533,Courtney Babcock,ParaNorman (2012),ESFP,80 Pdb Votes
534,Chuck,The Angry Birds Movie (2016),ESFP,180 Pdb Votes
535,Nod,Epic (2013),ESFP,65 Pdb Votes
536,Manni,Run Lola Run (1998),ESFP,8 Pdb Votes
537,Glen Lantz,A Nightmare on Elm Street (Franchise),ESFP,87 Pdb Votes
538,Hutch,Van Wilder (2002),ESFP,5 Pdb Votes
539,"Charles ""Chowder"" Peterson",Monster House (2006),ESFP,104 Pdb Votes
540,"Donny ""The Bear Jew"" Donowitz",Inglourious Basterds (2009),ESFP,175 Pdb Votes
541,Angela Hayes,American Beauty (1999),ESFP,461 Pdb Votes
542,Sir Didymus,Labyrinth (1986),ESFP,39 Pdb Votes
543,Columbia,The Rocky Horror Picture Show (1975),ESFP,64 Pdb Votes
544,Dr. Frank-N-Furter,The Rocky Horror Picture Show (1975),ESFP,309 Pdb Votes
545,Claudia,Interview with the Vampire (1994),ESFP,374 Pdb Votes
546,Miriam Forcible,Coraline (2009),ESFP,146 Pdb Votes
547,Stella Yamada,Lemonade Mouth (2011),ESFP,278 Pdb Votes
548,Mary Svevo,Eternal Sunshine of the Spotless Mind (2004),ESFP,132 Pdb Votes
549,Frank Catton,Ocean's Eleven Trilogy,ESFP,14 Pdb Votes
550,Turk Malloy,Ocean's Eleven Trilogy,ESFP,13 Pdb Votes
551,Benjamin Clawhauser,Zootopia (2016),ESFP,248 Pdb Votes
552,Baloo,The Jungle Book (1967),ESFP,214 Pdb Votes
553,Frypan,The Maze Runner (Film Trilogy),ESFP,32 Pdb Votes
554,Pumbaa,The Lion King (Franchise),ESFP,471 Pdb Votes
555,Jenny,Vorstadtkrokodile 2,XXXX,1 Pdb Vote
556,Gary Fulcher,Bridge to Terabithia (2007),ESFP,7 Pdb Votes
557,Janice Avery,Bridge to Terabithia (2007),ESFP,9 Pdb Votes
558,Leo,Arthur the King (2024),ESTP,6 Pdb Votes
559,Tod Higgins,Parenthood,XXXX,1 Pdb Vote
560,Milena,Reflexões de um Liquidificador (2010),ESFP,5 Pdb Votes
561,Francesco Torrisi (Ciccio),La Banda Dei Supereroi,ESFP,2 Pdb Votes
562,Wayu,"Mantra Warrior, Legend of the Eight Moons",ESFP,2 Pdb Votes
563,Angie Marks,When You Finish Saving the World,XXXX,3 Pdb Votes
564,Vincent Quaranta,The Equalizer ( 2014- 2018),ESFP,9 Pdb Votes
565,J.J.,Love Lies Bleeding,XXXX,2 Pdb Votes
566,Sam,Road House (2024),ENFJ,1 Pdb Vote
567,Chakashi,Atlantis: The Lost Empire (2001),XXXX,3 Pdb Votes
568,Greta,Wonder Park (2019),ESTJ,1 Pdb Vote
569,Tezuka Soma,"And Yet, You Are So Sweet (2023)",XXXX,1 Pdb Vote
570,Benny,Operation Wedding (Movie),ESTP,2 Pdb Votes
571,Dino Ossola,Il Capitale Umano (2013),XXXX,1 Pdb Vote
572,Prince David,Gulliver's Travels (1939),ESFP,4 Pdb Votes
573,Porcupine,Stalker (1979) (Сталкер),XXXX,1 Pdb Vote
574,"Trooper Rodney ""Rod"" Farva",Super Troopers,ESFP,2 Pdb Votes
575,Martine,The Orphanage,ESFP,3 Pdb Votes
576,Jacqueline Follet,The Devil Wears Prada (2006),XXXX,6 Pdb Votes
577,Dylan Denbrough,Zombies Vs. Idiots,ESFP,3 Pdb Votes
578,Detective Dunnigan,Law Abiding Citizen (2009),XXXX,1 Pdb Vote
579,Vornicarn,Monsters vs. Aliens,ESFP,4 Pdb Votes
580,Manu Randhawa,Dunki,XXXX,1 Pdb Vote
581,"Valentina ""Val"" Ortiz",Inside Out (Franchise),ESFP,15 Pdb Votes
582,Clover,Watership Down (1978),ESFP,4 Pdb Votes
583,Sherry,The Big Lebowski (1998),ESFP,1 Pdb Vote
584,Dancer,The Big Lebowski (1998),XXXX,1 Pdb Vote
585,Chlorine Dancer,The Big Lebowski (1998),XXXX,1 Pdb Vote
586,Auto Circus Cop,The Big Lebowski (1998),XXXX,1 Pdb Vote
587,William Woodward,Colombiana (2011),ESFP,8 Pdb Votes
588,Jane Greathouse,Young Guns,XXXX,2 Pdb Votes
589,Cindy Collins (Princess),Zoom (2006),ENFP,1 Pdb Vote
590,Summer Jones (Wonder),Zoom (2006),XXXX,1 Pdb Vote
591,Camila,Señora Influencer (2023),XXXX,1 Pdb Vote
592,Jolly Rizzo,Massacre Mafia Style (1974),ESFP,4 Pdb Votes
593,Lara,TCU/Winnie-the-Pooh: Blood and Honey (Franchise),ESFP,2 Pdb Votes
594,Linda,Horror,ESFP,3 Pdb Votes
595,Rabbit,Horror,ESFP,3 Pdb Votes
596,Billy,Horror,ESFP,4 Pdb Votes
597,Dusty Tails,Looney Tunes: Back in Action,ESFP,10 Pdb Votes
598,Gloria,The Lost Weekend (1945),ESFP,4 Pdb Votes
599,Rover,Planet 51 (2009),ESFP,4 Pdb Votes
600,"Blitz Wagner ""Krushauer""",The Incredibles (Franchise),XXXX,1 Pdb Vote
601,"Concretia Mason ""Brick""",The Incredibles (Franchise),XXXX,1 Pdb Vote
602,Shanika,The Blackening (2022),ESFP,10 Pdb Votes
603,Moon Seon-mo,Asura: The City of Madness,ESFP,4 Pdb Votes
604,Amanda,Into The Blue (2005),XXXX,1 Pdb Vote
605,Jared,Into The Blue (2005),XXXX,2 Pdb Votes
606,Ray Templeton,Walking Tall (2004),ESFP,2 Pdb Votes
607,Truck Driver,Resident Evil: Welcome to Raccoon City,XXXX,1 Pdb Vote
608,Uncle Hank,Five Nights at Freddy's (Movie),XXXX,1 Pdb Vote
609,Ketut Liyer,Eat Pray Love,ESFP,4 Pdb Votes
610,Dano Estevez,Final Destination 2 (2003),XXXX,1 Pdb Vote
611,Ray-Ray,A Haunted House (2013),ESFP,5 Pdb Votes
612,Avery,Polaroid,ESFP,2 Pdb Votes
613,Kurama Ranko,Usogui ( Live Action ),ESFP,2 Pdb Votes
614,Benji Kaplan,A Real Pain,XXXX,1 Pdb Vote
615,Weenie,Miller's Girl,ESFP,26 Pdb Votes
616,Billy Taupe,The Ballad of Songbirds and Snakes (2023),XXXX,1 Pdb Vote
617,Ohio Wizard,Our Drawings (Calobi Productions),XXXX,1 Pdb Vote
618,Moussa,The Captain (2023),ENFP,1 Pdb Vote
619,Mifanwy Conway,Corridor of Mirrors (1948),ESFP,6 Pdb Votes
620,Yoshiteru Terada (Werther),Confessions (2010),ESFP,18 Pdb Votes
621,Giacondo,"Brother Sun, Sister Moon (1972)",ESFP,2 Pdb Votes
622,Sydney,Bon Bini Holland,ESFP,3 Pdb Votes
623,Zabıta Şakir,Çöpçüler Kralı (1977),XXXX,1 Pdb Vote
624,Billy The Kid,Lucky Luke,ESFP,6 Pdb Votes
625,Mary,Party Girl,ESTP,3 Pdb Votes
626,Marisa,C'è Ancora Domani (2023),ESFP,6 Pdb Votes
627,Deli Çavuş,Deli Deli Küpeli (1986),ESFP,2 Pdb Votes
628,Daisy,Something From Tiffany's,XXXX,1 Pdb Vote
629,Fay Grim,Henry fool(1997),XXXX,2 Pdb Votes
630,Vladimir Kolbasov,Bandit Petersburg | Бандитский Петербург,XXXX,2 Pdb Votes
631,Gus,Bandit Petersburg | Бандитский Петербург,XXXX,3 Pdb Votes
632,n[A]gee,Sillypology fandom,ESFP,6 Pdb Votes
633,Glizzy,Sillypology fandom,ESFP,29 Pdb Votes
634, Ila Singh,The Lunchbox,ESFJ,1 Pdb Vote
635,Beavo,The Last Dragonslayer (2016),ESFP,5 Pdb Votes
636,Reno Nevada,The Adventures of Buckaroo Banzai,XXXX,1 Pdb Vote
637,Diane,A Guide to Recognizing Your Saints (2006),ESFP,3 Pdb Votes
638,Antonio,A Guide to Recognizing Your Saints (2006),ESFP,2 Pdb Votes
639,Badger,How to Have Sex (2023),ESFP,13 Pdb Votes
640,Matador,Ferdinand the Bull,XXXX,1 Pdb Vote
641,Емеля,По щучьему велению (2023),XXXX,8 Pdb Votes
642,Chris,Les Misérables (2019),ESFP,3 Pdb Votes
643,princess Glorie,Princezna se zlatou hvězdou na čele (1959),XXXX,1 Pdb Vote
644,Annabel,Saltburn,ESFP,8 Pdb Votes
645,Carol,Anyone but You,XXXX,4 Pdb Votes
646,Serena,The Devil Wears Prada (2006),ESFP,6 Pdb Votes
647,Paul Blart,Paul Blart: Mall Cop 2,ESFP,3 Pdb Votes
648,Stepan Likhodeev,The Master and Margarita (2024),ESFP,1 Pdb Vote
649,Abigail Grey,Harry Potter Magic Awakened,ESFP,13 Pdb Votes
650,Yuriko,Phantom (2023),ESFP,5 Pdb Votes
651,Джон,Слово пацана. Кровь на асфальте / Slovo patsana,ESFP,10 Pdb Votes
652,Iva,Dyad (2023),ESFP,2 Pdb Votes
653,Agnes Lenz,Black Christmas (2006),ESFP,10 Pdb Votes
654,"Clifford ""Cliff"" Ellison",American Fiction,ESFP,29 Pdb Votes
655,Sophie,Good Grief (2023),ESFP,5 Pdb Votes
656,Tyler,San Valentino Party,ESFP,12 Pdb Votes
657,Kaiohshin del Tempo (Chronoa),Cartoon Movie (Series),ESFP,2 Pdb Votes
658,Goku (GT),Cartoon Movie (Series),ESFP,2 Pdb Votes
659, Hayase Nagatoro,Vacanze Estive (La Serie),ESFP,12 Pdb Votes
660,Sofia,The Color Purple (2023),XXXX,7 Pdb Votes
661,Builder,Barbie (2023),ESFP,5 Pdb Votes
662,Beardy Builder,Barbie (2023),ESFP,5 Pdb Votes
663,LaGrange,Argylle (2024),ESFP,5 Pdb Votes
664,"Geetanjali ""Geetu"" Singh nee Iyengar",Animal (2023 film),ESFP,5 Pdb Votes
665, Abrar Haque,Animal (2023 film),ESFP,12 Pdb Votes
666,Mona,Ai que vida!,XXXX,1 Pdb Vote
667,Juliette Hardy,Et Dieu... créa la femme (1956),ESFP,2 Pdb Votes
668,Maariammal,Asuran,XXXX,1 Pdb Vote
669,Clustril,Gulliver's Travels (TV Mini Series 1996),ENFP,4 Pdb Votes
670,Empress of Lilliput,Gulliver's Travels (TV Mini Series 1996),XXXX,1 Pdb Vote
671,Duncan Wedderburn,Poor Things (2023),XXXX,1 Pdb Vote
672,Ilie,Miami Bici,XXXX,2 Pdb Votes
673,Eva Braun ,Moloch (1999 film),XXXX,10 Pdb Votes
674,Roxanne,Good Burger 2,ESFP,5 Pdb Votes
675,Sabina Karsybaeva,Bride Sabina (Келинка Сабина) (2014-2020),ESFP,2 Pdb Votes
676,Искандер,Слово пацана. Кровь на асфальте / Slovo patsana,ESFP,20 Pdb Votes
677,Jojo,The Christmas Chronicles (Franchise),XXXX,6 Pdb Votes
678,Shiva,Vada Chennai,ESFP,7 Pdb Votes
679,Eleanor Bonneville,Saw Series (2004),XXXX,9 Pdb Votes
680,Cole H.,Leo (2023),ESFP,6 Pdb Votes
681,Jayda's Mom,Leo (2023),ESFP,5 Pdb Votes
682,Mizzen,The Ballad of Songbirds and Snakes (2023),ESFP,1 Pdb Vote
683,Light Weight Vest,Shaolin soccer,ESFP,1 Pdb Vote
684,Faik (Sarhoş),En Büyük Şaban,ESTP,2 Pdb Votes
685,Gloria,Six and Five 2011 (شیش و بش),XXXX,10 Pdb Votes
686,Sahar,Trapped 2013 (Darband),XXXX,2 Pdb Votes
687,Bella,Littlest Pet Shop: Forever,ESFP,2 Pdb Votes
688,Akêru,Ofis Akademia,ESFP,1 Pdb Vote
689,Rothbart,Barbie and the Pink Shoes,ESFP,10 Pdb Votes
690,Ambassador Kattrin,Barbie in A Mermaid Tale 2,ESFP,5 Pdb Votes
691,Pupcorn,Barbie: Star Light Adventure,XXXX,1 Pdb Vote
692,Lipstick Fish,Barbie in A Mermaid Tale,ESFP,10 Pdb Votes
693,Prince,Barbie: Princess Charm School,ESFP,11 Pdb Votes
694,Spike,Barbie: The Pearl Princess,XXXX,8 Pdb Votes
695,Ender Mülle,Cut Off(2018),ESFP,4 Pdb Votes
696,Linda,Cut Off(2018),ESFP,1 Pdb Vote
697,Salesman,The Killer (2023),ESFP,0
698,The Dominatrix,The Killer (2023),ESFP,0
699,Nancy Drew,Nancy Drew (2002 TV movie),XXXX,0
700,Meta,Long Live Love!,ESTJ,2 Pdb Votes
701,Tex McCormick,Tex (1982),XXXX,1 Pdb Vote
702,Gwen,Square Dance (1987),XXXX,1 Pdb Vote
703,Betty Barnard,the alphabet murders (1965 film),XXXX,1 Pdb Vote
704,林翩翩,"血观音 The Bold, The Corrupt, and The Beautiful",XXXX,1 Pdb Vote
705,Tilly,The Little Engine That Could (1991),ESFP,2 Pdb Votes
706,Jenny Yum,Quiz Lady (2023),ESFP,23 Pdb Votes
707,Miklósi Janka,Aranyélet / Golden Life,XXXX,1 Pdb Vote
708,Anna Brown,Killers of the Flower Moon,ESFP,15 Pdb Votes
709,Mohsen,Tafrigh (2022),ISFP,1 Pdb Vote
710,K ( Kanok ),4Kings,ESFP,26 Pdb Votes
711,Ernesto (Molotov),Nuovo Olimpo (2023),XXXX,1 Pdb Vote
712,Alice,Nuovo Olimpo (2023),ESFP,3 Pdb Votes
713,Arliss Coates,Old Yeller (1957),ESFP,4 Pdb Votes
714,Mary Musgrove,Persuasion (1995),ESFP,2 Pdb Votes
715,Jack Holden,Three Men and a Baby (1987),ESFP,2 Pdb Votes
716,Lakhi,Bride And Prejudice,XXXX,1 Pdb Vote
717,Gina,Crazy Love (1987),ESFP,6 Pdb Votes
718,Spruce (Bruce),Trolls (2016),ESFP,32 Pdb Votes
719,Hong Na-Mi,30 Days (Korean Movie),XXXX,1 Pdb Vote
720,Son,Ice Merchants,ESFP,2 Pdb Votes
721,Morgan,The House on Sorority Row,XXXX,1 Pdb Vote
722,The Bride,Frankenstein (2024),XXXX,1 Pdb Vote
723,Velma Wall,Roxie Hart (1942),XXXX,1 Pdb Vote
724,Augusta Terzi,Indagine su un cittadino al di sopra di ogni sospe,ESFP,7 Pdb Votes
725,Reta,Killers of the Flower Moon,ESFP,13 Pdb Votes
726,Leonardo Montenegro,Overboard (2018 film),ESFP,4 Pdb Votes
727,Jorge,Trade,XXXX,1 Pdb Vote
728,Chief Of Police,Wonka (2023 Movie),ESFP,54 Pdb Votes
729,Larry Chucklesworth,Wonka (2023 Movie),ESFP,23 Pdb Votes
730,Ishi,We Are Little Zombies,ESFP,2 Pdb Votes
731,Mercedes,Ma (2019),ESFP,2 Pdb Votes
732,Chaz,Ma (2019),ESFP,2 Pdb Votes
733,Teenage Girl,Elevator Game (2023),XXXX,1 Pdb Vote
734,Lance,Out Cold,ESFP,3 Pdb Votes
735,Miss Millie,The Color Purple (1985),XXXX,1 Pdb Vote
736,Diggs,Cats & Dogs: The Revenge of Kitty Galore,XXXX,1 Pdb Vote
737,Frosty,Amaya’s OCs and Real Life Friends,ESFP,4 Pdb Votes
738,Gabby,Thanksgiving (2023),ESFP,77 Pdb Votes
739,Rose,2 Days,XXXX,1 Pdb Vote
740,Hysterical Laughter,The Emoji Movie (2017),ESFP,3 Pdb Votes
741,Homer,The Adventures Of Mark Twain,XXXX,3 Pdb Votes
742,Calcton Favian,Hunger Games Tales,ESFJ,1 Pdb Vote
743,Crazy Cora,Quigley Down Under,ENFP,1 Pdb Vote
744,Toe,Monsters of California (2023),ESFP,2 Pdb Votes
745,Kanchi,Black Narcissus (1947),ESFP,4 Pdb Votes
746,Holly Pulchik,Boys on the Side (1995),ESFP,2 Pdb Votes
747,Dot,Three Wise Girls,XXXX,2 Pdb Votes
748,Arthur Phelps,Three Wise Girls,ESFP,2 Pdb Votes
749,Vincent Lauria,The Color of Money (1986),ESFP,11 Pdb Votes
750,Dario,Wish (2023),XXXX,19 Pdb Votes
751,David Von Erich,The Iron Claw,ESFP,12 Pdb Votes
752,Francisquinha,Lisbela e o Prisioneiro (2003),ESFP,5 Pdb Votes
753,Dennis,The Wave (Die Welle; 2008),ESFP,3 Pdb Votes
754,Bomber,The Wave (Die Welle; 2008),ESFP,3 Pdb Votes
755,Sinan,The Wave (Die Welle; 2008),ENFP,6 Pdb Votes
756,"Vimal, a taxi driver",Jailer,XXXX,2 Pdb Votes
757,Annette Duwald,Cherry Falls (2000),ESFP,4 Pdb Votes
758,Jack Jansen,The paperboy (2012 film),XXXX,1 Pdb Vote
759,Molly Bloom,Ulysses (1967 film),XXXX,1 Pdb Vote
760,Molly Bloom,Bloom (2003 film),XXXX,1 Pdb Vote
761,Nur,The Green Border (Zielona granica; 2023),XXXX,1 Pdb Vote
762,Lynn,American Gothic (1988),ESFP,2 Pdb Votes
763,Fanny,American Gothic (1988),ESFP,2 Pdb Votes
764,Tigger,TCU/Winnie-the-Pooh: Blood and Honey (Franchise),XXXX,5 Pdb Votes
765,Luther Jones,Love At First Sight,ESFP,6 Pdb Votes
766,Sebastian Haff/Elvis Presley,Bubba Ho-Tep,ESFP,7 Pdb Votes
