,char,movie,mbti,votes
1510,Sun Shucai,Red Cliff / 赤壁 (2008),ESFJ,2 Pdb Votes
1511,Command Officer Lu Su,Red Cliff / 赤壁 (2008),ESFJ,6 Pdb Votes
1512,Charles Aiken Sr.,August: Osage County (2013),ESFJ,6 Pdb Votes
1513,Asian Minister,I now pronounce you Chuck and Larry,ESFJ,2 Pdb Votes
1514,Rose Suchot-Montgomery,Arthur and the Invisibles,ESFJ,2 Pdb Votes
1515,Nancy Taylor,Groundhog Day (1993),XXXX,3 Pdb Votes
1516,Hanne,Flickering Lights,ESFJ,2 Pdb Votes
1517,Peter,Flickering Lights,ESFJ,6 Pdb Votes
1518,The Queen,Candy Pop,ESFJ,5 Pdb Votes
1519,Jonathan Harker,Dracula (1931),XXXX,3 Pdb Votes
1520,Angie Cooper,Smart House,ESFJ,4 Pdb Votes
1521,Samantha,Street Fear,XXXX,72 Pdb Votes
1522,Rose,The Patient in Room 33,ESFJ,6 Pdb Votes
1523,Mark's mother,Terrifying Origins Of Peppa Pig,ESFJ,4 Pdb Votes
1524,Mark's father,Terrifying Origins Of Peppa Pig,ESFJ,6 Pdb Votes
1525,Jessica Spencer,The Hot Chick (2002),ESFJ,4 Pdb Votes
1526,TV Reporter,Fear and Loathing in Las Vegas (1998),ESFJ,1 Pdb Vote
1527,Waitress,Fear and Loathing in Las Vegas (1998),ESFJ,8 Pdb Votes
1528,Lane Daniels,Beauty & the Briefcase (2010),ESFJ,2 Pdb Votes
1529,Kristin,A Week Away (2021),ESFJ,2 Pdb Votes
1530,Mike,Fatherhood,ESFJ,2 Pdb Votes
1531,Barbie (A Fairy Secret),Barbie Movies,ESFJ,21 Pdb Votes
1532,Clara,Bed Time (Sleep Tight),ESFJ,2 Pdb Votes
1533,Madrid,Old (2021),ESFJ,2 Pdb Votes
1534,Prisca,Old,ESFJ,12 Pdb Votes
1535,Queen Beatrice,Cinderella (2021),ESFJ,5 Pdb Votes
1536,Rosa,Raise Ravens / Cría Cuervos (1976),ESFJ,5 Pdb Votes
1537,Berek,Dungeons & Dragons (film series),ESFJ,5 Pdb Votes
1538,Claire,The Night House (2020),ESFJ,5 Pdb Votes
1539,Jane Andrews,Anne of Green Gables (1985),ESFJ,3 Pdb Votes
1540,Lisa Sullivan,The 5th Wave (2016),ESFJ,2 Pdb Votes
1541,Aline Sobral,Pessoas,ESFJ,1 Pdb Vote
1542,Ana Lúcia Carnelossi,Pessoas,ESFJ,2 Pdb Votes
1543,Lourdes Marques,Pessoas,ESFJ,1 Pdb Vote
1544,The Grandfather,Mirai (2018),ESFJ,5 Pdb Votes
1545,Hillary Altman,This Is Where I Leave You (2014),ESFJ,6 Pdb Votes
1546,Nora,Oscar (1991),ESFJ,7 Pdb Votes
1547,Sofia Provolone,Oscar (1991),ESFJ,22 Pdb Votes
1548,Connie,Oscar (1991),ESFJ,2 Pdb Votes
1549,Julia Meadows,Antlers (2021),ESFJ,1 Pdb Vote
1550,Niko,Despicable Me (Franchise),ESFJ,1 Pdb Vote
1551,Rohan Verma,Mujhse Dosti Karoge!,ESFJ,2 Pdb Votes
1552,Lisa,Nicos Weg,ESFJ,1 Pdb Vote
1553,Alana Maxwell,Terror Train (1980),ESFJ,17 Pdb Votes
1554,Shen Tu,The Guardian Brothers,XXXX,1 Pdb Vote
1555,Sister Petra,Benedetta,XXXX,2 Pdb Votes
1556,Clara,Bye Bye Morrons,ESFJ,4 Pdb Votes
1557,Young Woman,Devil,ESFJ,1 Pdb Vote
1558,Becky,Fear Street (Franchise),ESFJ,2 Pdb Votes
1559,Kim,Prom Night (1980),ESFJ,16 Pdb Votes
1560,Stephanie,The Wackness,ESFJ,3 Pdb Votes
1561,Miss Plimsoll,Witness for the Prosecution (1957),ESFJ,6 Pdb Votes
1562,Yuri,First Love (2019),XXXX,1 Pdb Vote
1563,Leah,Big Momma’s 2 (2006),ESFJ,1 Pdb Vote
1564,Renfield,Dracula (1931),ESFJ,1 Pdb Vote
1565,Gladys Hallward,The Picture of Dorian Gray (1945),XXXX,1 Pdb Vote
1566,Karishma Solanki,Hasee Toh Phasee (2014),ESFJ,1 Pdb Vote
1567,Janet Buckley,Broken (2012),ESFJ,1 Pdb Vote
1568,Claire Stewart,The Outcasts,ESFJ,13 Pdb Votes
1569,Shogun,Blazing Samurai,XXXX,1 Pdb Vote
1570,Mama Liz,Blindspotting,ESFJ,1 Pdb Vote
1571,Kelly,Phone Booth (2002),XXXX,11 Pdb Votes
1572,Brandy,Joe Dirt (2001),ESFJ,2 Pdb Votes
1573,Ben Cooper,"Alexander and the Terrible, Horrible, No Good, Very Bad Day (2014)",ESFJ,2 Pdb Votes
1574,Danica,100 Tula Para Kay Stella,XXXX,12 Pdb Votes
1575,mother,Dogtooth (Kynodontas) (2009),ESFJ,2 Pdb Votes
1576,Lola,The Power of the Dog (2021),ESFJ,2 Pdb Votes
1577,Priscilla Riggs,Battle of the Sexes (2017),ESFJ,1 Pdb Vote
1578,"Cuthbert ""Ted"" Tinling",Battle of the Sexes (2017),ESFJ,8 Pdb Votes
1579,Carla Jean's mother,No Country for Old Men (2007),ESFJ,9 Pdb Votes
1580,Megan,Penguin Bloom,ESFJ,3 Pdb Votes
1581,Kylie,Penguin Bloom,ESFJ,8 Pdb Votes
1582,Anthea,Five Children and It,ESFJ,1 Pdb Vote
1583,Ebba Sparre,The Girl King (2015),ESFJ,2 Pdb Votes
1584,Sandra Tennyson,Ben 10: Race Against Time (2007),ESFJ,2 Pdb Votes
1585,Becca Mansell,Nobody,ESFJ,5 Pdb Votes
1586,Papa Mousekewitz,An American Tail (1986),ESFJ,9 Pdb Votes
1587,Jill Tate,Submarine,ESFJ,2 Pdb Votes
1588,Jatto,93 Days (2016),ESFJ,3 Pdb Votes
1589,Odile Bijoux,Reinventing Marvin,ESFJ,8 Pdb Votes
1590,Ivano Cattaneo,Agnese,ESFJ,5 Pdb Votes
1591,Chris Garcia (The Curse Of La Llorona),The Conjuring,XXXX,7 Pdb Votes
1592,Esther Mullins (Annabelle : Creation),The Conjuring,ESFJ,4 Pdb Votes
1593,Mrs. Linda Malvar,Four Sisters Before the Wedding,ESFJ,1 Pdb Vote
1594,"Roberta Olivia ""Bobbie"" Salazar",Four Sisters Before the Wedding,ESFJ,0
1595,Nicky,Donnie Brasco (1997),ESFJ,0
1596,The Dad,Petite Maman,ESFJ,0
1597,Paul,Yellow Submarine (1968),ESFJ,0
1598,Christa,Das Wunder von Bern (The Miracle of Bern),ESFJ,0
1599,Katia Macaluso,The Macaluso sisters (Le sorelle Macaluso),ESFJ,0
1600,Katherine,Looking for Mr. Goodbar (1977),ESFJ,2 Pdb Votes
1601,Jimmy Fletcher,The United States vs. Billie Holiday,ESFJ,2 Pdb Votes
1602,Amber Atkins,Drop Dead Gorgeous (1999),ESFJ,25 Pdb Votes
1603,Sarah Ridd,Lorna Doone (2000),ESFJ,2 Pdb Votes
1604,Božena Horáková,Little Otik (Otesánek),ESFJ,9 Pdb Votes
1605,Principal Piper,Daphne and Velma,ESFJ,2 Pdb Votes
1606,Wilhelmina Grubbly-Plank,Harry Potter / Wizarding World Films,ESFJ,7 Pdb Votes
1607,Anna,Babyteeth (2019),ESFJ,1 Pdb Vote
1608,Helen Stephens,Peeping Tom (1960),ESFJ,3 Pdb Votes
1609,Jill,Family,ESFJ,8 Pdb Votes
1610,Doris,Awake (2021),XXXX,1 Pdb Vote
1611,Beth Hardiment,Tamara Drewe (2010),ESFJ,2 Pdb Votes
1612,Carlotta,Perfetti Sconosciuti,ESFJ,7 Pdb Votes
1613,Ben Gaffney,Blue Ruin (2013),ESFJ,9 Pdb Votes
1614,Tammy Faye Bakker,The Eyes of Tammy Faye (2021),ESFJ,60 Pdb Votes
1615,Young Sam Carmichael,Mamma Mia! Here We Go Again (2018),ESFJ,6 Pdb Votes
1616,Malthe,Another Round (2020),ESFJ,2 Pdb Votes
1617,Sebastian,Another Round (2020),ESFJ,3 Pdb Votes
1618,Katherine,Swallow,ESFJ,5 Pdb Votes
1619,Janice,The Truth About Emanuel (2013),ESFJ,5 Pdb Votes
1620,Bud Brumder,Orange County (2002),ESFJ,3 Pdb Votes
1621,Cindy Beugler,Orange County (2002),ESFJ,4 Pdb Votes
1622,Shelia Armstrong,Summer of 84 (2018),ESFJ,2 Pdb Votes
1623,Allison Fraser,The Void (2016),ESFJ,9 Pdb Votes
1624,Bárbara Noble,Nosotros los nobles,ESFJ,16 Pdb Votes
1625,Daphne Blake,SCOOB!,ESFJ,11 Pdb Votes
1626,Dona Marieta,Febre do rato (rat fever),ESFJ,7 Pdb Votes
1627,Nikki Kaszub,Summer of 84 (2018),ESFJ,10 Pdb Votes
1628,Brenda Kerns,Deep Blue Sea (1999),ESFJ,3 Pdb Votes
1629,Leslie Folk,2 Hearts,ESFJ,13 Pdb Votes
1630,Beth,Always Shine,ESFJ,32 Pdb Votes
1631,Debbie Glatzel,The Conjuring,ESFJ,3 Pdb Votes
1632,Bella,Trouble (2019),ESFJ,39 Pdb Votes
1633,Maddie,Freaky Friday (2003),ESFJ,1 Pdb Vote
1634,Inspector Thompson,Gosford Park,ESFJ,5 Pdb Votes
1635,Juliet’s Nurse,Romeo and Juliet (1968),ESFJ,2 Pdb Votes
1636,Count Paris,Romeo and Juliet (1968),ESFJ,1 Pdb Vote
1637,Brother Gaspar de Carvajal,"Aguirre, the Wrath of God",ESFJ,17 Pdb Votes
1638,Sloane Maddison,Fantasy Island,ESFJ,1 Pdb Vote
1639,Uncle Jim,Believe Me: The Abduction of Lisa McVey,XXXX,4 Pdb Votes
1640,Skye,Wild Child (2008),ESFJ,6 Pdb Votes
1641,Nova Prescott,Prom,ESFJ,1 Pdb Vote
1642,Nemir Kirdar,House of Gucci,ESFJ,6 Pdb Votes
1643,Marcie,Uncle Buck (1989),ESFJ,4 Pdb Votes
1644,Wingnut,Mars Needs Moms,ESFJ,4 Pdb Votes
1645,Лиза,Funny Friends,ESFJ,2 Pdb Votes
1646,Jerry ‘Rev’ Harris,Remember the Titans,ESFJ,1 Pdb Vote
1647,Jomon,Joji,ESFJ,2 Pdb Votes
1648,Lesly,The House of Yes (1997),ESFJ,7 Pdb Votes
1649,Tao Minmin,Our Times (2015),ESFJ,6 Pdb Votes
1650,The Doctors Co-Worker,Circle (2015),ESFJ,13 Pdb Votes
1651,Marcello,Dogman (2018),ESFJ,2 Pdb Votes
1652,Maura Ellis,Sisters,ESFJ,8 Pdb Votes
1653,Ilvira,Secret Magic Control Agency (SMCA),ESFJ,14 Pdb Votes
1654,Mrs. Cole,Harry Potter / Wizarding World Films,ESFJ,25 Pdb Votes
1655,Katie Bell,Harry Potter / Wizarding World Films,ESFJ,1 Pdb Vote
1656,Mrs. Suen,"In the Mood for Love (2000, 花樣年華)",ESFJ,1 Pdb Vote
1657,Riley,Bad Samaritan,ESFJ,8 Pdb Votes
1658,Meena khan,Janaan,ESFJ,8 Pdb Votes
1659,Pranee,Raya and the Last Dragon (2021),ESFJ,1 Pdb Vote
1660,Geeta,Army of the Dead / Army of Thieves (2021),ESFJ,1 Pdb Vote
1661,Berna Vincent,A Babysitter's Guide to Monster Hunting (2020),ESFJ,2 Pdb Votes
1662,Osma Jasmine,I (Tamil),ESFJ,1 Pdb Vote
1663,Kathy,Profile (2018),ESFJ,1 Pdb Vote
1664,Commander Olivetti,Angels & demons (2009),ESFJ,4 Pdb Votes
1665,Ermintrude,The Magic Roundabout / Doogal (2005),ESFJ,9 Pdb Votes
1666,Sabine,The Scary House (2020),ESFJ,1 Pdb Vote
1667,Ida,The Scary House (2020),ESFJ,9 Pdb Votes
1668,Janet Benson,Bee Movie (2007),ESFJ,10 Pdb Votes
1669,Joyce Brewster,The Guilt Trip,ESFJ,3 Pdb Votes
1670,Anna McDoogles,The Invention Of Lying,ESFJ,24 Pdb Votes
1671,Cynthia Murphy,Dear Evan Hansen (Movie),ESFJ,3 Pdb Votes
1672,Grace,Rim of the World,ESFJ,2 Pdb Votes
1673,Shanaya Singhania,Student Of The Year,ESFJ,8 Pdb Votes
1674,Lisa D'Souza,Ae Dil Hai Mushkil,ESFJ,3 Pdb Votes
1675,Dominic,Hey Jude,ESFJ,3 Pdb Votes
1676,Sana,Enthiran,ESFJ,9 Pdb Votes
1677,Ronnie Neary,Close Encounters of the Third Kind,ESFJ,3 Pdb Votes
1678,Janet,End of Watch,XXXX,6 Pdb Votes
1679,The Angry Princess,Thirteen Ghosts (2001),ESFJ,7 Pdb Votes
1680,Caroline,I Am Jonas (2018),ESFJ,14 Pdb Votes
1681,Geez,Geez & Ann (2021),ESFJ,6 Pdb Votes
1682,Yayá,The Three Caballeros (1944),ESFJ,6 Pdb Votes
1683,Gerhardt,28 Days (2000),ESFJ,13 Pdb Votes
1684,Susan Kerns Harding,The Stepfather (2009),XXXX,1 Pdb Vote
1685,Klara,Morgiana (1972),ESFJ,2 Pdb Votes
1686,Liu Sanlian,Dear Ex,ESFJ,3 Pdb Votes
1687,Ken,Snakes on a Plane (2006),XXXX,11 Pdb Votes
1688,Claire Miller,Snakes on a Plane (2006),ESFJ,15 Pdb Votes
1689,Christoph,NaPolA (2004),XXXX,12 Pdb Votes
1690,Elizabeth Hardy,Young Sherlock Holmes,ESFJ,9 Pdb Votes
1691,Eva,Climax (2018),ESFJ,1 Pdb Vote
1692,Emmanuelle,Climax (2018),ESFJ,13 Pdb Votes
1693,Emma Reynolds,Frenemies (2012),ESFJ,14 Pdb Votes
1694,Dinka,Barbershop (2002),ESFJ,5 Pdb Votes
1695,Gus Bain,Filth (2013),ESFJ,2 Pdb Votes
1696,Rauha Räppääjä,Risto Räppääjä,ESFJ,7 Pdb Votes
1697,Da-Eun,Sweet & Sour,ESFJ,0
1698,Puli Murugan,Pulimurugan,ESFJ,0
1699,Palifico,Pirates of the Caribbean,ESFJ,0
1700,Hadras,Pirates of the Caribbean,ESFJ,4 Pdb Votes
1701,Kolmanová,Gympl (2007),ESFJ,2 Pdb Votes
1702,Jerry,Hayop Ka!,ESFJ,3 Pdb Votes
1703,Jhermelyn,Hayop Ka!,ESFJ,3 Pdb Votes
1704,George balfour,The Riot Club,ESFJ,2 Pdb Votes
1705,Madame Blanc,Suspiria (1977),ESFJ,9 Pdb Votes
1706,Audrey Billings,Transporter 2,ESFJ,1 Pdb Vote
1707,Doghan Daguis,Valerian and the City of a Thousand Planets (2017),ESFJ,7 Pdb Votes
1708,Maya Jones,The Midnight Meat Train(2008),ESFJ,8 Pdb Votes
1709,Marie,Paulie (1998),ESFJ,2 Pdb Votes
1710,Julia Fitzpatrick,Valentine’s Day (2010),ESFJ,12 Pdb Votes
1711,Holden,Valentine’s Day (2010),ESFJ,6 Pdb Votes
1712,Kailash Nath,Hum Aapke Hain Koun,ESFJ,1 Pdb Vote
1713,Pipp Petals,My Little Pony: A New Generation (2021),ESFJ,407 Pdb Votes
1714,Shannon Cotterie,1922 (2017),ESFJ,7 Pdb Votes
1715,Gram,Low Down (2014),ESFJ,3 Pdb Votes
1716,Knížepán,Princezna ze mlejna (1994),ESFJ,316 Pdb Votes
1717,Daniela Paguro,Luca (2021),ESFJ,8 Pdb Votes
1718,Mrs. Yee,"Lust, Caution (2007)",XXXX,2 Pdb Votes
1719,Rabbi Scott,A Serious Man (2009),ESFJ,1 Pdb Vote
1720,Anna Leonowens,The King And I (1999),ESFJ,11 Pdb Votes
1721,John Brierley,Lion (2016),ESFJ,1 Pdb Vote
1722,Ruth Coe,Sins of the Mother (1991),ESFJ,8 Pdb Votes
1723,Nora Spier,"Love, Simon (2018)",ESFJ,5 Pdb Votes
1724,Ethan,"Love, Simon (2018)",ESFJ,2 Pdb Votes
1725,Monika,Dlaczego nie!,ESFJ,4 Pdb Votes
1726,Morgan Le Fay,Merlin (1998 Miniseries),ESFJ,17 Pdb Votes
1727,Emily,LOL(2012),ESFJ,2 Pdb Votes
1728,Penny,My Friend Dahmer (2017),ESFJ,2 Pdb Votes
1729,Princess Irina,Asterix and Obelix (Franchise),ESFJ,3 Pdb Votes
1730,Elody,PINK | An LGBTQ Short Film,ESFJ,1 Pdb Vote
1731,Detective Jones,My First Summer,ESFJ,44 Pdb Votes
1732,Hailey Posey,The Mitchells vs. the Machines (2021),ESFJ,1 Pdb Vote
1733,Whitey,Firebreather (2010),ESFJ,2 Pdb Votes
1734,The Nurse,Bad Trip (2020),ESFJ,4 Pdb Votes
1735,Alison Hewitt,You Get Me,ESFJ,4 Pdb Votes
1736,Chris,Detroit Evolution,ESFJ,1 Pdb Vote
1737,Eloísa,Tini: El Gran Cambio De Violetta,ESFJ,5 Pdb Votes
1738,Faranak Bahrami,Ghoorbaghe ( The Frog ),ESFJ,6 Pdb Votes
1739,Paula Kessler,Freaky (2020),ESFJ,4 Pdb Votes
1740,Ryler,Freaky (2020),ESFJ,10 Pdb Votes
1741,Mud,Mud,ESFJ,10 Pdb Votes
1742,Rico Brown,Hot Rod (2007),ESFJ,4 Pdb Votes
1743,Mãe (arquétipo),Meteorango Kid,ESFJ,2 Pdb Votes
1744,Si Bu Xiang (Four Alike),Jiang Ziya,ESFJ,1 Pdb Vote
1745,Carol,Ratatoing (2007),ESFJ,9 Pdb Votes
1746,miyuki yamanaka,Yokai Sharehouse,ESFJ,1 Pdb Vote
1747,Utako Warabe,Yokai Sharehouse,ESFJ,1 Pdb Vote
1748,Nona McCall,Love & Basketball (2000),ESFJ,8 Pdb Votes
1749,Penny,To the Bone (2017),ESFJ,2 Pdb Votes
1750,Barb Fleming,Why Him?,ESFJ,1 Pdb Vote
1751,Lou,Annie (2014),XXXX,1 Pdb Vote
1752,Frank,End of Sentence (2019),XXXX,14 Pdb Votes
1753,Pawan Kumar Chaturvedi,Bajrangi Bhaijaan,ESFJ,5 Pdb Votes
1754,Margaret Cox Ruskin,Effie Gray (2014),ESFJ,6 Pdb Votes
1755,Angelika Hartmann,Willkommen bei den Hartmanns,ESFJ,5 Pdb Votes
1756,Leni,Europa Europa (1990),ESFJ,5 Pdb Votes
1757,Joel,Shiva Baby (2020),ESFJ,1 Pdb Vote
1758,Alice,Home Again,ESFJ,2 Pdb Votes
1759,Julie,Voyagers,ESFJ,2 Pdb Votes
1760,Queen of Zinnia,Barbie and the Secret Door,ESFJ,19 Pdb Votes
1761,Marzipan,Barbie as The Nutcracker (2001),ESFJ,31 Pdb Votes
1762,Jackson,The Holidate,ESFJ,2 Pdb Votes
1763,Abby,The Holidate,ESFJ,5 Pdb Votes
1764,“Nala” (Adult),Black is King,ESFJ,5 Pdb Votes
1765,Lance,The Skeleton Twins (2014),ESFJ,3 Pdb Votes
1766,Hanaoka,Kamisama no Iutoori,ESFJ,14 Pdb Votes
1767,Mary Ellen,The Conjuring,ESFJ,1 Pdb Vote
1768,Fedor Prokopenko,Major Grom: The Plague Doctor,ESFJ,11 Pdb Votes
1769,First Lady Marsha Dale,Mars Attacks! (1996),XXXX,4 Pdb Votes
1770,Nermal,Garfield: The Movie,XXXX,4 Pdb Votes
1771,"Patricia ""Katie"" Krenwinkel",Charlie Says (2018),ESFJ,4 Pdb Votes
1772,Ernie Clicker,Arthur Christmas,ESFJ,4 Pdb Votes
1773,Emma Hastings,Earth to echo (2014),ESFJ,4 Pdb Votes
1774,Janine Cullen,Exposed (2016),ESFJ,2 Pdb Votes
1775,Vala,Hostel (2005),ESFJ,5 Pdb Votes
1776,Lynette,Freak Show (Movie),ESFJ,7 Pdb Votes
1777,Mark “Flip” Kelly,Freak Show (Movie),ESFJ,3 Pdb Votes
1778,Agent Stepsister,Secret Magic Control Agency,ESFJ,1 Pdb Vote
1779,Samantha O'Hare,Hop,ESFJ,9 Pdb Votes
1780,Lauren,The Hangover Trilogy,XXXX,10 Pdb Votes
1781,King,The Bremen Town Musicians,ESFJ,6 Pdb Votes
1782,Dolly,Nomadland (2020),ESFJ,1 Pdb Vote
1783,Tess Conlon,Warrior (2011),ESFJ,6 Pdb Votes
1784,Marj Wiener,Welcome to the Dollhouse (1995),ESFJ,3 Pdb Votes
1785,Orihime Inoue,Bleach (2018),XXXX,10 Pdb Votes
1786,Owen Andrews,Monte Carlo (2011),ESFJ,11 Pdb Votes
1787,Rusty Griswold,Vacation (2015),ESFJ,6 Pdb Votes
1788,John Talrich,A Bears Story,ESFJ,8 Pdb Votes
1789,Kelly Corcoran,The Heartbreak Kid,XXXX,1 Pdb Vote
1790,Cookie,Welcome to the Dollhouse (1995),ESFJ,2 Pdb Votes
1791,Ceren Yilmaz-Karaçay,Zalim İstanbul (Ruthless City),ESFJ,1 Pdb Vote
1792,Megan Walsh (agent 83),Barely Lethal (2015),ESFJ,4 Pdb Votes
1793,Hatsue Shibata,Shoplifters,XXXX,0
1794,Amelia Gabble,The Aristocats (1970),ESFJ,0
1795,Abigail Gabble,The Aristocats (1970),ESFJ,0
1796,Nakku Harriet,Queen of Katwe,ESFJ,0
1797,Bexie,Death Race,ESFJ,0
1798,Carly,Death Race,ESFJ,0
1799,Marcos Golden,BIA: Un Mundo Al Revés (2021),ESFJ,0
1800,Tapper,Wreck-It Ralph (Franchise),ESFJ,14 Pdb Votes
1801,Madam,La Noire De (1966),ESFJ,6 Pdb Votes
1802,Bebe,The Big Wedding (2013),ESFJ,1 Pdb Vote
1803,Bethany,Liar Liar Vampire,ESFJ,1 Pdb Vote
1804,Ebo,Music (2021),ESFJ,7 Pdb Votes
1805,Toni Newman,Mister America,ESFJ,4 Pdb Votes
1806,Helen Rosemond,Cruel Intentions (1999),ESFJ,5 Pdb Votes
1807,Lester,King of the Hill,ESFJ,1 Pdb Vote
1808,Toby,The Great Mouse Detective (1986),ESFJ,7 Pdb Votes
1809,Christophe,I Am Not an Easy Man (Je Ne Suis Pas Un Homme Facile),ESFJ,4 Pdb Votes
1810,Erica Soltz,The Yards,ESFJ,1 Pdb Vote
1811,Marat Buzhayev,We Own the Night (2007),XXXX,2 Pdb Votes
1812,Madame Truska,Cirque du Freak: The Vampire's Assistant (2009),ESFJ,4 Pdb Votes
1813,Max,A Nightmare on Elm Street (Franchise),ESFJ,8 Pdb Votes
1814,Julie,White Rabbit,ESFJ,1 Pdb Vote
1815,Ingrida,Malmkrog,ESFJ,8 Pdb Votes
1816,Sherry,Yi Yi (2000),ESFJ,4 Pdb Votes
1817,Older Squirrel,The Sword in the Stone (1963),ESFJ,1 Pdb Vote
1818,"Margaret ""Maggie"" McKendrick",The Parent Trap (1961),ESFJ,6 Pdb Votes
1819,Connie,Love's Brother (2004),ESFJ,13 Pdb Votes
1820,Captain Stillman,Stripes (1981),ESFJ,3 Pdb Votes
1821,Lisa Webber,A Nightmare on Elm Street (Franchise),ESFJ,4 Pdb Votes
1822,Gillian,The Spy Next Door (2010),ESFJ,12 Pdb Votes
1823,Irene,Volver (2006),ESFJ,14 Pdb Votes
1824,Walter Curly,Handsome Devil,ESFJ,38 Pdb Votes
1825,Gloria,Coyote Ugly (2000),ESFJ,2 Pdb Votes
1826,Rosebud,Air Buddies,ESFJ,1 Pdb Vote
1827,“Abuela” Claudia,In the Heights (2021),ESFJ,1 Pdb Vote
1828,Annabelle Deconninck,Bienvenue chez les Ch'tis,ESFJ,2 Pdb Votes
1829,Michelle,A Lot Like Love (2005),ESFJ,1 Pdb Vote
1830,John Knox,Lantana (2001),XXXX,2 Pdb Votes
1831,Teddy,Rikki-Tikki-Tavi,ESFJ,1 Pdb Vote
1832,Aart,HartenStraat,ESFJ,16 Pdb Votes
1833,Veronica,Saved! (2004),ESFJ,10 Pdb Votes
1834,Gilles André,The Phantom of the Opera (2004),XXXX,2 Pdb Votes
1835,Dr. Match,The Bad Seed (2018),ESFJ,1 Pdb Vote
1836,Cora,Astro Boy (2009),ESFJ,11 Pdb Votes
1837,Marcellus Washburn,The Music Man (1962),ESFJ,4 Pdb Votes
1838,Mrs. Shinn,The Music Man (1962),ESFJ,10 Pdb Votes
1839,Billy Rosewood,Beverly Hills Cop (1984-1994),ESFJ,14 Pdb Votes
1840,Charlotte Barnes,Bandslam,ESFJ,29 Pdb Votes
1841,Soraia,Minha Mãe é Uma Peça (My Mom Is a Character),ESFJ,2 Pdb Votes
1842,Harue Karasawa,Kairo (2001),ESFJ,17 Pdb Votes
1843,Marlene Shelly,Moxie (2021),ESFJ,5 Pdb Votes
1844,Mrs Nickleby,Nicholas Nickleby (2002),ESFJ,27 Pdb Votes
1845,Carolyn Perron,The Conjuring,ESFJ,9 Pdb Votes
1846,Mike Norris,Child's Play (2019),ESFJ,7 Pdb Votes
1847,Jean-Jacques Saurel,The Wolf of Wall Street (2013),ESFJ,1 Pdb Vote
1848,Laurie Moore,The Bling Ring (2013),ESFJ,1 Pdb Vote
1849,Rex,We're Back! A Dinosaur's Story,ESFJ,2 Pdb Votes
1850,"Victoria  ""Bombita"" (segment)",Wild Tales (Relatos salvajes) (2014),ESFJ,3 Pdb Votes
1851,Janis Bledsoe,Uncle Frank,ESFJ,9 Pdb Votes
1852,Aunt Butch,Uncle Frank,ESFJ,4 Pdb Votes
1853,Mammaw Bledsoe,Uncle Frank,ESFJ,17 Pdb Votes
1854,Brian,Office Space (1999),ESFJ,3 Pdb Votes
1855,Dom Portwood,Office Space (1999),ESFJ,7 Pdb Votes
1856,Kristi Rey,Paranormal Activity,ESFJ,4 Pdb Votes
1857,Sandy Lester,Tootsie (1982),XXXX,19 Pdb Votes
1858,Reverend George,Village of the Damned (1995),ESFJ,6 Pdb Votes
1859,Dr. Alan Chaffee,Village of the Damned (1995),XXXX,1 Pdb Vote
1860,Pearl Gesner,Home on the Range (2004),ESFJ,11 Pdb Votes
1861,"Samantha ""Sam"" Vernet",The Descent,ESFJ,10 Pdb Votes
1862,Monsieur André,Phantom of The Opera: At The Royal Albert Hall,ESFJ,1 Pdb Vote
1863,Nikolay,Moscow Does Not Believe in Tears(1980),ESFJ,1 Pdb Vote
1864,Gabriela,Falling Inn Love (2019),ESFJ,3 Pdb Votes
1865,Janar,My Name Is Qoja,ESFJ,7 Pdb Votes
1866,Omar,Sightless,XXXX,35 Pdb Votes
1867,Martha,My Days of Mercy,ESFJ,8 Pdb Votes
1868,Mercy,My Days of Mercy,ESFJ,14 Pdb Votes
1869,Linda,Evil Dead Series,ESFJ,18 Pdb Votes
1870,Landon Gibson,After (Film Trilogy),ESFJ,13 Pdb Votes
1871,Trish Daniels,After (Film Trilogy),ESFJ,1 Pdb Vote
1872,Karen Scott,After (Film Trilogy),ESFJ,2 Pdb Votes
1873,Kimberly Vance,After (Film Trilogy),ESFJ,1 Pdb Vote
1874,Susan Thomas,Promising Young Woman (2020),ESFJ,4 Pdb Votes
1875,Mamie,The Taming of the Scoundrel,ESFJ,21 Pdb Votes
1876,Cherie Yu,Love in a Puff,ESFJ,3 Pdb Votes
1877,Erik Hesselberg,Kon-Tiki,ESFJ,17 Pdb Votes
1878,Yuri Kurahashi,Sadako vs. Kayako,ESFJ,5 Pdb Votes
1879,Penelope Witherspoon,Trading Places,ESFJ,5 Pdb Votes
1880,Maria,The Sound of Music (1959),ESFJ,11 Pdb Votes
1881,Barb,Barb and Star Go to Vista Del Mar (2021),ESFJ,9 Pdb Votes
1882,Claire Llewellyn,Proof (2005),ESFJ,37 Pdb Votes
1883,Etta,Barnyard (2006),ESFJ,11 Pdb Votes
1884,Stan,Office Space (1999),ESFJ,1 Pdb Vote
1885,Nina,Office Space (1999),ESFJ,8 Pdb Votes
1886,Emma Cunningham,Moxie (2021),ESFJ,35 Pdb Votes
1887,Trina Rothschild,To All the Boys (trilogy),ESFJ,8 Pdb Votes
1888,Rita Malone,The Daytrippers (1997),ESFJ,58 Pdb Votes
1889,Iris Parker,We are What We are (2013),ESFJ,1 Pdb Vote
1890,Cave Troll of Moria,The Lord of the Rings (Film Trilogy),ESFJ,4 Pdb Votes
