,char,movie,mbti,votes
385,Jake Wyler,Not Another Teen Movie,ESTP,38 Pdb Votes
386,Alex Fletcher,Music and Lyrics (2007),ESTP,26 Pdb Votes
387,Olivia Star,The Last Button,ESTP,54 Pdb Votes
388,John “Ace” Merrill,Stand by Me (1986),ESTP,78 Pdb Votes
389,Anton Poldark,The Spy Next Door (2010),XXXX,18 Pdb Votes
390,Rachel,Coyote Ugly (2000),ESTP,17 Pdb Votes
391,Loc Dog,Don't Be a Menace to South Central While Drinking Your Juice in the Hood (1996),ESTP,32 Pdb Votes
392,Fedya the Boor,Operation Y and Shurik's Other Adventures,ESTP,19 Pdb Votes
393,M / Marcus,Warm Bodies (2013),ESTP,17 Pdb Votes
394,Elia Codogno,The Taming of the Scoundrel,ESTP,12 Pdb Votes
395,Man,Unhinged (2020),ESTP,52 Pdb Votes
396,Erika Juno,Barbie in Rock 'N Royals (2015),ESTP,56 Pdb Votes
397,Makunga,Madagascar (Franchise),ESTP,80 Pdb Votes
398,Marcus Higgins,Grown Ups,ESTP,57 Pdb Votes
399,Woman,Mother! (2017),ESTP,38 Pdb Votes
400,Brie Evantee,Don’t Look Up (2021),ESTP,178 Pdb Votes
401,"Charles ""Trout"" Walker",Holes (2003),ESTP,8 Pdb Votes
402,Bobby,Blue Valentine (2010),ESTP,14 Pdb Votes
403,Telly,Kids (1995),ESTP,13 Pdb Votes
404,Dark-haired Student,In a Heartbeat (2017),ESTP,4 Pdb Votes
405,Duane Jackson,The Last Picture Show (1971),ESTP,8 Pdb Votes
406,Idgie Threadgoode,Fried Green Tomatoes,ESTP,69 Pdb Votes
407,"Samantha ""Sam"" Carpenter",Scream (Franchise),ESTP,624 Pdb Votes
408,Gary Terrio,L.I.E. (Long Island Expressway) (2001),ESTP,10 Pdb Votes
409,Agente Edu,O Doutrinador,XXXX,1 Pdb Vote
410,Dakaria Tepes,The Vampir Schwestern,ESTP,57 Pdb Votes
411,Papi,Beverly Hills Chihuahua,ESTP,55 Pdb Votes
412,Alistair Hennessey,The Life Aquatic with Steve Zissou (2004),ESTP,18 Pdb Votes
413,Gustav Larson,How to Train Your Dragon (Franchise),ESTP,17 Pdb Votes
414,Jan,Bring It On (franchise),ESTP,5 Pdb Votes
415,"Juliette ""Jules"" Paxton",Bend It Like Beckham,XXXX,41 Pdb Votes
416,Chas Allen,American Animals,ESTP,11 Pdb Votes
417,Glenn Guglia,The Wedding Singer (1998),ESTP,15 Pdb Votes
418,Yasuhiro Matsunaga,The World Of Kanako (2014),ESTP,15 Pdb Votes
419,Антон Ковалёв,Трудные подростки,ESTP,30 Pdb Votes
420,Joshua,Bacurau (2019),ESTP,4 Pdb Votes
421,Queen Barb,Trolls (2016),ESTP,110 Pdb Votes
422,Jake Taylor,Cursed (2005),ESTP,13 Pdb Votes
423,Don,The Hunt (2020),ESTP,6 Pdb Votes
424,Alexis Lopez,Waves (2019),ESTP,49 Pdb Votes
425,Chris Grandy,13 going on 30 (2004),ESTP,8 Pdb Votes
426,Sheriff Ray Stuckey,Mississippi Burning,ESTP,5 Pdb Votes
427,Sloane,Holidate,ESTP,150 Pdb Votes
428,Varga,Underworld,XXXX,3 Pdb Votes
429,Bernie Moran,The Conversation (1974),ESTP,2 Pdb Votes
430,Juno Kaplan,The Descent,ESTP,97 Pdb Votes
431,James Cullen / Driver,Faster (2010),ESTP,10 Pdb Votes
432,Haley Graham,Stick It,ESTP,20 Pdb Votes
433,Jake Adler,It’s Complicated (2009),ESTP,9 Pdb Votes
434,Richard,The Blue Lagoon (1980),ESTP,41 Pdb Votes
435,Dana Mathis,Black Christmas (2006),ESTP,22 Pdb Votes
436,Rex Dasher,PLAYMOBIL: THE MOVIE (2019),ESTP,4 Pdb Votes
437,Pascal Mondain,Les Choristes (2004),ESTP,50 Pdb Votes
438,Sarah Baker,Cheaper by the Dozen (Franchise),ESTP,51 Pdb Votes
439,Jasper Bloom,The Holiday (2006),ESTP,44 Pdb Votes
440,King Drupada,Mahabharat,XXXX,1 Pdb Vote
441,Ditchwater Sal,Stardust (2007),ESTP,19 Pdb Votes
442,Nigel,The Necessary Death of Charlie Countryman,ESTP,53 Pdb Votes
443,Akan,Hardcore Henry (Хардкор; 2015),XXXX,16 Pdb Votes
444,Sergeant First Class William James,The Hurt Locker,ESTP,42 Pdb Votes
445,Joe Gideon,All That Jazz (1979),ESTP,23 Pdb Votes
446,Sled,Tinker Bell (2008),ESTP,25 Pdb Votes
447,Rafe McCawley,Pearl Harbor,ESTP,33 Pdb Votes
448,John,Hush (2016),ESTP,21 Pdb Votes
449,The Man,Hush (2016),ESTP,91 Pdb Votes
450,Switch,The Matrix Trilogy,ESTP,24 Pdb Votes
451,Stainer,She's Out of My League,ESTP,6 Pdb Votes
452,Marco Peña,The Kissing Booth (Film Trilogy),ESTP,86 Pdb Votes
453,Viola Hastings,She's the Man,ESTP,130 Pdb Votes
454,Diane Després,Mommy (2014),ESTP,45 Pdb Votes
455,Steve Després,Mommy (2014),ESTP,110 Pdb Votes
456,Garth,Alpha And Omega,ESTP,54 Pdb Votes
457,The Black Queen,Barbarella,XXXX,3 Pdb Votes
458,Carter Horton,Final Destination (2000),ESTP,62 Pdb Votes
459,Heinrich Harrer,Seven Years In Tibet,ESTP,55 Pdb Votes
460,The Girl,My Sassy Girl (2001),ESTP,44 Pdb Votes
461,"Robert ""Bobby"" Dupea",Five Easy Pieces (1970),ESTP,35 Pdb Votes
462,Divine / Babs Johnson,Pink Flamingos (1972),ESTP,41 Pdb Votes
463,"Robert ""Bob"" Green",The Edge (1997),ESTP,5 Pdb Votes
464,Major Rocha (Sargento Rocha),Tropa de Elite (Franchise),ESTP,87 Pdb Votes
465,Xavier Chavez,Saw Series (2004),ESTP,97 Pdb Votes
466,Lyle Wainfleet,Avatar (Franchise),ESTP,9 Pdb Votes
467,Dwayne Murney,The Pacifier (2005),ESTP,15 Pdb Votes
468,Nick the Neo-Nazi,Falling Down (1993),ESTP,44 Pdb Votes
469,Swifty,The Basketball Diaries (1995),ESTP,8 Pdb Votes
470,Signor Ferrari,Casablanca (1942),ESTP,13 Pdb Votes
471,Det. Lipton,Dead Silence,ESTP,7 Pdb Votes
472,Kakihara,Ichi the Killer (2001),ESTP,70 Pdb Votes
473,Sasha,Bratz: The Movie (2007),ESTP,23 Pdb Votes
474,Barbara Coard,Black Christmas (1974),ESTP,31 Pdb Votes
475,Trig Carson,The Half of It (2020),ESTP,51 Pdb Votes
476,"Jack ""Jackie Boy"" Rafferty",Sin City (franchise),ESTP,16 Pdb Votes
477,Junior Roark,Sin City (franchise),ESTP,20 Pdb Votes
478,"Johnny ""The Jaw"" Worthington III",Monsters University (2013),ESTP,48 Pdb Votes
479,Tracy,La La Land (2016),ESTP,5 Pdb Votes
480,Miguel 'Magic' Escobar,Southpaw (2015),ESTP,5 Pdb Votes
481,Emily Nelson,A Simple Favor (2018),ESTP,248 Pdb Votes
482,Hotep,The Prince of Egypt (1998),ESTP,24 Pdb Votes
483,Rafe,Blood and Chocolate (2007),ESTP,18 Pdb Votes
484,Halley,The Florida Project (2017),ESTP,123 Pdb Votes
485,David Clark,We're The Millers (2013),ESTP,95 Pdb Votes
486,Detective Cho Yong-koo,Memories Of Murder (2003),ESTP,53 Pdb Votes
487,Detective Park Doo-man,Memories Of Murder (2003),ESTP,85 Pdb Votes
488,Recep İvedik,Recep İvedik Trilogy,ESTP,372 Pdb Votes
489,Nick Zsigmond,My Girl (Film Series),ESTP,22 Pdb Votes
490,Sheriff Hooper,ParaNorman (2012),ESTP,9 Pdb Votes
491,Shelby Cummings,A Cinderella Story (2004),ESTP,55 Pdb Votes
492,Roberto,Rio (2011),ESTP,69 Pdb Votes
493,Al McWhiggin,Toy Story (Franchise),ESTP,132 Pdb Votes
494,"""Joliet"" Jake Blues",The Blues Brothers (1980),ESTP,41 Pdb Votes
495,Chad,Manic (2001),ESTP,14 Pdb Votes
496,Rez,Spy Kids (2001),ESTP,10 Pdb Votes
497,Standard Gabriel,Drive (2011),ESTP,79 Pdb Votes
498,Vincent Santino Corleone (né Mancini),The Godfather (1972),ESTP,111 Pdb Votes
499,Lyra Belacqua,The Golden Compass (2007),ESTP,51 Pdb Votes
500,Saphira,Eragon (2006),ESTP,11 Pdb Votes
501,Rick Ford,Spy (2015),ESTP,62 Pdb Votes
502,Saki,Terkel in Trouble (Terkel i knibe; 2004),ESTP,18 Pdb Votes
503,Rob Geller,Never Been Kissed (1999),ESTP,6 Pdb Votes
504,Harry Wormwood,Matilda (1996),ESTP,185 Pdb Votes
505,Jasper Badun,One Hundred and One Dalmatians (1961),ESTP,17 Pdb Votes
506,Centipede,James and the Giant Peach (1996),ESTP,24 Pdb Votes
507,Annabelle Bransford,Maverick (1994),ESTP,17 Pdb Votes
508,Curley,Of Mice and Men (1992),ENTJ,28 Pdb Votes
509,Manny Karp,Blow Out (1981),ESTP,9 Pdb Votes
510,Hardy Jenns,Some Kind of Wonderful (1987),ESTP,4 Pdb Votes
511,Kurt Buckman,Horrible Bosses (2011),ESTP,53 Pdb Votes
512,Kenickie Murdoch,Grease (1978),ESTP,39 Pdb Votes
513,Lance Sterling,Spies in Disguise (2020),ESTP,84 Pdb Votes
514,Timothy Bryce,American Psycho (2000),ESTP,94 Pdb Votes
515,Lestat de Lioncourt,Queen of the Damned,ESTP,47 Pdb Votes
516,Sing,Kung Fu Hustle (2004),ESTP,61 Pdb Votes
517,Jamie Rellis,Friends with Benefits,ESTP,80 Pdb Votes
518,Colonel Koobus Venter,District 9 (2009),ESTP,20 Pdb Votes
519,Vicomte de Valmont,Dangerous Liaisons (1988),ESTP,31 Pdb Votes
520,Harry Sanborn,Something's Gotta Give (2003),ESTP,32 Pdb Votes
521,Fatso,Casper (1995),ESTP,11 Pdb Votes
522,Marvel,The Hunger Games (Franchise),ESTP,59 Pdb Votes
523,Clove,The Hunger Games (Franchise),ESTP,204 Pdb Votes
524,Wade Gustafson,Fargo (1996),ESTP,42 Pdb Votes
525,Jurko Bohun,With Fire and Sword (Ogniem i Mieczem; 1999),ESTP,56 Pdb Votes
526,Bridget Vreeland,The Sisterhood of the Traveling Pants (2005),ESTP,96 Pdb Votes
527,Rat,Fantastic Mr. Fox (2009),ESTP,135 Pdb Votes
528,Hadley,Barbie In The 12 Dancing Princesses (2006),ESTP,26 Pdb Votes
529,Jim,Edward Scissorhands (1990),ESTP,118 Pdb Votes
530,Alec Scudder,Maurice (1987),ESTP,54 Pdb Votes
531,Charlie Kenton,Real Steel (2011),ESTP,70 Pdb Votes
532,Jin,Abominable (2019),ESTP,114 Pdb Votes
533,Sang-hwa,Train to Busan (2016),ESTP,166 Pdb Votes
534,Terminator Rev-9,Terminator,ESTP,10 Pdb Votes
535,"Franklin ""FDR"" Foster",This Means War (2012),ESTP,30 Pdb Votes
536,Cinderella's Prince,Into the Woods (2014),ESTP,28 Pdb Votes
537,Russell Hines,To Die For (1995),ESTP,12 Pdb Votes
538,Barry Seal,American Made (2017),ESTP,20 Pdb Votes
539,Ramona Vega,Hustlers (2019),ESTP,94 Pdb Votes
540,Lana Thomas,The Princess Diaries (2001),ESTP,76 Pdb Votes
541,Phillip Vandamm,North By Northwest (1959),ESTP,12 Pdb Votes
542,Bruce Lee,Once Upon a Time in... Hollywood (2019),ESTP,122 Pdb Votes
543,Missing Link,Monsters vs. Aliens,ESTP,96 Pdb Votes
544,Owen Chase,In the Heart of the Sea (2015),ESTP,19 Pdb Votes
545,"Roger ""Trooper"" DeMarco",Dawn of the Dead (1978),ESTP,24 Pdb Votes
546,Jody,Pulp Fiction (1994),ESTP,50 Pdb Votes
547,Jared Vennett,The Big Short (2015),ESTP,93 Pdb Votes
548,Tequila,Kingsman (Franchise),ESTP,29 Pdb Votes
549,Spike,Flushed Away (2006),ESTP,61 Pdb Votes
550,The Devil,Bedazzled (2000),ESTP,38 Pdb Votes
551,Nick Parker,The Parent Trap (1998),ESTP,97 Pdb Votes
552,Ian,Nerve (2016),ESTP,88 Pdb Votes
553,Osmosis Jones,Osmosis Jones (2001),ESTP,85 Pdb Votes
554,Edwin Hoover,Little Miss Sunshine (2006),ESTP,143 Pdb Votes
555,Barry Cox,I Know What You Did Last Summer (1997),ESTP,68 Pdb Votes
556,Iosef Tarasov,John Wick,ESTP,115 Pdb Votes
557,Trip Fontaine,The Virgin Suicides (2000),ESTP,120 Pdb Votes
558,Ryan McCarthy,Never Back Down (2008),ESTP,55 Pdb Votes
559,Aladdin,Aladdin (2019),ESTP,298 Pdb Votes
560,Ricky Bobby,Talladega Nights: The Ballad of Ricky Bobby (2006),ESTP,39 Pdb Votes
561,Jay,The 40-Year-Old Virgin (2005),ESTP,42 Pdb Votes
562,Stacee Jaxx,Rock of Ages (2012),ESTP,18 Pdb Votes
563,Baby,House of 1000 Corpses (2003),ESTP,94 Pdb Votes
564,Christine ''Chris'' Donati,To All the Boys (trilogy),ESTP,125 Pdb Votes
565,Gaston,Beauty and the Beast (2017),ESTP,112 Pdb Votes
566,Moto Moto,Madagascar (Franchise),ESTP,331 Pdb Votes
567,Sinbad,Sinbad: Legend of the Seven Seas (2003),ESTP,178 Pdb Votes
568,Tank Evans,Surf’s Up (2007),ESTP,50 Pdb Votes
569,Noah Flynn,The Kissing Booth (Film Trilogy),ESTP,226 Pdb Votes
570,Ray,Lemonade Mouth (2011),ESTP,26 Pdb Votes
571,Molly,Divergent (2014),ESTP,19 Pdb Votes
572,Johnny Castle,Dirty Dancing (1987),ESTP,154 Pdb Votes
573,Chris Hargensen,Carrie (1976),ESTP,91 Pdb Votes
574,Ramsey,The Good Dinosaur (2015),ESTP,8 Pdb Votes
575,Buzz McCallister,Home Alone,ESTP,207 Pdb Votes
576,Byron Hadley,The Shawshank Redemption (1994),ESTP,110 Pdb Votes
577,Curly Bill,Tombstone (1993),ESTP,24 Pdb Votes
578,Roger Taylor,Bohemian Rhapsody (2018),ESTP,74 Pdb Votes
579,Noah Clay,The Ring (2002),ESTP,46 Pdb Votes
580,Sheriff of Nottingham,Robin Hood (1973),ESTP,54 Pdb Votes
581,Rizzo,Grease (1978),ESTP,132 Pdb Votes
582,Sam Diller,12 Strong (2018),ESTP,7 Pdb Votes
583,Blain Cooper,Predator,ESTP,37 Pdb Votes
584,Billy Lee,Bad Times at the El Royale (2018),ESTP,22 Pdb Votes
585,Clubber Lang,Rocky,ESTP,95 Pdb Votes
586,Alien / Xenomorph,Alien,ESTP,256 Pdb Votes
587,Fred O'Bannion,Dazed and Confused (1993),ESTP,34 Pdb Votes
588,Don Dawson,Dazed and Confused (1993),ESTP,36 Pdb Votes
589,Curt,The Cabin in the Woods (2012),ESTP,74 Pdb Votes
590,Jason,Cloverfield (2008),ESTP,10 Pdb Votes
591,Pegasus,Hercules (franchise),ESTP,78 Pdb Votes
592,James Potter,Harry Potter / Wizarding World Films,ESTP,513 Pdb Votes
593,Metalbeard,The Lego Movie (Franchise),ESTP,40 Pdb Votes
594,Constance,Ocean's 8 (2018),ESTP,64 Pdb Votes
595,Shannon,Drive (2011),ESTP,79 Pdb Votes
596,Dodger,Oliver & Company (1988),ESTP,110 Pdb Votes
597,Thomas O'Malley,The Aristocats (1970),ESTP,134 Pdb Votes
598,Max Cady,Cape Fear (1991),ESTP,155 Pdb Votes
599,Terk,Tarzan (1999),ESTP,134 Pdb Votes
600,Dan Gallagher,Fatal Attraction (1987),ESTP,56 Pdb Votes
601,Jeremy Armitage,Get Out (2017),ESTP,142 Pdb Votes
602,Michael Cheritto,Heat (1995),ESTP,25 Pdb Votes
603,Chel,The Road to El Dorado (2000),ESTP,394 Pdb Votes
604,Leon Jefferson III “Bats”,Baby Driver (2017),ESTP,120 Pdb Votes
605,"Brandon ""Brand"" Walsh",The Goonies (1985),ESTP,81 Pdb Votes
606,George Wickham,Pride and Prejudice (2005),ESTP,108 Pdb Votes
607,Henley Reeves,Now You See Me (Franchise),ESTP,59 Pdb Votes
608,Sergei Alexander Bobinsky,Coraline (2009),ESTP,166 Pdb Votes
609,Valerian,Valerian and the City of a Thousand Planets (2017),ESTP,68 Pdb Votes
610,Patty Tolan,Ghostbusters (2016),ESTP,27 Pdb Votes
611,Kai,Kung Fu Panda (Franchise),ESTP,426 Pdb Votes
612,Mantis,Kung Fu Panda (Franchise),ESTP,271 Pdb Votes
613,Long John Silver,Treasure Planet (2002),ESTP,307 Pdb Votes
614,Tommy DeVito,Goodfellas (1990),ESTP,278 Pdb Votes
615,Castor Troy,Face/Off (1997),ESTP,36 Pdb Votes
616,Apollo Creed,Rocky,ESTP,151 Pdb Votes
617,President Zaphod Beeblebrox,The Hitchhiker's Guide to the Galaxy (2005),ESTP,37 Pdb Votes
618,Tuco Ramírez,The Dollars Trilogy,ESTP,200 Pdb Votes
619,Bloat,Finding Nemo (Franchise),ESTP,89 Pdb Votes
620,Gen. “Buck” Turgidson,Dr. Strangelove (1964),ESTP,59 Pdb Votes
621,James T. Kirk,Star Trek (Kelvin Timeline),ESTP,246 Pdb Votes
622,Harry Tuttle,Brazil (1985),ESTP,19 Pdb Votes
623,Banzai,The Lion King (Franchise),ESTP,115 Pdb Votes
624,Oogie Boogie,The Nightmare Before Christmas (1993),ESTP,223 Pdb Votes
625,Arnold Toht,Indiana Jones (Series),ESTP,51 Pdb Votes
626,Cypher,The Matrix Trilogy,ESTP,206 Pdb Votes
627,Jorgo,Vorstadtkrokodile 2,XXXX,1 Pdb Vote
628,Signora Maggi,"Salò, or the 120 days of Sodom",ESTP,9 Pdb Votes
629,Tabby,MaXXXine (2023),XXXX,1 Pdb Vote
630,John Hallstrom,Blink,ESFP,1 Pdb Vote
631,Larry Buckman,Parenthood,XXXX,1 Pdb Vote
632,Mina,The Skinning (Šišanje),ENTP,1 Pdb Vote
633,Detective Gilley,King Of New York (1990),ESTP,2 Pdb Votes
634,"Jimmy ""Jump"" Colt",King Of New York (1990),ESTP,2 Pdb Votes
635,Fuinha,Reflexões de um Liquidificador (2010),ESTP,5 Pdb Votes
636,Nefarious,Nefarious (2023),ESTP,10 Pdb Votes
637,Davide Somma,La Banda Dei Supereroi,ESTP,2 Pdb Votes
638,Jackie,Love Lies Bleeding,XXXX,3 Pdb Votes
639,Jeff,Terrifier,ESTP,2 Pdb Votes
640,"Ruben ""Mascarita""",Matando cabos (2004),ESTP,2 Pdb Votes
641,No. 02,Tom Yum Goong,XXXX,1 Pdb Vote
642,King Kano,Mortal Kombat Legends: Snow Blind,ESTP,2 Pdb Votes
643,"Trooper Macintyre ""Mac"" Womack",Super Troopers,ESTP,2 Pdb Votes
644,Paul's Muscles,Inner Workings (2016),XXXX,1 Pdb Vote
645,Kenny,Harry Brown (2009),XXXX,1 Pdb Vote
646,Girl in mask,The Orphanage,ESTP,3 Pdb Votes
647,Professor Leo Balabán,The Orphanage,XXXX,3 Pdb Votes
648,Zoé Solidor,Anatomy of a Fall (2023),ESTP,2 Pdb Votes
649,(Uncle) Les Cosgrove,Braindead/Dead Alive (1992),XXXX,2 Pdb Votes
650,Mac Johnson,Mac And Devin Go To High School,ESTP,12 Pdb Votes
651,Steve Thomas,Zombies Vs. Idiots,XXXX,2 Pdb Votes
652,Ruby,White Forhead,ESTP,2 Pdb Votes
653,Clarence Darby,Law Abiding Citizen (2009),ESTP,2 Pdb Votes
654,Julian,Identity Thief,ESTP,2 Pdb Votes
655,Duck,Robot Dreams,ESTP,7 Pdb Votes
656,Robert Gilson,Tolkien (2019),XXXX,1 Pdb Vote
657,Keng,Kitty the Killer (2023),ESTP,5 Pdb Votes
658,Царь,По щучьему велению (2023),ESTP,3 Pdb Votes
659,Cabbie,The Big Lebowski (1998),XXXX,1 Pdb Vote
660,Hsu Wei-chiang (Hongkie),"The Pig, the Snake and the Pigeon 周處除三害",ESTP,8 Pdb Votes
661,Tony,The Big Lebowski (1998),XXXX,1 Pdb Vote
662,Woo,The Big Lebowski (1998),XXXX,1 Pdb Vote
663,George H. W. Bush,The Big Lebowski (1998),ESTP,1 Pdb Vote
664,Treehorn's Thug,The Big Lebowski (1998),XXXX,1 Pdb Vote
665,Captain Jerry Jackson,The Wicked Lady (1945),ESTP,6 Pdb Votes
666,Barbara Worth,The Wicked Lady (1945),ESTP,8 Pdb Votes
667,Félix Perro,Señora Influencer (2023),XXXX,1 Pdb Vote
668,Logan,TCU/Winnie-the-Pooh: Blood and Honey (Franchise),ESTP,2 Pdb Votes
669,Charlene,TCU/Winnie-the-Pooh: Blood and Honey (Franchise),ESTP,12 Pdb Votes
670,Mick Travis ,O Lucky Man! (1973),ESTP,18 Pdb Votes
671,Cal,Horror,ESTP,3 Pdb Votes
672,Roxy,Horror,ESTP,4 Pdb Votes
673,Konda,Pushpa,ESTP,4 Pdb Votes
674,Ottorino,C'è Ancora Domani (2023),ESTP,2 Pdb Votes
675,"""The Sure Thing""",The Sure Thing (1985),ESTP,2 Pdb Votes
676,"Tom Current ""He-Lectrix""",The Incredibles (Franchise),ESTP,2 Pdb Votes
677,"Blazestone ""sassy""",The Incredibles (Franchise),ESFP,1 Pdb Vote
678,Nnamdi,The Blackening (2022),ESTP,10 Pdb Votes
679,Charlie Dillon,School Ties (1992),ESTP,8 Pdb Votes
680,Sandy Cheeks,Saving Bikini Bottom: The Sandy Cheeks Movie,XXXX,1 Pdb Vote
681,Alice the Fox (лиса Алиса),Vozvrashcheniye Buratino (2013),ESTP,3 Pdb Votes
682,Basilio the Cat (кот Базилио),Vozvrashcheniye Buratino (2013),ESTP,3 Pdb Votes
683,Buratino (Буратино),Vozvrashcheniye Buratino (2013),ESTP,2 Pdb Votes
684,Daniel Shaw,La Sociedad de la Nieve (Society of the Snow),ESTP,3 Pdb Votes
685,Gigolo Jane,A.I. Artificial Intelligence (2002),ESTP,2 Pdb Votes
686,Chris Vaughn Jr,Walking Tall (2004),ESTP,2 Pdb Votes
687,Thomas,Sick of Myself,XXXX,1 Pdb Vote
688,Sean Lockwood,Finally Dawn (2023),ESTP,10 Pdb Votes
689,Greg Dunleavy,The Killing Secret (1997),XXXX,1 Pdb Vote
690,Luca Spaghetti,Eat Pray Love,ESTP,4 Pdb Votes
691,Peter,年会不能停！ Johnny Keep Walking!,ESTP,5 Pdb Votes
692,Mickey Garnett,The Beekeeper (2024),ESTP,12 Pdb Votes
693,Gastón Costemalle,La Sociedad de la Nieve (Society of the Snow),ESTP,4 Pdb Votes
694,Jack,Lord of the Flies (1990),ESTP,1 Pdb Vote
695,Marcus Bohem,The Invisible (2007),ESFP,1 Pdb Vote
696,יונתן (Yonathan),מישהו לרוץ איתו (2006) | Someone to Run With,XXXX,1 Pdb Vote
697,שלי (Shelly),מישהו לרוץ איתו (2006) | Someone to Run With,XXXX,13 Pdb Votes
698,Jamie Brill,The Novice (2021),XXXX,7 Pdb Votes
699,Griffin,Cold Storage,ESTP,0
700,Harry Hunter,The Phantom of the Opera (1962),ENTP,2 Pdb Votes
701,Kurt,Skate Kitchen (2018),ESTP,10 Pdb Votes
702,Announcer,Our Drawings (Calobi Productions),XXXX,1 Pdb Vote
703,Mickey,Our Drawings (Calobi Productions),ESFP,1 Pdb Vote
704,Scott Doherty,Fascination (2004),ESFP,1 Pdb Vote
705,Julie,Rosemary's Baby (2014),ESTP,2 Pdb Votes
706,Shane,King Jack,XXXX,3 Pdb Votes
707,Tom,King Jack,ESTP,2 Pdb Votes
708,Lo Pei Chan,Bon Bini Holland,ESTP,3 Pdb Votes
709,Sylvia Maduro,Bon Bini Holland,ESTP,3 Pdb Votes
710,Sergio,Come un gatto in tangenziale,ESFP,1 Pdb Vote
711,Monica,Come un gatto in tangenziale,ESTP,1 Pdb Vote
712,Calamity Jane,Lucky Luke,ESTP,5 Pdb Votes
713,Fast-flying talent,Tinker Bell (2008),ESTP,2 Pdb Votes
714,Deez,Sillypology fandom,ESTP,57 Pdb Votes
715,Lea,Sillypology fandom,ESTP,42 Pdb Votes
716,Pritam Pandey,12th Fail,ESTP,5 Pdb Votes
717,"Helena ""Black Rose"" Schaefer",The Berlin Blaze (1954),ESTP,10 Pdb Votes
718,Tess,Fear The Night (2023),ESTP,10 Pdb Votes
719, Oleg Zvantsev,Bandit Petersburg | Бандитский Петербург,ESTP,11 Pdb Votes
720,Marnie,Mustangs FC,XXXX,1 Pdb Vote
721,"Tommy ""Perfect Tommy""",The Adventures of Buckaroo Banzai,XXXX,1 Pdb Vote
722,Nedelev,Wildlings (2019),ESTP,2 Pdb Votes
723,Tsvetan,Wildlings (2019),ESTP,2 Pdb Votes
724,Will Blake,Goosebumps (2015),XXXX,3 Pdb Votes
725,Paddy,How to Have Sex (2023),ESTP,6 Pdb Votes
726,Tom,Perfect Mothers,XXXX,1 Pdb Vote
727,Dylan,Crossroads (2002),XXXX,1 Pdb Vote
728,Vincent,Paul Blart: Mall Cop 2,ESTP,3 Pdb Votes
729,Behemoth,The Master and Margarita (2024),ESTP,2 Pdb Votes
730,Hella,The Master and Margarita (2024),ESTP,6 Pdb Votes
731,Junji Murayama,Phantom (2023),ESTP,6 Pdb Votes
732,Mr. Sirakov (The PE teacher),Dyad (2023),ESTP,2 Pdb Votes
733,Kamal,Midday Adventures (Majaray Nimrooz),ESTP,1 Pdb Vote
734,Stingray,Kung Fu Panda (Franchise),ESTP,1 Pdb Vote
735,Bonnie Stoll,Nyad,ESTP,9 Pdb Votes
736,Guy Gardner,Superman (2025),ESTP,2 Pdb Votes
737,Lois Lane,Superman (2025),ENFP,1 Pdb Vote
738,Khurram Meer,Haider (2014),ESTP,2 Pdb Votes
739,Coach Carr,Mean Girls (2024),ESTP,3 Pdb Votes
740,Peter Browning,Inception (2010),XXXX,1 Pdb Vote
741,Doug,Open Season (2006),XXXX,5 Pdb Votes
742,Francis,Lei è Speciale,ESTP,2 Pdb Votes
743,Bauua Singh              ,Zero (2018),ESFP,1 Pdb Vote
744,Lupin III,Cartoon Movie (Series),ESTP,2 Pdb Votes
745,Ai Kimura,Hiraite,ESTP,2 Pdb Votes
746,Walter Hagen,The Legend Of Bagger Vance,XXXX,1 Pdb Vote
747,Paixão,Ai que vida!,ESTP,1 Pdb Vote
748,Aziz Haque,Animal Movie,ESTP,6 Pdb Votes
749,Fat Builder,Barbie (2023),ESTP,5 Pdb Votes
750,Miranda,Bridget Jones's Diary (franchise),ESTP,2 Pdb Votes
751,Valdir,Ai que vida!,XXXX,1 Pdb Vote
752,Artur,Uwierz w Mikołaja (2023),ESTP,5 Pdb Votes
753,Grildrig,Gulliver's Travels (TV Mini Series 1996),XXXX,3 Pdb Votes
754,Emperor of Lilliput,Gulliver's Travels (TV Mini Series 1996),XXXX,4 Pdb Votes
755,Dementus,Furiosa (2024),ESTP,3 Pdb Votes
756,"Harold Longman ""Mr. Green""",The Taking Of Pelham One Two Three (1974),ISTP,11 Pdb Votes
757,Robespierre,"Napoleon ""Kitbag"" (2023)",ESTP,1 Pdb Vote
758,mehmet,last call for istanbul,ESTP,1 Pdb Vote
759,Inconvenienced Customer,Good Burger 2,XXXX,1 Pdb Vote
760,Mr. Jensen,Good Burger 2,XXXX,3 Pdb Votes
761,Jawa Pazhani,Vada Chennai,XXXX,6 Pdb Votes
762,"Albert Spica, ""The Thief""","The Cook, The Thief, His Wife & Her Lover (1989)",XXXX,5 Pdb Votes
763,Anthony Martello,Leo (2023),ESTP,6 Pdb Votes
764,Miniature Horse,Leo (2023),ESTP,11 Pdb Votes
765,Coach Kimura,Leo (2023),ESTP,30 Pdb Votes
766,Behlül Haznedar,Bihter: A Forbidden Passion,ESTP,7 Pdb Votes
767,Brandy,The Ballad of Songbirds and Snakes (2023),ESTP,7 Pdb Votes
768,Team Dragon player #11,Shaolin soccer,ESTP,10 Pdb Votes
769,Team Dragon player #7,Shaolin soccer,ESTP,34 Pdb Votes
