,char,movie,mbti,votes
1494,Jane Grierson,Little Man Tate (1991),ESTJ,1 Pdb Vote
1495,Iwabuchi,The Bad Sleep Well (1960),ESTJ,5 Pdb Votes
1496,Кристина Соколова,Univer. New Dorm,ESTJ,2 Pdb Votes
1497,Lord Manfred Dargis,Garfield: A Tail of Two Kitties,ESTJ,0
1498,Evaristo,I Dream in Another Language (2017),ESTJ,0
1499,Lucrèce Tuvache,The Suicide Shop (2012),XXXX,0
1500,Mishima Tuvache,The Suicide Shop (2012),XXXX,2 Pdb Votes
1501,Pecas,La Leyenda de la Nahuala,ESTJ,4 Pdb Votes
1502,Juan,Bad Education (2004),ESTJ,3 Pdb Votes
1503,Lucia,Women on the Verge of a Nervous Breakdown (1988),ESTJ,2 Pdb Votes
1504,Lucello,The Collector,ESTJ,7 Pdb Votes
1505,Victoria Chase,The Collector,ESTJ,5 Pdb Votes
1506,Warren Kincaid,Chucky,ESTJ,9 Pdb Votes
1507,Claire Sinclaire,Snow Bride,ESTJ,2 Pdb Votes
1508,Xavier Renaud,Black Box (2021),ESTJ,2 Pdb Votes
1509,Olo,Psy,ESTJ,1 Pdb Vote
1510,Inspector Das,Red Notice (2021),ESTJ,47 Pdb Votes
1511,Aaron Joseph-Korey,Halloween (2018 Timeline),ESTJ,1 Pdb Vote
1512,Doris Dubinsky,Der Wixxer,ESTJ,1 Pdb Vote
1513,Pan Chetty,The Internship (2013),ESTJ,2 Pdb Votes
1514,The Creature,Sweetheart (2019),ESTJ,2 Pdb Votes
1515,Polly,The King's Man,ESTJ,11 Pdb Votes
1516,Samantha,Remember Me (2010),ESTJ,15 Pdb Votes
1517,Rebecca,The Banana Splits Movie (2019),ESTJ,12 Pdb Votes
1518,Beth Williams,The Banana Splits Movie (2019),ESTJ,1 Pdb Vote
1519,The Headmistress,Mädchen in Uniform (1931),ESTJ,12 Pdb Votes
1520,Charlotte Mearing,Transformers (Bayverse),ESTJ,12 Pdb Votes
1521,Bruce Brazos,Transformers (Bayverse),ESTJ,2 Pdb Votes
1522,Adrien,Belle du Seigneur,ESTJ,6 Pdb Votes
1523,Laura Bishop,Moonrise Kingdom (2012),ESTJ,11 Pdb Votes
1524,Theodore Galloway,Transformers (Bayverse),ESTJ,16 Pdb Votes
1525,Ron Witwicky,Transformers (Bayverse),ESTJ,21 Pdb Votes
1526,Civa,I magicanti e i 3 elementi,ESTJ,4 Pdb Votes
1527,Gufo Trufo,I magicanti e i 3 elementi,ESTJ,1 Pdb Vote
1528,Barbie (Brooklyn) Roberts,"Barbie: Big City, Big Dreams",ESTJ,2 Pdb Votes
1529,Rostegui,Coven/Akelarre (2021),ESTJ,2 Pdb Votes
1530,Antagos,I roteò e la magia dello specchio,ESTJ,1 Pdb Vote
1531,Malascen,I roteò e la magia dello specchio,ESTJ,2 Pdb Votes
1532,Cicà,I roteò e la magia dello specchio,ESTJ,4 Pdb Votes
1533,Mortizza,Gli Animotosi nella Terra di Nondove,ESTJ,52 Pdb Votes
1534,Miss Inch,The Parent Trap (1961),ESTJ,6 Pdb Votes
1535,Ellie Linton,"Tomorrow, When the War Began",ESTJ,1 Pdb Vote
1536,Father Vodol,A Boy Called Christmas,ESTJ,39 Pdb Votes
1537,Mother Something,A Boy Called Christmas,ESTJ,3 Pdb Votes
1538,Aunt Carlotta,A Boy Called Christmas,ESTJ,7 Pdb Votes
1539,Bernardo Villalobos,CODA (2021),ESTJ,3 Pdb Votes
1540,King James ll,The Man Who Laughs (1928),ESTJ,13 Pdb Votes
1541,Raoul,The party (La Boom),ESTJ,37 Pdb Votes
1542,Ivory Cedar,My Little Pony: A New Generation (2021),ESTJ,4 Pdb Votes
1543,Arturo Silva,Mi obra maestra (2018),ESTJ,2 Pdb Votes
1544,Don Pedro,The Holy Innocents / Los Santos Inocentes (1984),XXXX,3 Pdb Votes
1545,Sonny,The Trap,ISTJ,1 Pdb Vote
1546,Susan Stewart,The Servant (1963),ESTJ,2 Pdb Votes
1547,Valentina,Confissões De Uma Garota Excluída (2021),ESTJ,1 Pdb Vote
1548,Steve Minh,RoboCop,ESTJ,17 Pdb Votes
1549,Ben Weeks,The Normal Heart,ESTJ,5 Pdb Votes
1550,Alessia,Come tu mi vuoi,ESTJ,5 Pdb Votes
1551,Mrs. Bourgès,Eiffel (2021),ESTJ,5 Pdb Votes
1552,Félix Grandet,Eugénie Grandet (2021),ESTJ,6 Pdb Votes
1553,School Principal, Sun Children,ESTJ,1 Pdb Vote
1554,Marisia von Richthofen,O Menino que Matou Meus Pais / A Menina que Matou os Pais (2021),ESTJ,6 Pdb Votes
1555,Big Dave,The Man Who Wasn't There,ESTJ,4 Pdb Votes
1556,Sheryll,Diários de Intercâmbio (2021),ESTJ,1 Pdb Vote
1557,John Bellew,Passing (2021),XXXX,1 Pdb Vote
1558,Yeliz,Görümce,ESTJ,31 Pdb Votes
1559,Gabriella,RUNT (2021),ESTJ,8 Pdb Votes
1560,Rayford Steele,Left Behind (2014),ESTJ,18 Pdb Votes
1561,Batukshankar Upadhyay,Bhool Bhulaiyaa (2009),ESTJ,5 Pdb Votes
1562,Polly Plummer,The Chronicles of Narnia (Film Trilogy),ESTJ,21 Pdb Votes
1563,Lana,The Maze Runner (Film Trilogy),ESTJ,35 Pdb Votes
1564,Baroness' Dalmatians,Cruella (2021),ESTJ,2 Pdb Votes
1565,Mr Levy,SLC Punk! (1998),ESTJ,4 Pdb Votes
1566,Natacha (The Witch),Nightbooks (2021),ESTJ,14 Pdb Votes
1567,Yukio Tonegawa,Kaiji2: The Game of Reclaiming Life,ESTJ,1 Pdb Vote
1568,Galya,The Irony of Fate,ESTJ,1 Pdb Vote
1569,Ippolit Georgievich,The Irony of Fate,ESTJ,24 Pdb Votes
1570,Hilmi,Kolonya Cumhuriyeti,ESTJ,3 Pdb Votes
1571,Patrick Bates,Cruel Intentions 3 (2004),XXXX,5 Pdb Votes
1572,Deli Bedri,Hababam Sınıfı Üç Buçuk,ESTJ,1 Pdb Vote
1573,Julia Seton,Holiday (1938),XXXX,1 Pdb Vote
1574,Slim Sherman,Laramie,ESTJ,3 Pdb Votes
1575,Regina Moss,Malignant (2021),ESTJ,4 Pdb Votes
1576,Nathan,Gunpowder Milkshake,ESTJ,5 Pdb Votes
1577,Daniel,28 Days (2000),ESTJ,4 Pdb Votes
1578,Principal Turner,The Ron Clark Story,XXXX,5 Pdb Votes
1579,Alma “Abuela” Madrigal,Disney's Encanto,ESTJ,6 Pdb Votes
1580,Mrs. Sanchez,Shark Tale (2004),XXXX,11 Pdb Votes
1581,Wink,Beasts of The Southern Wild,ESTJ,8 Pdb Votes
1582,Danny,Role models!,ESTJ,3 Pdb Votes
1583,Seu Heitor,Baixio das Bestas,ESTJ,2 Pdb Votes
1584,Cindy,Untamed Heart (1993),ESTJ,21 Pdb Votes
1585,Bryan Bonifacio,Seven Sundays,XXXX,2 Pdb Votes
1586,Mauricio,Amores Perros / Love's a Bitch (2000),ESTJ,17 Pdb Votes
1587,Miss Brixil,Level 16,ESTJ,1 Pdb Vote
1588,Lucky Day,¡Three Amigos! (1986),ESTJ,3 Pdb Votes
1589,Rachel Constantine,Contact (1997),ESTJ,2 Pdb Votes
1590,Black Mask,CATWOMAN: HAUNTED (2021),ESTJ,5 Pdb Votes
1591,Senator Patrick Geary,The Godfather (1972),ESTJ,1 Pdb Vote
1592,Dora,The Moth Diaries (2011),XXXX,20 Pdb Votes
1593,Yavşak Müdür,Recep İvedik Trilogy,ESTJ,0
1594,Ms. Barret,Lean on Me (1989),ESTJ,0
1595,Nathan,Every Day (2018),XXXX,0
1596,Vivian,The Kissing Booth (Film Trilogy),ESTJ,0
1597,Red Beaulieu,The Waterboy (1998),ESTJ,0
1598,Quint,Black Moon Rising (1986),ESTJ,0
1599,Mr Krupp,Captain Underpants (movie),ESTJ,0
1600,Comte de Reynaud,Chocolat (2000),ESTJ,32 Pdb Votes
1601,Bishop of Aquila,Lady Hawke (1985),ESTJ,3 Pdb Votes
1602,George Clements,SAS: Red Notice (2021),ESTJ,1 Pdb Vote
1603,Sax,Alvin And The Chipmunks (2007),ESTJ,3 Pdb Votes
1604,Hector Dixon,Wild Target,ESTJ,4 Pdb Votes
1605,Marty Berger,Fade to Black,ESTJ,1 Pdb Vote
1606,Joe's Mother,Nymphomaniac (2013),XXXX,1 Pdb Vote
1607,Becky,Vivo (2021),ESTJ,26 Pdb Votes
1608,Włodzimierz Daleniecki,Noce i Dnie (1975),ESTJ,3 Pdb Votes
1609,Tara James,Chrissa Stands Strong (2009),ESTJ,19 Pdb Votes
1610,Reaching The West Of Reaches,The Backstroke of the West,ESTJ,3 Pdb Votes
1611,Stuart Ullman,The Shining (1980),ESTJ,24 Pdb Votes
1612,Mr. Grits,Sausage Party (2016),ESTJ,20 Pdb Votes
1613,Yuyuka Nekota,Daytime Shooting Star (2017),XXXX,4 Pdb Votes
1614,Susie,Ruby Sparks,ESTJ,2 Pdb Votes
1615,Adam,Time Is Up,ESTJ,1 Pdb Vote
1616,Grace Miller,Fear Street (Franchise),ESTJ,9 Pdb Votes
1617,Angie Garza,Spiral : From The Book Of Saw,ESTJ,4 Pdb Votes
1618,The Producer,Fierce (2020),ESTJ,7 Pdb Votes
1619,Deglan,The Witcher: Nightmare of the Wolf (2021),ESTJ,10 Pdb Votes
1620,Kasper Gutman,The Maltese Falcon (1941),ESTJ,3 Pdb Votes
1621,Lexie Coop,Where the Heart Is (2000),ESTJ,4 Pdb Votes
1622,Ranger,Free Birds (2013),ESTJ,2 Pdb Votes
1623,Lucille,Mystery men (1999),ESTJ,8 Pdb Votes
1624,Warren Vandergel,White Chicks (2004),ESTJ,2 Pdb Votes
1625,Chewing Gum,The Thieves,ESTJ,12 Pdb Votes
1626,The Agent,Bolt (2008),ESTJ,5 Pdb Votes
1627,Comrade Saakhov,"Kidnapping, Caucasian Style (1967)",XXXX,8 Pdb Votes
1628,Gregory Cerva,The Stronghold,ESTJ,13 Pdb Votes
1629,Emma,Red Soil,ESTJ,8 Pdb Votes
1630,Slimane Hamadi,Red Soil,ESTJ,2 Pdb Votes
1631,André Choulans,My Father's Stories,ESTJ,13 Pdb Votes
1632,Eunice Burns,"What's Up, Doc?",ESTJ,1 Pdb Vote
1633,Huevo General,Una Película de Huevos,ESTJ,6 Pdb Votes
1634,Ms. Daphne,K-12 (2019),ESTJ,3 Pdb Votes
1635,Akino Matsuki,Okkos Inn,ESTJ,11 Pdb Votes
1636,Valérie,Starbuck (2011),ESTJ,9 Pdb Votes
1637,Rabbit,Christopher Robin (2018),ESTJ,1 Pdb Vote
1638,Bookstore Guy,Stay (2005),ESTJ,41 Pdb Votes
1639,Stepmother,Cinderella (1989),ESTJ,11 Pdb Votes
1640,Pakize İvedik,Recep İvedik Trilogy,ESTJ,8 Pdb Votes
1641,Barbara Pierce,Chucky,ESTJ,6 Pdb Votes
1642,Dave,Couples Retreat,ESTJ,1 Pdb Vote
1643,Felicity,Holidate,ESTJ,1 Pdb Vote
1644,Frank (Frankie),Trainspotting (1996),ESTJ,3 Pdb Votes
1645,Kharita Ignatievna,Cruel romance (1984),ESTJ,5 Pdb Votes
1646,Sylvia Hilliard,Return to the Blue Lagoon (1991),ESTJ,28 Pdb Votes
1647,Archduchess Sophie,Sissi (Trilogy),ESTJ,8 Pdb Votes
1648,Jack's Mother,Into the Woods (2014),ESTJ,16 Pdb Votes
1649,Rear Admiral,Top Gun Series,ESTJ,8 Pdb Votes
1650,"Cdr. Tom ""Stinger"" Jordan",Top Gun Series,ESTJ,8 Pdb Votes
1651,Cody Newton,Barney's Great Adventure (1998),ESTJ,8 Pdb Votes
1652,Peter,Nosotros los nobles,ESTJ,2 Pdb Votes
1653,Summer Wheatley,Napoleon Dynamite (2004),XXXX,2 Pdb Votes
1654,Patty Fenn,Money Monster (2016),ESTJ,23 Pdb Votes
1655,Mr. Dietrichson,Double Indemnity (1944),ESTJ,2 Pdb Votes
1656,Police Officer,The Idle Mind,ESTJ,5 Pdb Votes
1657,Mother,The Idle Mind,ESTJ,2 Pdb Votes
1658,Sarah,The Idle Mind,ESTJ,2 Pdb Votes
1659,Paul Vitti,Analyze This,ESTJ,96 Pdb Votes
1660,Boris,Moscow on the Hudson,ESTJ,3 Pdb Votes
1661,Red Leary,Thunderbolt and Lightfoot,XXXX,14 Pdb Votes
1662,Warden,White Lightning (1973),ESTJ,2 Pdb Votes
1663,Sheriff J.C. Connors,White Lightning (1973),ESTJ,1 Pdb Vote
1664,Ronal,Avatar (Franchise),ESTJ,2 Pdb Votes
1665,Princess Teegra,Fire and Ice (1983),ESTJ,6 Pdb Votes
1666,Daniel Riddick,San Andreas (2015),ESTJ,8 Pdb Votes
1667,Miss Giraud,Moderato Cantabile (Seven Days... Seven Nights),ESTJ,14 Pdb Votes
1668,Khan Sahib,Tiyaan (2017),ESTJ,5 Pdb Votes
1669,SkekNa the Slave-Master,The Dark Crystal (1982),ESTJ,1 Pdb Vote
1670,Bomi Bulsara,Bohemian Rhapsody (2018),ESTJ,43 Pdb Votes
1671,Luigi Vampa,The Count of Monte Cristo (2002),ESTJ,14 Pdb Votes
1672,Aunt Sarah,Lady and the Tramp (1955),ESTJ,3 Pdb Votes
1673,Inspector Kishore Rawat,Haseen Dilruba,ESTJ,12 Pdb Votes
1674,Loretta,Think Like a Man (2012),ESTJ,10 Pdb Votes
1675,Clara Romano,fiatlux,ESTJ,2 Pdb Votes
1676,Jessica Miles Torres,He's All That (2021),ESTJ,10 Pdb Votes
1677,Steve,The Cabin in the Woods (2012),ESTJ,8 Pdb Votes
1678,Veteran,Ko to tamo peva,ESTJ,3 Pdb Votes
1679,Germanophile,Ko to tamo peva,ESTJ,1 Pdb Vote
1680,Mr. Krstic,Ko to tamo peva,XXXX,3 Pdb Votes
1681,Donald Thompson,A Nightmare on Elm Street (Franchise),XXXX,8 Pdb Votes
1682,Dr. Benjamin Salt,Stonehearst Asylum (2014),ESTJ,12 Pdb Votes
1683,The Sherriff of Rottingham (Mervin),Robin Hood: Men in Tights,ESTJ,5 Pdb Votes
1684,Cheyenne,The Final Destination (2009),ESTJ,2 Pdb Votes
1685,Richard,Brain On Fire (2016),ESFJ,15 Pdb Votes
1686,Colonel Ulenga,Murder Mystery (2019),ESTJ,2 Pdb Votes
1687,Night,Day and Night (2010),XXXX,6 Pdb Votes
1688,The Headless Horseman,Disney's The Legend of Sleepy Hollow,ESTJ,1 Pdb Vote
1689,William,Final Girl,ESTJ,3 Pdb Votes
1690,Bruce,Haunter (2013),ESTJ,8 Pdb Votes
1691,Cindy,The Strangers,ESTJ,4 Pdb Votes
1692,Melvin,Baby Boy (2001),ESTJ,5 Pdb Votes
1693,Garrett Peterson,The Boy Next Door (2015),ESTJ,2 Pdb Votes
1694,alfonso,padrenostro (2020),ESTJ,0
1695,Caleb King,Resort to Love,ESTJ,0
1696,Friedrich Bruckmann,The Damned (1969),ESTJ,0
1697,Jade Tusk,Kung Fu Panda (Franchise),ESTJ,0
1698,Bao,Kung Fu Panda (Franchise),ESTJ,0
1699,Ashley Mendlebach,Bad Hair Day,ESTJ,0
1700,Dominick,Becky,ESTJ,3 Pdb Votes
1701,Prince Zane,Barbie: A Fairy Secret,ESTJ,17 Pdb Votes
1702,"Oracene ""Brandy"" Price",King Richard (2021),ESTJ,11 Pdb Votes
1703,Cruz,Entrapment (1999),ESTJ,2 Pdb Votes
1704,Jordan Turner,The Call (2013),ESTJ,14 Pdb Votes
1705,Policeman,Hotel Rwanda (2004),ESTJ,2 Pdb Votes
1706,Sen,Snake Eyes (2021),ESTJ,3 Pdb Votes
1707,Ronald / Renault,The Boss,ESTJ,2 Pdb Votes
1708,Monique,She's the Man,ESTJ,27 Pdb Votes
1709,Fox/Greed,Judge (2013),ESTJ,10 Pdb Votes
1710,Hannah Morgan,The Mirror Has Two Faces (1996),ESTJ,6 Pdb Votes
1711,Hugh Butterfield,Endless Love (2014),ESTJ,3 Pdb Votes
1712,General Gan Xing,Red Cliff / 赤壁 (2008),ESTJ,3 Pdb Votes
1713,Admiral Cai Mao,Red Cliff / 赤壁 (2008),XXXX,1 Pdb Vote
1714,Donna Rosa,The Postman (1994) (Il Postino),ESTJ,2 Pdb Votes
1715,Laurence Stirling,The Last Letter from Your Lover (2021),ESTJ,9 Pdb Votes
1716,Mattie Fae Aiken,August: Osage County (2013),ESTJ,7 Pdb Votes
1717,Neil Kellerman,Dirty Dancing (1987),ESTJ,6 Pdb Votes
1718,Yosemite Sam,Looney Tunes: Back in Action,ESTJ,4 Pdb Votes
1719,Kate Houghton,Looney Tunes: Back in Action,ESTJ,20 Pdb Votes
1720,Concetta Aragosta,Luca (2021),ESTJ,13 Pdb Votes
1721,Alexander's father,Joker Jack,ESTJ,21 Pdb Votes
1722,Pat,Smart House,ESTJ,11 Pdb Votes
1723,Vincent Legrand,Titane (2021),ESTJ,5 Pdb Votes
1724,Ruby Sheridan,Mamma Mia! Here We Go Again (2018),ESTJ,1 Pdb Vote
1725,Mr. Parkes,Lost Hearts,ESTJ,10 Pdb Votes
1726,Mrs. Rogers,Zero and Alice,ESTJ,9 Pdb Votes
1727,Johan Smith,Terrifying Origins Of Peppa Pig,ESTJ,15 Pdb Votes
1728,Darius,Pig,ESTJ,5 Pdb Votes
1729,Steve Lift,Sorry to Bother You (2018),ESTJ,8 Pdb Votes
1730,Mrs. Gilcrest,"Girl, Interrupted (1999)",ESTJ,2 Pdb Votes
1731,Ana Maria,Toc Toc,ESTJ,3 Pdb Votes
1732,Kilowog,Green Lantern (2011),ESTJ,6 Pdb Votes
1733,Sean,A Week Away (2021),ESTJ,1 Pdb Vote
1734,Marion,Fatherhood,ESTJ,1 Pdb Vote
1735,Myron,Barbie Presents Thumbelina,XXXX,1 Pdb Vote
1736,Violet,Barbie Presents Thumbelina,ESTJ,1 Pdb Vote
1737,Marcos,Bed Time (Sleep Tight),ESTJ,16 Pdb Votes
1738,Carla Santini,Teenager The drama queen,XXXX,2 Pdb Votes
1739,Reverend Harper,Arsenic and Old Lace,ESTJ,4 Pdb Votes
1740,Police Seargeant Brophy,Arsenic and Old Lace,ESTJ,2 Pdb Votes
1741,Jonathan Brewster,Arsenic and Old Lace,ESTJ,6 Pdb Votes
1742,Father (Padre),Raise Ravens / Cría Cuervos (1976),ESTJ,15 Pdb Votes
1743,Maham Anga,Jodhaa Akbar,ESTJ,1 Pdb Vote
1744,Don Pearson,North Country,ESTJ,540 Pdb Votes
1745,Questular Rontok,The Hitchhiker's Guide to the Galaxy (2005),ESTJ,1 Pdb Vote
1746,Riccardo,A Classic Horror Story,ESTJ,1 Pdb Vote
1747,Lionel,Deep Water (2022),ESTJ,4 Pdb Votes
1748,Buzz Lightyear,Lightyear (2022),ESTJ,5 Pdb Votes
1749,Matilda Blewett,Anne of Green Gables (1985),XXXX,4 Pdb Votes
1750,Kate,Fear Street Triology,ESTJ,10 Pdb Votes
1751,Child Mother,Mirai (2018),ESTJ,5 Pdb Votes
1752,Ulisses Marques,Pessoas,ESTJ,15 Pdb Votes
1753,The Mother,Mirai (2018),ESTJ,4 Pdb Votes
1754,Quasimodo Wilson,Hotel Transylvania (2012),ESTJ,4 Pdb Votes
1755,Wendy Altman,This Is Where I Leave You (2014),ESTJ,14 Pdb Votes
1756,Marcus,Vacation Friends,ESTJ,9 Pdb Votes
1757,Niko's Mom,Despicable Me (Franchise),ESTJ,4 Pdb Votes
1758,Katharine Parker,Working Girl,ESTJ,2 Pdb Votes
1759,Ishika Dhanrajgir,Mohabbatein (2000),ESTJ,1 Pdb Vote
1760,Yara,Nicos Weg,XXXX,8 Pdb Votes
1761,Galya,Cheburashka,ESTJ,2 Pdb Votes
1762,Dennis Grobowski,The Break-Up (2006),ESTJ,3 Pdb Votes
1763,Carne,Terror Train (1980),ESTJ,11 Pdb Votes
1764,Sister Jacopa,Benedetta,ESTJ,37 Pdb Votes
1765,Ray Carrigan,Ghost Rider (Film Series),ESTJ,4 Pdb Votes
1766,Dr. Lui Cheng,Morgan (2016),XXXX,10 Pdb Votes
1767,Cecilia de Abad,El Olvido Que Seremos,ESTJ,1 Pdb Vote
1768,Walter Stein (The German Commander),Come and See (1985),ESTJ,7 Pdb Votes
1769,Will Goode,Fear Street (Franchise),XXXX,7 Pdb Votes
1770,Wendy Richards,Prom Night (1980),ESTJ,7 Pdb Votes
1771,Kate,Fear Street,ESTJ,8 Pdb Votes
1772,Sergeant Trapp,BlacKkKlansman (2018),ESTJ,14 Pdb Votes
1773,Benedict Arnold,America: The Motion Picture (2021),ESTJ,1 Pdb Vote
1774,Sherry,Big Momma’s 2 (2006),ESTJ,1 Pdb Vote
1775,George Spahn,Once Upon a Time in... Hollywood (2019),ESTJ,4 Pdb Votes
1776,Janet Lloyd,Once Upon a Time in... Hollywood (2019),ESTJ,1 Pdb Vote
1777,Verônica,É Fada! (2016),ESTJ,3 Pdb Votes
1778,Mackenzie Smith,The Outcasts,ESTJ,4 Pdb Votes
1779,Whitney Bennett,The Outcasts,ESTJ,2 Pdb Votes
1780,Bobby Ray,Till Death (2021),ESTJ,98 Pdb Votes
1781,Joe Finney,No Sudden Move (2021),ESTJ,4 Pdb Votes
1782,Kamil,What Men Talk About,ESTJ,2 Pdb Votes
1783,Maj. Gen. Franklin Kirby,Commando (1985),ESTJ,8 Pdb Votes
1784,Agent Bill Mulderig,The French Connection,ESTJ,2 Pdb Votes
1785,Phyllis Cloverleaf,My Little Pony: A New Generation (2021),ESTJ,2 Pdb Votes
1786,Pinky / Hanuman,Yak: The Giant King,XXXX,1 Pdb Vote
1787,Cynthia,100 Girls,ESTJ,4 Pdb Votes
1788,father,Dogtooth (Kynodontas) (2009),XXXX,8 Pdb Votes
1789,Brianna,Escape Room: Tournament of Champions,ESTJ,1 Pdb Vote
1790,Jan,Penguin Bloom,ESTJ,2 Pdb Votes
1791,Martha,Five Children and It,ESTJ,2 Pdb Votes
1792,Aunt Millicent,Peter Pan (2003),ESTJ,1 Pdb Vote
1793,Karen Drexler,Karen (2021),ESTJ,11 Pdb Votes
1794,Special Agent Scanlon,Masterminds,ESTJ,2 Pdb Votes
1795,Leslie Conlin,North Country,ESTJ,0
1796,Arlen Pavich,North Country,ESTJ,0
1797,Ericka Van Helsing,Hotel Transylvania: Transformania,ESTJ,0
1798,Laura Hébrard,The Swarm,ESTJ,0
1799,Michele Rosetto,Agnese,ESTJ,0
1800,Nicholas Charlton,Agnese,ESTJ,3 Pdb Votes
1801,Patricia Alvarez (The Curse Of La Llorona),The Conjuring,ESTJ,5 Pdb Votes
1802,Carol (Annabelle : Creation),The Conjuring,ESTJ,1 Pdb Vote
1803,Anita Gregory (The Conjuring 2),The Conjuring,ESTJ,16 Pdb Votes
1804,Mrs. Ra,Thirst (2009),XXXX,6 Pdb Votes
1805,Austin Bucks,Grandma Got Run Over by a Reindeer (2000),ESTJ,12 Pdb Votes
1806,Ultra Buzz Lightyear,Toy Story (Franchise),ESTJ,47 Pdb Votes
1807,Nomi,James Bond Film Series,ESTJ,79 Pdb Votes
1808,The Dreadful Flying Glove,Yellow Submarine (1968),XXXX,5 Pdb Votes
1809,Mark Harper,Something New,ESTJ,1 Pdb Vote
1810,Dr. Miranda Grey,Gothika (2003),ESTJ,14 Pdb Votes
1811,Jacinto Tortugo,El Agente 00-P2,ESTJ,1 Pdb Vote
1812,Hook,The Lost Girls,ESTJ,1 Pdb Vote
1813,Mr. Dunn,Looking for Mr. Goodbar (1977),ESTJ,2 Pdb Votes
1814,Billy Bones,Treasure Planet (2002),ESTJ,7 Pdb Votes
1815,Becky Leeman,Drop Dead Gorgeous (1999),ESTJ,12 Pdb Votes
1816,Police Inspector,Barfi! (2012),ESTJ,3 Pdb Votes
1817,Anna May,Gunpowder Milkshake,ESTJ,8 Pdb Votes
1818,Judge Jeffries,Lorna Doone (2000),ESTJ,1 Pdb Vote
1819,Persida „Sida” Pantić,Tesna koža (1982),ESTJ,2 Pdb Votes
1820,Teresa,I now pronounce you Chuck and Larry,ESTJ,3 Pdb Votes
1821,Clinton Fitzer,I now pronounce you Chuck and Larry,ESTJ,11 Pdb Votes
1822,John Dickinson,1776 (1972),ESTJ,3 Pdb Votes
1823,Edward Rutledge,1776 (1972),ESTJ,2 Pdb Votes
1824,Rita,Maniac (2012),ESTJ,5 Pdb Votes
1825,Kevin Rosario,In the Heights (2021),ESTJ,14 Pdb Votes
1826,Kate Stone,Family,XXXX,6 Pdb Votes
1827,Catherine,The Encounter (2011),ESTJ,6 Pdb Votes
1828,Nick,The Encounter (2011),ESTJ,9 Pdb Votes
1829,Eva,Perfetti Sconosciuti,ESTJ,19 Pdb Votes
1830,Phyliss Johnson,The Babysitter,ESTJ,64 Pdb Votes
1831,Captain Smollett,Treasure Island (1988),ESTJ,2 Pdb Votes
1832,Angela Carlyle,Spontaneous,ESTJ,19 Pdb Votes
1833,Ollie Slocumb,Igby Goes Down (2002),ESTJ,8 Pdb Votes
1834,Rachel Grover,The Eyes of Tammy Faye (2021),ESTJ,1 Pdb Vote
1835,Karl Helter,Midnight at the switchgrass,ESTJ,1 Pdb Vote
1836,Sergeant Fry,War Horse (2011),ESTJ,2 Pdb Votes
1837,Adam,Meander,ESTJ,6 Pdb Votes
1838,Richie,Swallow,ESTJ,2 Pdb Votes
1839,Mew,Where We Belong (2019),ESTJ,4 Pdb Votes
1840,Trupo,American Gangster (2007),ESTJ,5 Pdb Votes
1841,Martha,All Cheerleaders Die,ESTJ,4 Pdb Votes
1842,Mrs. Reyes,Pyewacket,ESTJ,2 Pdb Votes
1843,Al Braverman,The Bleeder,ESTJ,3 Pdb Votes
1844,Mother,Fat Girl (2001),ESTJ,6 Pdb Votes
1845,Madam Natascha,Barbie and the Pink Shoes,XXXX,1 Pdb Vote
1846,Tara Pennington,Barbie and the Pink Shoes,ESTJ,9 Pdb Votes
1847,Zoe Neville,I Am Legend (2007),ESTJ,4 Pdb Votes
1848,Elizabeth Carlton Random,Bringing Up Baby (1938),ESTJ,1 Pdb Vote
1849,Jim Whitney,Society (1989),ESTJ,9 Pdb Votes
1850,Captain Severance,Flags of Our Fathers,ESTJ,25 Pdb Votes
1851,David Starsky,Starsky and Hutch (2004),ESTJ,3 Pdb Votes
1852,Robert Rhodes,The Road Within,XXXX,3 Pdb Votes
1853,Charles,Old (2021),ESTJ,27 Pdb Votes
1854,Great Auntie Sloom,The Addams Family (2019),ESTJ,19 Pdb Votes
1855,Mermaid Queen,Secret Magic Control Agency (SMCA),ESTJ,6 Pdb Votes
1856,Amber,Bring It On: All or Nothing (2006),ESTJ,1 Pdb Vote
1857,Winnie,Bring It On: All or Nothing (2006),ESTJ,1 Pdb Vote
1858,Sgt Major Mulcahy,Glory (1989),ESTJ,1 Pdb Vote
1859,Mrs. Wilson,Gosford Park,ESTJ,4 Pdb Votes
1860,Sylvia McCordle,Gosford Park,ESTJ,4 Pdb Votes
1861,Constance Trentham,Gosford Park,ESTJ,1 Pdb Vote
1862,Tybalt,Romeo and Juliet (1968),ESTJ,96 Pdb Votes
1863,Nilo,Jungle Cruise (2021),ESTJ,13 Pdb Votes
1864,Veer Kapoor,I Hate Luv Storys (2010),XXXX,6 Pdb Votes
1865,Gerald,Cruella (2021),ESTJ,1 Pdb Vote
1866,Herman Boone,Remember the Titans,ESTJ,1 Pdb Vote
1867,IG Geetha Prabhakar,Drishyam(Mal),XXXX,6 Pdb Votes
1868,Gina Hanson,Before the Devil Knows You're Dead,ESTJ,6 Pdb Votes
1869,Teacher Chen,Our Times (2015),ESTJ,5 Pdb Votes
1870,Wade,Blue Miracle (2021),ESTJ,16 Pdb Votes
1871,Dean Walcott,Patch Adams,XXXX,8 Pdb Votes
1872,Brinda,Sisters,ESTJ,7 Pdb Votes
