,char,movie,mbti,votes
1527,Buster,Buster's Mal Heart,INTJ,32 Pdb Votes
1528,Daniel Berg,The Fifth Estate (2013),INTJ,4 Pdb Votes
1529,David Labraccio,Flatliners (1990),INTJ,3 Pdb Votes
1530,Jeanne Deber,La Mante,INTJ,9 Pdb Votes
1531,Roman Lunyov,I Care a Lot (2020),INTJ,117 Pdb Votes
1532,Jane Doe,The Autopsy of Jane Doe (2016),INTJ,18 Pdb Votes
1533,Carrie,Wounds (2019),INTJ,5 Pdb Votes
1534,Oliva,Fermat's Room (La habitación de Fermat) (2007),INTJ,7 Pdb Votes
1535,Jaime Pena,"The Body ""El Cuerpo"" (2012)",INTJ,11 Pdb Votes
1536,Feck,River's Edge (1986),INTJ,2 Pdb Votes
1537,Empress Phoenix,Curse of the Golden Flower (2006),ENTJ,5 Pdb Votes
1538,Maynard Boyle,Charley Varrick,INTJ,2 Pdb Votes
1539,The Flesh,Cannibal (2006),INTJ,1 Pdb Vote
1540,Matt Fox,You've Got Mail (1998),INTJ,2 Pdb Votes
1541,Tally,The Nice Guys (2016),INTJ,5 Pdb Votes
1542,Martha Weiss,Pieces of a Woman (2020),INTJ,68 Pdb Votes
1543,Dr. Ed ‘braz’ Brazzleton,The Core,INTJ,4 Pdb Votes
1544,Nikola Tesla,The Current War (2017),INTJ,17 Pdb Votes
1545,Chang,Only God Forgives (2013),INTJ,15 Pdb Votes
1546,Joe Coughlin,Live By Night (2016),INTJ,2 Pdb Votes
1547,Benedict,Last Action Hero,INTJ,12 Pdb Votes
1548,Dr. Sayer,Femina Ridens (1969),INTJ,5 Pdb Votes
1549,Peace,Wizards (1977),INTJ,7 Pdb Votes
1550,Elinore,Wizards (1977),INTJ,6 Pdb Votes
1551,Alice Paul,Iron Jawed Angels (2004),INTJ,1 Pdb Vote
1552,Nat Jones,Mr. Popper’s Penguins,INTJ,3 Pdb Votes
1553,Krys (lit. Tom-rat),Guest from the Future (1985),INTJ,3 Pdb Votes
1554,Ms.Monet,Fist Fight (2017),XXXX,4 Pdb Votes
1555,Rocky Balboa Jr.,Rocky,INTJ,19 Pdb Votes
1556,Haru,Farewell Song,INTJ,10 Pdb Votes
1557,Edythe Dubarry,Miss Pettigrew Lives for a Day,INTJ,2 Pdb Votes
1558,Matthew Slaughter,Trust (1990),INTJ,23 Pdb Votes
1559,Chris,Singles,INTJ,2 Pdb Votes
1560,Caroline Bingley,Pride and Prejudice (1995),INTJ,5 Pdb Votes
1561,River Tam,Serenity (2005),INTJ,14 Pdb Votes
1562,Alistair,Immaculate Conception (1992),INTJ,1 Pdb Vote
1563,Santa Maria,Manitou's shoe / Der Schuh des Manitu,XXXX,4 Pdb Votes
1564,Melpomene the Muse of Tragedy,Hercules (franchise),INTJ,22 Pdb Votes
1565,Gordon Adewole,The Midnight Sky (2020),INTJ,7 Pdb Votes
1566,Krampus,Krampus (2015),INTJ,18 Pdb Votes
1567,James Wright,The Thing Called Love (1993),INTJ,13 Pdb Votes
1568,Thomas,Underworld,INTJ,1 Pdb Vote
1569,Turtleneck Superstar CEO Baby/Old Lady,Boss Baby (Franchise),INTJ,6 Pdb Votes
1570,Stabbington Brother #1,Tangled (2010),INTJ,28 Pdb Votes
1571,Jai Verma,Baar Baar Dekho,INTJ,3 Pdb Votes
1572,Dennis Reed,Sleepless in Seattle (1993),INTJ,2 Pdb Votes
1573,Jafar,O Cavaleiro Didi e a Princesa Lili (2006),INTJ,1 Pdb Vote
1574,Paulo,Confissões de Adolescente,INTJ,1 Pdb Vote
1575,Alexandra Cabot,Josie and the Pussycats (2001),XXXX,2 Pdb Votes
1576,Queen,Queen & Slim (2019),INTJ,3 Pdb Votes
1577,El Primero,Ferdinand (Olé el Viaje de Ferdinand),INTJ,9 Pdb Votes
1578,Queen Marabella,Barbie Mariposa,INTJ,14 Pdb Votes
1579,Eric Packer,Cosmopolis (2012),INTJ,16 Pdb Votes
1580,Laura Pressfield,The Gentlemen (2019),XXXX,6 Pdb Votes
1581,Clyde,Fred Claus (2007),INTJ,8 Pdb Votes
1582,Sam,Borrowed Hearts,INTJ,2 Pdb Votes
1583,Alicia,Surviving Christmas,INTJ,4 Pdb Votes
1584,Eric Borsuk,American Animals,INTJ,10 Pdb Votes
1585,Uncle Nigel,Madagascar (Franchise),INTJ,20 Pdb Votes
1586,Barry,Madagascar (Franchise),INTJ,25 Pdb Votes
1587,Gloria,Killing Bono,XXXX,4 Pdb Votes
1588,"Tadeusz ""Zośka"" Zawadzki",Kamienie na szaniec (2014),INTJ,59 Pdb Votes
1589,Ren Corky,Sleepover (2004),INTJ,1 Pdb Vote
1590,The Ghost of Christmas Yet to Come,Mr. Magoo's Christmas Carol,INTJ,17 Pdb Votes
1591,Chris Adams,The Magnificent Seven (1960),INTJ,9 Pdb Votes
1592,Master Xin,The Little Panda Fighter (2008),INTJ,6 Pdb Votes
1593,William Randolph Hearst,Mank (2020),INTJ,8 Pdb Votes
1594,Teddy KGB,Rounders (1998),INTJ,2 Pdb Votes
1595,Martin Durnley,Twisted Nerve (1968),INTJ,14 Pdb Votes
1596,Creepo Monkey,The Croods (Franchise),INTJ,2 Pdb Votes
1597,Deborah Lackey,Mysterious Skin (2004),INTJ,3 Pdb Votes
1598,Mark Olsen,You Again (2010),XXXX,17 Pdb Votes
1599,Nira,The Leaves (ฺBai Mai Tee Plid Plew),INTJ,0
1600,Skinny Man,Fatman (2020),INTJ,12 Pdb Votes
1601,Juarez,G-Force (2009),INTJ,20 Pdb Votes
1602,Peter Weyland,Prometheus,INTJ,18 Pdb Votes
1603,Leonard Dekkom,Geostorm,INTJ,1 Pdb Vote
1604,Hiroshi Sonoda,Pieta in the Toilet (2015),INTJ,8 Pdb Votes
1605,Nanni Moretti,Caro diario (1993),INTJ,5 Pdb Votes
1606,James Laurence,Little Women (2019),INTJ,48 Pdb Votes
1607,Nicky,Focus,INTJ,26 Pdb Votes
1608,Mary Anning,Ammonite (2020),INTJ,91 Pdb Votes
1609,Shelley,Don't Worry Darling (2022),INTJ,38 Pdb Votes
1610,Joe,Jack and the Cuckoo-clock Heart,INTJ,45 Pdb Votes
1611,Dannie,Carol (2015),INTJ,4 Pdb Votes
1612,Holly,Pet (2016),INTJ,22 Pdb Votes
1613,Mr. Nerdlinger,Gooby,INTJ,2 Pdb Votes
1614,Prickles,Re-Animated (2006),INTJ,1 Pdb Vote
1615,Ilene,Bachelor Party (1984),INTJ,1 Pdb Vote
1616,Mizuho,Control Tower (2011),INTJ,7 Pdb Votes
1617,Fiona,Four Weddings and a Funeral (1994),INTJ,37 Pdb Votes
1618,Nana,Aliens in the Attic,INTJ,4 Pdb Votes
1619,Lock-Nah,The Mummy (Franchise),INTJ,5 Pdb Votes
1620,Devasena,Baahubali (Film Series),INTJ,65 Pdb Votes
1621,Andrei Gorchakov,Nostalghia (1983) (Nostalgia),INTJ,20 Pdb Votes
1622,The Master,Padak,INTJ,13 Pdb Votes
1623,Mel Miller,A Face in the Crowd (1957),INTJ,4 Pdb Votes
1624,Snowball,Animal Farm (1954),INTJ,22 Pdb Votes
1625,Crankcase,Transformers (Bayverse),XXXX,9 Pdb Votes
1626,Lizzy,Meet the Robinsons (2007),INTJ,53 Pdb Votes
1627,Long Sky,Hero (2002) (英雄),INTJ,11 Pdb Votes
1628,Zhu Tao,The Martian (2015),INTJ,4 Pdb Votes
1629,Richard Samuels,Hollywood (miniserie),INTJ,1 Pdb Vote
1630,Grandfather Disguisey,The Master of Disguise (2002),INTJ,2 Pdb Votes
1631,Peter Whitman,The Darjeeling Limited (2007),INTJ,96 Pdb Votes
1632,Daniel Mantovani,El ciudadano ilustre,INTJ,2 Pdb Votes
1633,Jimmy Mattingly,That Thing You Do! (1996),INTJ,6 Pdb Votes
1634,Col. Hudson Kane,The Ninth Configuration,INTJ,2 Pdb Votes
1635,Tippi,Fluppy Dogs,XXXX,2 Pdb Votes
1636,Giorgio,"Roma, Open City (1945)",INTJ,2 Pdb Votes
1637,Shuhei Nomura,The Killers,INTJ,2 Pdb Votes
1638,Tortila,The Adventures of Buratino (Priklyucheniya Buratino; 1976),INTJ,4 Pdb Votes
1639,John Adams,1776 (1972),INTJ,17 Pdb Votes
1640,Uriah Heep,The Personal History of David Copperfield,INTJ,13 Pdb Votes
1641,Moribunda,La Leyenda de la Nahuala,INTJ,14 Pdb Votes
1642,Sebastian,The Switch (2010),INTJ,12 Pdb Votes
1643,Wally Mars,The Switch (2010),INTJ,36 Pdb Votes
1644,Brian O'Blivion,Videodrome (1983),INTJ,15 Pdb Votes
1645,Darcy,Green Room,XXXX,17 Pdb Votes
1646,Viggo Grimborn,How to Train Your Dragon (Franchise),INTJ,94 Pdb Votes
1647,Stetler,You Should Have Left,XXXX,2 Pdb Votes
1648,Theo Conroy,You Should Have Left,XXXX,7 Pdb Votes
1649,Andrew Wyke,Sleuth,INTJ,4 Pdb Votes
1650,Master Hanus,Goat Story Franchise,INTJ,13 Pdb Votes
1651,Samba,Cuties (Mignonnes),INTJ,2 Pdb Votes
1652,Marlow,30 Days of Night (2007),XXXX,1 Pdb Vote
1653,Ryūji Takayama,Ring (1998),INTJ,9 Pdb Votes
1654,Sister Jeanne des Anges,The Devils (1971),INTJ,10 Pdb Votes
1655,Ramo,Ramo (2020),INTJ,29 Pdb Votes
1656,Deep Throat,All the President's Men (1976),INTJ,5 Pdb Votes
1657,Mary Bennet,Pride and Prejudice (1995),INTJ,5 Pdb Votes
1658,Logan 5,Logan's Run (1976),INTJ,1 Pdb Vote
1659,Christian Winter,Extra Ordinary,INTJ,1 Pdb Vote
1660,Carrie Pilby,Carrie Pilby,INTJ,41 Pdb Votes
1661,Emily Taylor,Side Effects (2013),INTJ,21 Pdb Votes
1662,Dora,La maldición del guapo,INTJ,7 Pdb Votes
1663,Mike Wellington,The Stepford Wives (2004),INTJ,2 Pdb Votes
1664,Oskar Schell,Extremely Loud and Incredibly Close (2011),INTJ,52 Pdb Votes
1665,Jorge Sánchez,The Book of Life (2014),INTJ,11 Pdb Votes
1666,Guicho,The Book of Life (2014),INTJ,1 Pdb Vote
1667,Grace Faraday,Gangster Squad (2013),INTJ,7 Pdb Votes
1668,Mrs. Witt,Bad Girls From Valley High (2005),INTJ,2 Pdb Votes
1669,Lauren Monroe,Inheritance,XXXX,15 Pdb Votes
1670,Klaus,Freak Show,INTJ,2 Pdb Votes
1671,Margaret Matheson,Red Lights,INTJ,39 Pdb Votes
1672,Harold,The Boys in The Band,INTJ,42 Pdb Votes
1673,The Man,Last Year at Marienbad,INTJ,7 Pdb Votes
1674,Alex Fielding,Twitches (2005),INTJ,55 Pdb Votes
1675,Joubert,Three Days Of The Condor,INTJ,2 Pdb Votes
1676,James Ballard,Crash (1996),INTJ,29 Pdb Votes
1677,Shakira El-Khoury,Whiskey Tango Foxtrot (2016),XXXX,1 Pdb Vote
1678,Mr. Gilbertson,The Proposal (2009),INTJ,6 Pdb Votes
1679,Becky,Sleepless in Seattle (1993),XXXX,7 Pdb Votes
1680,Shakuni,Mahabharat,INTJ,16 Pdb Votes
1681,Arjuna,Mahabharat,INTJ,56 Pdb Votes
1682,Hypatia,Agora,INTJ,49 Pdb Votes
1683,Klaus,In A Glass Cage (1986),INTJ,1 Pdb Vote
1684,Philip Green,Casino (1995),INTJ,6 Pdb Votes
1685,R,James Bond Film Series,INTJ,18 Pdb Votes
1686,Barry Nottingham,Bedtime Stories (2008),INTJ,9 Pdb Votes
1687,Dr. Caroline Caldwell,The Girl with All the Gifts (2016),INTJ,7 Pdb Votes
1688,Scamper,Igor,INTJ,18 Pdb Votes
1689,Khan,Mulan (Franchise),INTJ,65 Pdb Votes
1690,Archer,Trolls World Tour,INTJ,3 Pdb Votes
1691,Nerissa,The Reef: Shark Bait (2006),INTJ,2 Pdb Votes
1692,Trollzart,Trolls World Tour,INTJ,2 Pdb Votes
1693,Dr. Merrick,The Island (2005),INTJ,9 Pdb Votes
1694,Uma,The Maid,INTJ,6 Pdb Votes
1695,Nikola Tesla,Tesla (2020),INTJ,9 Pdb Votes
1696,Detective Bruce Kenner,Regression (2015),INTJ,15 Pdb Votes
1697,Hugh Andrews,The Silence (2019),INTJ,6 Pdb Votes
1698,James Hook,Pan (2015),INTJ,36 Pdb Votes
1699,King Louis XIV,A Little Chaos (2014),INTJ,5 Pdb Votes
1700,Metatron,View Askewniverse,INTJ,22 Pdb Votes
1701,John Blaylock,The Hunger (1983),INTJ,2 Pdb Votes
1702,Geisman,Soldaat van Oranje / Soldier of Orange (1977),INTJ,1 Pdb Vote
1703,Hoo Joon/Houzhun,So I Married An Anti-fan (2016),INTJ,6 Pdb Votes
1704,Secundus,Stardust (2007),XXXX,3 Pdb Votes
1705,Rosie,Point Break (1991),INTJ,6 Pdb Votes
1706,Peter,Death at a Funeral (2007),INTJ,2 Pdb Votes
1707,Captain Rochefort,The Three Musketeers (1993),XXXX,3 Pdb Votes
1708,Demetrius,A Midsummer Night's Dream (1999),INTJ,5 Pdb Votes
1709,Tabitha Dickinson,Birdman or (The Unexpected Virtue of Ignorance) (2014),XXXX,19 Pdb Votes
1710,Lady Hyegyeong,The Throne (2015),INTJ,1 Pdb Vote
1711,Abdul Elijah,Red Heat (1988),XXXX,1 Pdb Vote
1712,Richard Rampton,Denial (2016),INTJ,6 Pdb Votes
1713,Violet Baudelaire,Lemony Snicket's A Series of Unfortunate Events (2004),INTJ,92 Pdb Votes
1714,"Jacob ""Money"" Harlon",Shot Caller (2017),INTJ,32 Pdb Votes
1715,Randolph Johnson,Free Willy (1993-),INTJ,3 Pdb Votes
1716,Dalton Russell,Inside Man (2006),INTJ,26 Pdb Votes
1717,Hans,Freaks (1932),INTJ,7 Pdb Votes
1718,Sonya,The Babysitter,INTJ,59 Pdb Votes
1719,Mommy Fortuna,The Last Unicorn (1982),INTJ,11 Pdb Votes
1720,Yvonne,I'm Thinking of Ending Things (2020),INTJ,3 Pdb Votes
1721,Charles Kingsleigh,Alice in Wonderland / Through the Looking Glass (2010 - 2016),INTJ,14 Pdb Votes
1722,George Footit,Chocolat,INTJ,2 Pdb Votes
1723,Waverly,The Joy Luck Club,INTJ,1 Pdb Vote
1724,Joel,Adventureland (2009),INTJ,16 Pdb Votes
1725,Catherine Shaw,Eye Candy,INTJ,1 Pdb Vote
1726,Batman,Justice League: Doom,INTJ,15 Pdb Votes
1727,Dr. Charles Nichols,The Fugitive (1993),INTJ,12 Pdb Votes
1728,Teo,Oblivion Island: Haruka and the Magic Mirror,INTJ,10 Pdb Votes
1729,Alice Lamb,Summerland (2020),INTJ,36 Pdb Votes
1730,Charles Sender,The Stupids (1996),ENTJ,1 Pdb Vote
1731,Swanbeck,Mission: Impossible (Franchise),INTJ,4 Pdb Votes
1732,Eva,Madagascar (Franchise),INTJ,101 Pdb Votes
1733,Leslie Breitbart,While We're Young (2014),INTJ,4 Pdb Votes
1734,Eddie Dane,Miller's Crossing (1990),INTJ,4 Pdb Votes
1735,Joe,Help! I'm a Fish!,INTJ,21 Pdb Votes
1736,Jane,Predestination,INTJ,27 Pdb Votes
1737,Yuki Shien,Death Note: Light Up the NEW World,INTJ,7 Pdb Votes
1738,Tsukuru Mishima,Death Note: Light Up the NEW World,INTJ,14 Pdb Votes
1739,Creature Under the Stairs,The Nightmare Before Christmas (1993),INTJ,16 Pdb Votes
1740,Richard,Eat Pray Love,INTJ,15 Pdb Votes
1741,Mr.X,Wanted (2008),INTJ,1 Pdb Vote
1742,The Boy,Vivarium,INTJ,30 Pdb Votes
1743,Dick Cheney,Vice,INTJ,46 Pdb Votes
1744,Adrian Pryce,Oldboy (2013),INTJ,7 Pdb Votes
1745,Isabel,Your Highness (2011),INTJ,11 Pdb Votes
1746,Joseph Kern,Three Colours trilogy,INTJ,38 Pdb Votes
1747,Mikołaj,Three Colours trilogy,INTJ,9 Pdb Votes
1748,Kronsteen,James Bond Film Series,INTJ,5 Pdb Votes
1749,Ahmad Shah Abdali,Panipat,INTJ,1 Pdb Vote
1750,Ely (the Old Man),The Road (2009),XXXX,31 Pdb Votes
1751,Marty Baron,Spotlight (2015),INTJ,10 Pdb Votes
1752,Caterine Vauban,I Heart Huckabees (2004),INTJ,2 Pdb Votes
1753,Peina,The Addiction (1995),INTJ,2 Pdb Votes
1754,FBI Special Agent Richard DesLauriers,Patriots Day (2016),INTJ,1 Pdb Vote
1755,Ren Amari,Otherlife,XXXX,2 Pdb Votes
1756,Keane,The Old Guard (2020),INTJ,30 Pdb Votes
1757,Steven Merrick,The Old Guard (2020),INTJ,2 Pdb Votes
1758,Hedda Shopper,Foodfight!,INTJ,20 Pdb Votes
1759,Angus Scattergood,Rock Dog,INTJ,46 Pdb Votes
1760,John Connor (Salvation),Terminator,INTJ,23 Pdb Votes
1761,Phileas Fogg,Around the World in 80 Days (2004),INTJ,6 Pdb Votes
1762,Nails,Cool World (1992),INTJ,12 Pdb Votes
1763,"Thomas Arashikage ""Storm Shadow""",G.I. Joe (film series),INTJ,9 Pdb Votes
1764,"Rexford ""Rex"" G. Lewis  ""Cobra Commander"" The Doctor",G.I. Joe (film series),INTJ,39 Pdb Votes
1765,Linus Larrabee,Sabrina (1995),INTJ,68 Pdb Votes
1766,Bog King,Strange Magic (2015),INTJ,20 Pdb Votes
1767,Lewis Barnavelt,The House with a Clock in its Walls (2018),INTJ,26 Pdb Votes
1768,Damien O'Donovan,The Wind That Shakes The Barley (2006),INTJ,14 Pdb Votes
1769,Mok Swagger,Rock And Rule,INTJ,18 Pdb Votes
1770,Su-Ji,Sunny (2011-South Korean Movie),INTJ,20 Pdb Votes
1771,Garry,The Angry Birds Movie (2016),INTJ,6 Pdb Votes
1772,Victor Karlosson,Eurovision Song Contest: The Story of Fire Saga,INTJ,13 Pdb Votes
1773,Adam Carr,Valentine (2001),INTJ,2 Pdb Votes
1774,Durand Durand,Barbarella,INTJ,8 Pdb Votes
1775,Karla,Tinker Tailor Soldier Spy (2011),INTJ,24 Pdb Votes
1776,William Bludworth,Final Destination (2000),INTJ,4 Pdb Votes
1777,Victor Dashkov,Vampire Academy: Blood Sisters (2014),INTJ,4 Pdb Votes
1778,Jack Wilson,Shane (1953),XXXX,64 Pdb Votes
1779,Tiara Gold,High School Musical (Film Trilogy),INTJ,1 Pdb Vote
1780,The Professor,The Adventures of Pinocchio (1996),INTJ,9 Pdb Votes
1781,King Yeomra,Along With The Gods,INTJ,16 Pdb Votes
1782,Richard Hayden,Tommy Boy (1995),INTJ,21 Pdb Votes
1783,Dr. Naehring,Shutter Island (2010),INTJ,1 Pdb Vote
1784,Jerry,To Rome with Love (2012),XXXX,7 Pdb Votes
1785,Anne Sullivan,The Miracle Worker (1962),INTJ,2 Pdb Votes
1786,Man On Beach,Un Chien Andalou (1929),INTJ,2 Pdb Votes
1787,The Man,Meshes Of The Afternoon (1943),INTJ,6 Pdb Votes
1788,Quan Chi,Mortal Kombat Legends: Scorpion's Revenge (2020),INTJ,12 Pdb Votes
1789,Sub-Zero,Mortal Kombat Legends: Scorpion's Revenge (2020),INTJ,24 Pdb Votes
1790,Shirley Jackson,Shirley (2020),INTJ,2 Pdb Votes
1791,Lily Walker,Revolver (2005),INTJ,43 Pdb Votes
1792,Mrs. Kwan,The Cat in the Hat (2003),INTJ,6 Pdb Votes
1793,Vampira,Ed Wood (1994),INTJ,61 Pdb Votes
1794,Claudio Verona,The End? L'inferno fuori (Hell Outside),INTJ,3 Pdb Votes
1795,Brit,Saw Series (2004),INTJ,4 Pdb Votes
1796,Elizabeth “Liz” Morgan,Fifty Shades of Grey (2015),INTJ,2 Pdb Votes
1797,Tommy Houston,Dazed and Confused (1993),INTJ,1 Pdb Vote
1798,Gyaos (Heisei),Gamera,INTJ,0
1799,Space Gyaos,Gamera,INTJ,0
1800,Gyaos (Shōwa),Gamera,INTJ,2 Pdb Votes
1801,Jack Hall,The Day After Tomorrow (2004),INTJ,18 Pdb Votes
1802,Isaac Chroner,Children of the Corn (1984),INTJ,20 Pdb Votes
1803,Georges Méliès,Hugo (2011),INTJ,7 Pdb Votes
1804,Dormammu,Dr. Strange (1978),INTJ,35 Pdb Votes
1805,Professor Pee-Pee Diarrheastein Poopypants Esquire,Captain Underpants (movie),INTJ,35 Pdb Votes
1806,Juror #11,12 Angry Men (1997),INTJ,1 Pdb Vote
1807,Josh Harvest,Bravetown,INTJ,1 Pdb Vote
1808,Allen Dorfman,The Irishman (2019),INTJ,6 Pdb Votes
1809,James Glaisher,The Aeronauts,INTJ,53 Pdb Votes
1810,Zus Bielski,Defiance (2008),INTJ,5 Pdb Votes
1811,William Fawcett Robinson,Somewhere in Time (1980),INTJ,21 Pdb Votes
1812,Father Burke,The Nun (2018),INTJ,5 Pdb Votes
1813,Charles Bishop Weyland,Alien vs. Predator (Franchise),INTJ,9 Pdb Votes
1814,Alexa Woods,Alien vs. Predator (Franchise),INTJ,13 Pdb Votes
1815,"Lawrence ""Crash"" Davis",Bull Durham (1988),INTJ,8 Pdb Votes
1816,Ice,West Side Story (1961),INTJ,9 Pdb Votes
1817,Robertson,Predestination,INTJ,5 Pdb Votes
1818,Geoffrey,The Lion in Winter (1968),INTJ,17 Pdb Votes
1819,Dick Avery,Funny Face (1957),INTJ,135 Pdb Votes
1820,Lynn,Bad Genius,INTJ,24 Pdb Votes
1821,Nik Khan,Extraction (2020),INTJ,3 Pdb Votes
1822,Douglas Hall,The Thirteenth Floor,INTJ,5 Pdb Votes
1823,Whoa,Kung Pow: Enter the Fist (2002),INTJ,22 Pdb Votes
1824,Sanjay Singhania (Sachin),Ghajini,INTJ,27 Pdb Votes
1825,André,The Man Who Copied (2003),INTJ,8 Pdb Votes
1826,Georges Laurent,Amour (2012),INTJ,2 Pdb Votes
1827,Claudiomiro,Carandiru (2003),INTJ,4 Pdb Votes
1828,Q,The Silence of the Marsh (2019),INTJ,19 Pdb Votes
1829,Cecil Vyse,A Room with a View (1985),INTJ,1 Pdb Vote
1830,Henry West,The Cell (2000),INTJ,29 Pdb Votes
1831,Diabo,O Auto da Compadecida (2000),INTJ,17 Pdb Votes
1832,Stanley Crawford,Magic in the Moonlight (2014),INTJ,2 Pdb Votes
1833,Dayton White,Logan Lucky,INTJ,4 Pdb Votes
1834,John Webster,Shakespeare in Love (1998),INTJ,9 Pdb Votes
1835,Nizam,Prince of Persia: The Sands of Time (2010),XXXX,1 Pdb Vote
1836,Vitelli,Love Wedding Repeat (2020),INTJ,2 Pdb Votes
1837,Aamir Barkawi,Has Fallen Series,INTJ,163 Pdb Votes
1838,Emma Kurtzman,No Strings Attached (2011),INTJ,2 Pdb Votes
1839,Joseph Goebbels,Hitler: The Rise of Evil (2003),INTJ,14 Pdb Votes
1840,Ernst Stavro Blofeld (Anthony Dawson),James Bond Film Series,INTJ,27 Pdb Votes
1841,Terrence Settman,What Happened to Monday (2017),INTJ,10 Pdb Votes
1842,Professor Doctor Karl Ruprect Kroenen,Hellboy (2019),INTJ,9 Pdb Votes
1843,"Vivienne Nimue, the Blood Queen",Hellboy (2019),INTJ,3 Pdb Votes
1844,Maj. John Smith,Where Eagles Dare (1968),XXXX,4 Pdb Votes
1845,Naqoyqatsi: Life as War (2002),Qatsi trilogy,INTJ,8 Pdb Votes
1846,Hans Rolfe,Judgment at Nuremberg (1961),INTJ,7 Pdb Votes
1847,Sherif Al Kordy,The Blue Elephant,INTJ,34 Pdb Votes
1848,Preacher,Pale Rider (1985),INTJ,47 Pdb Votes
1849,Johann Friedrich Struensee,A Royal Affair (2012),INTJ,58 Pdb Votes
1850,Harding,One Flew Over the Cuckoo's Nest (1975),INTJ,12 Pdb Votes
1851,Sidney Stark,The Guernsey Literary and Potato Peel Pie Society (2018),INTJ,3 Pdb Votes
1852,Gibbs,The Quiller Memorandum (1966),XXXX,164 Pdb Votes
1853,E. Edward Grey,Secretary,INTJ,19 Pdb Votes
1854,John H. Mallory,"Duck, You Sucker! / A Fistful of Dynamite / Once Upon a Time...the Revolution (1971)",INTJ,19 Pdb Votes
1855,Masako Kanazawa,Rashomon (1950) (羅生門),XXXX,144 Pdb Votes
1856,Ernst Stavro Blofeld / Franz Oberhauser,James Bond Film Series,INTJ,15 Pdb Votes
1857,Ernst Stavro Blofeld (Charles Gray),James Bond Film Series,XXXX,49 Pdb Votes
1858,Ernst Stavro Blofeld (Donald Pleasence),James Bond Film Series,INTJ,28 Pdb Votes
1859,Dr. William 'Billy' Weir,Event Horizon,INTJ,16 Pdb Votes
1860,D.J.,Event Horizon,INTJ,27 Pdb Votes
1861,Metal Beak/The High Tyto,Legend of the Guardians: The Owls of Ga'Hoole,INTJ,5 Pdb Votes
1862,Harry Palmer,Harry Palmer,INTJ,24 Pdb Votes
1863,Kelly,Kelly's Heroes (1970),INTJ,19 Pdb Votes
1864,Morton,Once Upon a Time in the West (1968),INTJ,20 Pdb Votes
1865,Pink's Wife,Pink Floyd: The Wall,INTJ,124 Pdb Votes
1866,Jef Costello,Le Samouraï,INTJ,2 Pdb Votes
1867,Leszek Lisowski,Clergy (Kler; 2018),INTJ,5 Pdb Votes
1868,"LaFayette ""Hud"" Johnson",Hair (1979),INTJ,16 Pdb Votes
1869,Miette,The City of Lost Children,INTJ,8 Pdb Votes
1870,Inspector Frederick Abberline,From Hell,INTJ,10 Pdb Votes
1871,Ray Duquette,Wild Things (1998),INTJ,3 Pdb Votes
1872,High-T,Men in Black,INTJ,55 Pdb Votes
1873,Professor Callahan,Legally Blonde (2001),INTJ,6 Pdb Votes
1874,Cindy Russell,Uncle Buck (1989),INTJ,127 Pdb Votes
1875,Ellen Taper-Leigh,Hereditary (2018),INTJ,99 Pdb Votes
1876,Tomasz Giemza,Suicide Room. The Hater (2020) (Sala samobójców. Hejter),INTJ,3 Pdb Votes
1877,"Eric ""Goat"" Fantom",Doom (2005),INTJ,2 Pdb Votes
1878,Bennett Marco,The Manchurian Candidate (1962),INTJ,59 Pdb Votes
1879,Lord Bullingdon,Barry Lyndon (1975),INTJ,50 Pdb Votes
1880,Lewis Dodgson,Jurassic Park / Jurassic World (Film Franchise),INTJ,3 Pdb Votes
1881,"Prosper ""Pops"" Franklin",April and the Extraordinary World,INTJ,15 Pdb Votes
1882,Lady Macbeth,Macbeth (2015),INTJ,47 Pdb Votes
1883,The Cowboy,Mulholland Drive (2001),INTJ,7 Pdb Votes
1884,Pierre-François Lacenaire,Children of Paradise (Les Enfants du Paradis),INTJ,25 Pdb Votes
1885,Zoc,The Ant Bully,INTJ,8 Pdb Votes
1886,Ken Katayanagi,Scott Pilgrim vs. the World (2010),INTJ,8 Pdb Votes
1887,Kyle Katayanagi,Scott Pilgrim vs. the World (2010),INTJ,1 Pdb Vote
1888,Patricia Watson,Confessions of a Dangerous Mind (2002),INTJ,1 Pdb Vote
1889,Keeler,Confessions of a Dangerous Mind (2002),INTJ,2 Pdb Votes
1890,Norman Bates,Psycho (1998),INTJ,27 Pdb Votes
1891,Omar,Four Lions (2010),INTJ,44 Pdb Votes
1892,Lydia Hillard,Mrs. Doubtfire (1993),INTJ,3 Pdb Votes
1893,Keys,E.T. the Extra-Terrestrial (1982),INTJ,16 Pdb Votes
1894,Mewtwo,Mewtwo Strikes Back: Evolution (2019),INTJ,2 Pdb Votes
1895,Charlie Chan (Sydney Toler),Charlie Chan,INTJ,27 Pdb Votes
1896,Fabrication Machine aka “B.R.A.I.N”,9 (2009),INTJ,49 Pdb Votes
1897,Noah,Noah (2014),INTJ,14 Pdb Votes
1898,"Margaret ""Marnie"" Edgar",Marnie (1964),INTJ,6 Pdb Votes
1899,Tet/'Sally,Oblivion (2013),INTJ,0
1900,Sheriff Gurr,Tucker & Dale vs. Evil (2010),XXXX,1 Pdb Vote
1901,Ghost of Christmas Yet to Come,A Christmas Carol (2009),INTJ,17 Pdb Votes
