,char,movie,mbti,votes
1526,Jeon Pildo,My Name,INFJ,1 Pdb Vote
1527,Felix Perkins,Nine Lives,INFJ,9 Pdb Votes
1528,Padre Esteban,The Perfect Game,INFJ,28 Pdb Votes
1529,Mr. Ulman,The House of The Devil,XXXX,6 Pdb Votes
1530,Justine,Kristy (2014),INFJ,3 Pdb Votes
1531,Su Yueming,Transformers (Bayverse),INFJ,2 Pdb Votes
1532,Rosalia,West Side Story (2021),XXXX,3 Pdb Votes
1533,Myra Gale Brown,Great Balls of Fire!,INFJ,1 Pdb Vote
1534,Governess Fräulen von Bernburg,Mädchen in Uniform (1931),INFJ,3 Pdb Votes
1535,Hans Scholl,Sophie Scholl: The Final Days,INFJ,19 Pdb Votes
1536,Sophie Scholl,Sophie Scholl: The Final Days,INFJ,1 Pdb Vote
1537,Sara Whitaker,Daddy's Home,XXXX,12 Pdb Votes
1538,Joseph,Le soldat rose,INFJ,1 Pdb Vote
1539,Emily Anderson,Step Up Revolution (2012),INFJ,2 Pdb Votes
1540,Dr. Sinja,A Thousand Words,XXXX,2 Pdb Votes
1541,Lucie,Hold Me Tight (2021),INFJ,4 Pdb Votes
1542,Father,Atarrabi & Mikelats,INFJ,2 Pdb Votes
1543,Udana,Atarrabi & Mikelats,INFJ,2 Pdb Votes
1544,The Red Queen,Donkey Skin (1970),INFJ,1 Pdb Vote
1545,Socras,I roteò e la magia dello specchio,INFJ,8 Pdb Votes
1546,Sortilege,Inherent Vice (2014),INFJ,3 Pdb Votes
1547,Two Socks,Dances with Wolves (1990),INFJ,3 Pdb Votes
1548,Stephen Sondheim,"tick, tick...BOOM!",INFJ,7 Pdb Votes
1549,Abin Sur,Green Lantern (2011),INFJ,9 Pdb Votes
1550,Kelly Stone,The Family Stone,INFJ,5 Pdb Votes
1551,Julie Morton,The Family Stone,INFJ,1 Pdb Vote
1552,Five/Amelia,6 Underground (2019),INFJ,1 Pdb Vote
1553,Xiao Qiao,red cliff (2008),INFJ,4 Pdb Votes
1554,Bruno Madrigal,Disney's Encanto,INFJ,5 Pdb Votes
1555,Tim,Olive The Other Reindeer (1999),XXXX,4 Pdb Votes
1556,Narrator Smurf,The Smurfs (2011),INFJ,1 Pdb Vote
1557,Yadoa,Azur & Asmar,INFJ,10 Pdb Votes
1558,David Armstrong,Wings (1927),XXXX,7 Pdb Votes
1559,Salvatore “Sally” Moltisanti,The Many Saints of Newark,INFJ,4 Pdb Votes
1560,Barend,Gaia,INFJ,12 Pdb Votes
1561,Betty Shabazz,Malcolm X (1992),XXXX,24 Pdb Votes
1562,Dudu,Confissões De Uma Garota Excluída (2021),INFJ,48 Pdb Votes
1563,Davi,Confissões De Uma Garota Excluída (2021),INFJ,4 Pdb Votes
1564,Oto Kafuku,Drive My Car,INFJ,18 Pdb Votes
1565,Kira Hudson,Push,XXXX,5 Pdb Votes
1566,Cassie Holmes,Push,INFJ,50 Pdb Votes
1567,Ann,The Man Who Wasn't There,INFJ,2 Pdb Votes
1568,Juyeoung,Young Adult Matters,INFJ,3 Pdb Votes
1569,Buster Blues,Blues Brothers 2000,INFJ,18 Pdb Votes
1570,Rebbe Mendel,Yentl (1983),XXXX,1 Pdb Vote
1571,Meera Parsons,Intrusion (2021),INFJ,6 Pdb Votes
1572,Mistrz Motyl,G.F.Darwin,XXXX,2 Pdb Votes
1573,Linda,Malos Hábitos (2007),INFJ,5 Pdb Votes
1574,Julia,Mar Adentro / The Sea Inside (2004),INFJ,2 Pdb Votes
1575,Ramón,Mar Adentro / The Sea Inside (2004),XXXX,1 Pdb Vote
1576,Hengov,Turtles Can Fly (2004),INFJ,5 Pdb Votes
1577,Renee,Sparkshorts (Pixar Artists Projects),INFJ,4 Pdb Votes
1578,Alicia Marcus,Resident Evil,ESTP,7 Pdb Votes
1579,Moussa Traoré,The Big Hit,INFJ,1 Pdb Vote
1580,Gareth Pierce,In the Name of the Father (1993),INFJ,18 Pdb Votes
1581,Young-ji,House of Hummingbird,INFJ,1 Pdb Vote
1582,Tim Hayes,The Clearing (2004),INFJ,19 Pdb Votes
1583,Nadezhda Sheveluova (Nadya),The Irony of Fate,INFJ,7 Pdb Votes
1584,"Edward ""Ned"" Seton Jr",Holiday (1938),XXXX,29 Pdb Votes
1585,Mendoza,Deliver Us from Evil(2014),INFJ,10 Pdb Votes
1586,Master Sgt. Thomas Metz,Hostiles (2017),INFJ,9 Pdb Votes
1587,Johnny,C'mon C'mon,INFJ,2 Pdb Votes
1588,Kijima,KATE (2021),INFJ,1 Pdb Vote
1589,Dr. Parnassus,The Imaginarium of Doctor Parnassus,INFJ,2 Pdb Votes
1590,Christ,Johnny Got His Gun (1971),INFJ,5 Pdb Votes
1591,Judith,The Electrical Life of Louis Wain (2021),INFJ,3 Pdb Votes
1592,Rau,The Man From The Sea,INFJ,5 Pdb Votes
1593,Lais,Confessions of an Invisible Girl (Confissões de uma Garota Excluída),INFJ,22 Pdb Votes
1594,Marianne Lane,A Bigger Splash,INFJ,7 Pdb Votes
1595,Sean Floyd,The Package,INFJ,23 Pdb Votes
1596,Çakma Gandalf,Recep İvedik Trilogy,INFJ,15 Pdb Votes
1597,Filip,All My Friends Are Dead (2020),INFJ,0
1598,Kevin Flynn,Tron: Legacy (2010),INFJ,0
1599,Harry “Bud” Luckey,"Monsters, Inc. (2001)",INFJ,0
1600,Кристина,Трудные подростки,INFJ,15 Pdb Votes
1601,Вероника,Трудные подростки,INFJ,12 Pdb Votes
1602,Эдуард,Трудные подростки,INFJ,5 Pdb Votes
1603,August,The Resident (2011),INFJ,3 Pdb Votes
1604,Pakshi Rajan,2.0,XXXX,3 Pdb Votes
1605,Tanya,Touch Of Evil (1958),INFJ,2 Pdb Votes
1606,Dr. Ernst-Günther Schenck,Downfall (2004),INFJ,3 Pdb Votes
1607,Lilith Angél,Past & Future (2021),INFJ,5 Pdb Votes
1608,Pema Lhaki,Seven Years In Tibet,INFJ,20 Pdb Votes
1609,Ben Gunn,Treasure Island (1988),INFJ,22 Pdb Votes
1610,Harper,Haunt (2019),INFJ,4 Pdb Votes
1611,Agnieszka Niechcic,Noce i Dnie (1975),INFJ,6 Pdb Votes
1612,Sonali Matthews,Chrissa Stands Strong (2009),INFJ,2 Pdb Votes
1613,Meiko Akizuki,Marmalade Boy (2018),INFJ,9 Pdb Votes
1614,Arturo Selva,Out Of My League (2020),INFJ,10 Pdb Votes
1615,France De Meurs,France (2021),INFJ,3 Pdb Votes
1616,Penny,One Hundred and One Dalmatians (1961),INFJ,10 Pdb Votes
1617,Lady Justice / Sightless Woman,The Green Knight,INFJ,8 Pdb Votes
1618,Officer Allen,Edward Scissorhands (1990),INFJ,26 Pdb Votes
1619,Surinder 'Suri',Rab Ne Bana Di Jodi,INFJ,14 Pdb Votes
1620,Meghna,Dil Se,INFJ,1 Pdb Vote
1621,Janusz Wieszczek,The Way Back,INFJ,5 Pdb Votes
1622,"Strangers ""Whisper People""",Knowing (2009),XXXX,6 Pdb Votes
1623,Miss Froy,The Lady Vanishes (1938),INFJ,16 Pdb Votes
1624,Mae,Reminiscence (2021),INFJ,2 Pdb Votes
1625,Shurik,"Kidnapping, Caucasian Style (1967)",INFJ,1 Pdb Vote
1626,Jake Shuttlesworth,He Got Game (1998),INFJ,5 Pdb Votes
1627,Ted Brautigan,Hearts in Atlantis,INFJ,2 Pdb Votes
1628,Cinderella's mother,Cinderella (1989),INFJ,31 Pdb Votes
1629,"Carl Jung

",A Dangerous Method,INFJ,5 Pdb Votes
1630,Sahadev,Mahabharat,INFJ,8 Pdb Votes
1631,Bartolito,Manuelita,INFJ,5 Pdb Votes
1632,Mike Nasch,Before I Go to Sleep (2014),INFJ,10 Pdb Votes
1633,Christine Lucas,Before I Go to Sleep (2014),INFJ,9 Pdb Votes
1634,Molly,Money Monster (2016),INFJ,197 Pdb Votes
1635,Millie Rusk,Free Guy (2021),INFJ,4 Pdb Votes
1636,Sarah Wong,Team America: World Police (2004),INFJ,5 Pdb Votes
1637,Lisa Jones,Team America: World Police (2004),INFJ,9 Pdb Votes
1638,Sun Woo,Recalled (2021),INFJ,21 Pdb Votes
1639,Phillip Lacasse,The Upside,INFJ,1 Pdb Vote
1640,Baba,Tiyaan (2017),INFJ,86 Pdb Votes
1641,Mercédès Mondego,The Count of Monte Cristo (2002),INFJ,5 Pdb Votes
1642,Vera Roy,Mirage (2018),INFJ,15 Pdb Votes
1643,Huevay Segundo,Una Película de Huevos,INFJ,6 Pdb Votes
1644,"Gwendolyn ""Gwen"" Stacy",Spider-Man - Lotus (2022),INFJ,1 Pdb Vote
1645,Ruth Smitthins,fiatlux,INFJ,2 Pdb Votes
1646,Ismael,Diecisiete / Seventeen (2019),XXXX,12 Pdb Votes
1647,Howie,Afterlife of the party,INFJ,1 Pdb Vote
1648,Sam Merric,Mean Creek (2004),INFJ,32 Pdb Votes
1649,Nick O’Bannon,The Final Destination (2009),INFJ,4 Pdb Votes
1650,Priestess,Priest,XXXX,21 Pdb Votes
1651,Maria,Lamb (2021),INFJ,5 Pdb Votes
1652,Elizabeth Russell,Lagaan (2001),INFJ,11 Pdb Votes
1653,Luna,Mutafukaz (MFKZ),INFJ,10 Pdb Votes
1654,Al Pacino,Jack & Jill,INFJ,3 Pdb Votes
1655,Lawn Girl,Sinister Series,INFJ,15 Pdb Votes
1656,Lily,V/H/S,INFJ,4 Pdb Votes
1657,Tom Smith,Seabiscuit (2003),INFJ,3 Pdb Votes
1658,Lily Luster,Passion Play,XXXX,6 Pdb Votes
1659,Silvia Broome,The interpreter,INFJ,76 Pdb Votes
1660,Becca Jamison,The Visit,INFJ,14 Pdb Votes
1661,Dancarino,Vivo (2021),INFJ,4 Pdb Votes
1662,Kitty,The Addams Family (2019),INFJ,3 Pdb Votes
1663,Apex,Becky,INFJ,23 Pdb Votes
1664,Peng,Kung Fu Panda (Franchise),INFJ,22 Pdb Votes
1665,Paul Rusesabagina,Hotel Rwanda (2004),INFJ,1 Pdb Vote
1666,Edith Evans,We Don't Live Here Anymore (2004),INFJ,9 Pdb Votes
1667,Fa Deng,Mulan (Franchise),INFJ,2 Pdb Votes
1668,McKinzie Price,G.B.F. (2013),INFJ,1 Pdb Vote
1669,Richard Wolf,Ascendant,INFJ,5 Pdb Votes
1670,Pablo Neruda,The Postman (1994) (Il Postino),INFJ,5 Pdb Votes
1671,Claire Maddox,Special Correspondents,INFJ,2 Pdb Votes
1672,Miro,Arthur and the Invisibles,INFJ,1 Pdb Vote
1673,Michael,No Escape Room,INFJ,6 Pdb Votes
1674,Hooper X,View Askewniverse,INFJ,5 Pdb Votes
1675,Miranda Ruth,Princess Cyd,INFJ,1 Pdb Vote
1676,Andrew,Nothing (2003),INFJ,1 Pdb Vote
1677,Buddha,Snow Buddies (2008),INFJ,10 Pdb Votes
1678,Elisabeth von Bernburg,Mädchen in Uniform (1958),INFJ,21 Pdb Votes
1679,Jane the Killer,'J' The Killers,INFJ,6 Pdb Votes
1680,Jane Richardson,'J' The Killers,INFJ,9 Pdb Votes
1681,Young-seok,Josee (2020),INFJ,20 Pdb Votes
1682,Frederico,Toc Toc,INFJ,1 Pdb Vote
1683,Lukas,Tiger Milk (Tigermilch),INFJ,15 Pdb Votes
1684,Valentina,West Side Story (2021),INFJ,1 Pdb Vote
1685,Mary Wertz,No Sudden Move (2021),INFJ,2 Pdb Votes
1686,Dr. Jane DeVries,Dreamscape (1984),INFJ,5 Pdb Votes
1687,Idlib,Old (2021),INFJ,6 Pdb Votes
1688,Agnes,Old (2021),INFJ,2 Pdb Votes
1689,Idlib,Old,INFJ,73 Pdb Votes
1690,Solomon Goode,Fear Street (Franchise),INFJ,34 Pdb Votes
1691,Mary Lane,Fear Street (Franchise),INFJ,4 Pdb Votes
1692,Steiner,La Dolce Vita (1960),INFJ,2 Pdb Votes
1693,Mother (Madre),Raise Ravens / Cría Cuervos (1976),INFJ,4 Pdb Votes
1694,Darlie Bunkle,Barb and Star Go to Vista Del Mar (2021),INFJ,2 Pdb Votes
1695,Ormaline,Dungeons & Dragons (film series),INFJ,6 Pdb Votes
1696,Penelope Stamp,The Brothers Bloom,INFJ,15 Pdb Votes
1697,Elisa,A Classic Horror Story,INFJ,4 Pdb Votes
1698,Heuser Marques,Pessoas,INFJ,5 Pdb Votes
1699,Lucas Lorusso,Pessoas,INFJ,0
1700,The Prince Of The House/Yukko's Spirit,Mirai (2018),INFJ,4 Pdb Votes
1701,Tess McGill,Working Girl,INFJ,7 Pdb Votes
1702,Karan,Mohabbatein (2000),INFJ,8 Pdb Votes
1703,Kriss,Upstream Color,INFJ,2 Pdb Votes
1704,Tom,Honey Boy (2019),INFJ,3 Pdb Votes
1705,Heather Lambert,Nanny Cam (2014),INFJ,1 Pdb Vote
1706,Kishimo Arata,Kimi wa Kanata,INFJ,16 Pdb Votes
1707,Petete,Petete y Trapito,INFJ,2 Pdb Votes
1708,Jesus,Benedetta,INFJ,9 Pdb Votes
1709,Benedetta Carlini,Benedetta,INFJ,27 Pdb Votes
1710,Moreau,Ghost Rider (Film Series),INFJ,16 Pdb Votes
1711,"Carter Slade ""Caretaker""",Ghost Rider (Film Series),INFJ,2 Pdb Votes
1712,Dr. Kathy Grieff,Morgan (2016),ENFJ,32 Pdb Votes
1713,Tracey Berkowitz,The Tracey Fragments,INFJ,2 Pdb Votes
1714,Tina,The Deep House,INFJ,5 Pdb Votes
1715,Alex Hammond,Prom Night (1980),INFJ,3 Pdb Votes
1716,Genevieve Le Plouff,"Slap her, she's French (She gets what she wants)",INFJ,2 Pdb Votes
1717,Claire Darrow,Darrow and Darrow (film series),INFJ,8 Pdb Votes
1718,Roman Polanski,Once Upon a Time in... Hollywood (2019),INFJ,4 Pdb Votes
1719,Dorian Gray,The Picture of Dorian Gray (1945),INFJ,8 Pdb Votes
1720,Abe Lincoln,America: The Motion Picture (2021),INFJ,10 Pdb Votes
1721,Ratio Tile,The Backstroke of the West,XXXX,10 Pdb Votes
1722,older daughter,Dogtooth (Kynodontas) (2009),XXXX,13 Pdb Votes
1723,Mrs. Phelps,Matilda (1996),INFJ,5 Pdb Votes
1724,Léo Ferguson,Oxygen (2021),XXXX,12 Pdb Votes
1725,Mother / Morgan Le Fay,The Green Knight,INFJ,5 Pdb Votes
1726,Zoey Davis,Escape Room: Tournament of Champions,INFJ,1 Pdb Vote
1727,It,Five Children and It,INFJ,10 Pdb Votes
1728,Olive Byrne,Professor Marston & the Wonder Women (2017),INFJ,9 Pdb Votes
1729,Viridiana,Viridiana (1961),INFJ,105 Pdb Votes
1730,Argyle Starshine,My Little Pony: A New Generation (2021),INFJ,4 Pdb Votes
1731,Bridget,An American Tail (1986),INFJ,31 Pdb Votes
1732,Dr. Ferreiro,Pan's Labyrinth (2006) (El laberinto del fauno),INFJ,52 Pdb Votes
1733,Stick,Dead Poets Society (1989),INFJ,33 Pdb Votes
1734,Buddy,Cruella (2021),INFJ,2 Pdb Votes
1735,Madeleine Clément,Reinventing Marvin,INFJ,2 Pdb Votes
1736,Vittoria Ballerini,Agnese,INFJ,157 Pdb Votes
1737,Sister Irene (The Nun),The Conjuring,INFJ,22 Pdb Votes
1738,Margaret Hodgson (The Conjuring 2),The Conjuring,INFJ,16 Pdb Votes
1739,Sang-hyun,Thirst (2009),INFJ,29 Pdb Votes
1740,Kenshin Himura,Rurouni Kenshin: The Final,INFJ,17 Pdb Votes
1741,Grandma Spankenheimer,Grandma Got Run Over by a Reindeer (2000),XXXX,1 Pdb Vote
1742,Conrad Stevens,All Summers End,INFJ,5 Pdb Votes
1743,The Grandmother,Petite Maman,INFJ,7 Pdb Votes
1744,Alpha,Alpha (2018),INFJ,9 Pdb Votes
1745,George,Yellow Submarine (1968),INFJ,9 Pdb Votes
1746,Franklin Willis,Man on a Swing (1974),INFJ,15 Pdb Votes
1747,Birdboy,Birdboy: The Forgotten Children,INFJ,10 Pdb Votes
1748,Caesar,Planet of the Apes (1968),INFJ,1 Pdb Vote
1749,Maria Macaluso,The Macaluso sisters (Le sorelle Macaluso),INFJ,1 Pdb Vote
1750,Max Minghella,Spiral,INFJ,15 Pdb Votes
1751,Brian,Naked (1993),INFJ,5 Pdb Votes
1752,Jeremy,My Blueberry Nights (2007),INFJ,13 Pdb Votes
1753,Madeline,Gunpowder Milkshake,INFJ,2 Pdb Votes
1754,Councilman Banks,I now pronounce you Chuck and Larry,INFJ,4 Pdb Votes
1755,Alex McDonough,I now pronounce you Chuck and Larry,INFJ,4 Pdb Votes
1756,Jadoo,Koi...Mil Gaya (2003),INFJ,11 Pdb Votes
1757,Meronym,Cloud Atlas (2012),INFJ,24 Pdb Votes
1758,Orange,The Darkest Minds (2018),INFJ,7 Pdb Votes
1759,Jesus,The Encounter (2011),XXXX,8 Pdb Votes
1760,Melanie Gibbs,The Rezort(2015),INFJ,14 Pdb Votes
1761,Dylan Hovemeyer,Spontaneous,INFJ,1 Pdb Vote
1762,Peter,War Horse (2011),XXXX,3 Pdb Votes
1763,Linda,The Truth About Emanuel (2013),INFJ,8 Pdb Votes
1764,Vivian,Desert Hearts,INFJ,14 Pdb Votes
1765,Francisca,The Eyes of My Mother,INFJ,2 Pdb Votes
1766,Jace,Saint Frances,INFJ,24 Pdb Votes
1767,Davey Armstrong,Summer of 84 (2018),INFJ,2 Pdb Votes
1768,Madam Katerina,Barbie and the Pink Shoes,INFJ,7 Pdb Votes
1769,Bill Whitney,Society (1989),INFJ,3 Pdb Votes
1770,Diana Hastings,Irresistible 2020,INFJ,5 Pdb Votes
1771,Jim Whitlock,Deep Blue Sea (1999),INFJ,5 Pdb Votes
1772,Samantha Peters,2 Hearts,INFJ,19 Pdb Votes
1773,Jarin,Old (2021),INFJ,7 Pdb Votes
1774,Elizabeth de Burgh,Outlaw King,INFJ,2 Pdb Votes
1775,Simon Newton,Trance (2013),INFJ,7 Pdb Votes
1776,Friar Laurence,Romeo and Juliet (1968),INFJ,3 Pdb Votes
1777,Shane Falco,The Replacements,INFJ,5 Pdb Votes
1778,Leo,The Sisterhood of the Traveling Pants (2005),INFJ,2 Pdb Votes
1779,Lloyd Taylor,Prom,INFJ,18 Pdb Votes
1780,Giuseppina “Pina” Auriemma,House of Gucci,INFJ,6 Pdb Votes
1781,Tom Ford,House of Gucci,INFJ,1 Pdb Vote
1782,Kira Supernova,Escape From Planet Earth,XXXX,2 Pdb Votes
1783,Ana,Ana y Bruno,INFJ,16 Pdb Votes
1784,George Kutty,Drishyam(Mal),INFJ,8 Pdb Votes
1785,Max Schnell,Cars (Franchise),INFJ,1 Pdb Vote
1786,The Deacon,Circle (2015),INFJ,2 Pdb Votes
1787,The Pilot,Circle (2015),INFJ,8 Pdb Votes
1788,Alice Pagett,The Unholy (2021),INFJ,2 Pdb Votes
1789,Abdellatif Kechiche,French Cinema,INFJ,2 Pdb Votes
1790,Hiroshi Takahashi,Restless (2011),INFJ,1 Pdb Vote
1791,Francis Duflot,A Good Year (2006),INFJ,1 Pdb Vote
1792,Han Sing,Romeo Must Die,INFJ,18 Pdb Votes
1793,Joe Toy,The Kings Of Summer,INFJ,5 Pdb Votes
1794,Willy Wonka,Wonka (2023),XXXX,2 Pdb Votes
1795,Aventureiro Preto (Davi),Os Aventureiros,INFJ,4 Pdb Votes
1796,Andrew Lester,1922 (2017),INFJ,1 Pdb Vote
1797,Asfandyar Asad Khan,Janaan,INFJ,18 Pdb Votes
1798,Pengu,Raya and the Last Dragon (2021),INFJ,1 Pdb Vote
1799,Chikako Shida,Isha sensei,INFJ,0
1800,Mani Ashaan,Kala (2021),XXXX,9 Pdb Votes
1801,Valentine,Valentine and Valentina (1986),INFJ,1 Pdb Vote
1802,Diya,I (Tamil),INFJ,2 Pdb Votes
1803,Nun,Exodus: Gods and Kings (2014),INFJ,4 Pdb Votes
1804,Seti I,Exodus: Gods and Kings (2014),INFJ,2 Pdb Votes
1805,Countess Martha Dracula,Hotel Transylvania (2012),INFJ,54 Pdb Votes
1806,Robert Langdon,Angels & demons (2009),INFJ,6 Pdb Votes
1807,Jasmine,Secondhand Lions (2003),INFJ,5 Pdb Votes
1808,Sonia Mehra,Krrish (Film Series),INFJ,8 Pdb Votes
1809,Sheriff Nick Goode,Fear Street (Franchise),INFJ,244 Pdb Votes
1810,Mary Samuels,Psycho (Franchise),INFJ,2 Pdb Votes
1811,Adam Fenwick-Symes,Bright Young Things (2003),INFJ,5 Pdb Votes
1812,Ole Golly,Harriet The Spy (1996),INFJ,16 Pdb Votes
1813,Philo,UHF,INFJ,16 Pdb Votes
1814,Maureen O’Brien,Monster,INFJ,2 Pdb Votes
1815,Jullian Guiler,Close Encounters of the Third Kind,XXXX,3 Pdb Votes
1816,Dr. Anna Fox,Woman in the Window,INFJ,6 Pdb Votes
1817,Dr. Chris Downey,Weaponized,INFJ,2 Pdb Votes
1818,Connor Casserly,Those Who Wish Me Dead (2021),INFJ,6 Pdb Votes
1819,Ann,Geez & Ann (2021),INFJ,7 Pdb Votes
1820,Jean Bonnet,"Au revoir, les enfants (1987)",INFJ,4 Pdb Votes
1821,"Satyoki ""Rana"" Sinha",Kahaani,XXXX,3 Pdb Votes
1822,Fatma,Kogustaki Mucize 7,INFJ,3 Pdb Votes
1823,Anne de Boissy,Don't Deliver Us From Evil,INFJ,18 Pdb Votes
1824,Claire,Faults (2014),INFJ,3 Pdb Votes
1825,Aisha,Body of Lies,INFJ,5 Pdb Votes
1826,Garib,Minha Mãe é Uma Peça (My Mom Is a Character),INFJ,9 Pdb Votes
1827,William Schenk,Spiral (2021),INFJ,15 Pdb Votes
1828,Hannah Milhous Nixon,Nixon (1995),INFJ,24 Pdb Votes
1829,Psyche,Climax (2018),INFJ,2 Pdb Votes
1830,The Stupid Bat,The Neverending Story (1984),INFJ,3 Pdb Votes
1831,Ellen Carlsson,A Kiss Before Dying (1991),INFJ,22 Pdb Votes
1832,Jake,Mainstream (2020),INFJ,6 Pdb Votes
1833,Mortimer Folchart,Inkheart,INFJ,1 Pdb Vote
1834,Manappally Pavithran,Narasimham,INFJ,1 Pdb Vote
1835,Sam Walden,io 2019,XXXX,74 Pdb Votes
1836,Patrick Hazelwood,My Policeman (2022),INFJ,5 Pdb Votes
1837,Terri Ray,A Dog's Way Home (2019),INFJ,7 Pdb Votes
1838,Noboru,High and Low,INFJ,23 Pdb Votes
1839,Sasha,Cube²: Hypercube (2002),INFJ,3 Pdb Votes
1840,Camino,Camino,XXXX,8 Pdb Votes
1841,Thomas Marshall,The Vanishing (2018),INFJ,2 Pdb Votes
1842,Edison,Valentine’s Day (2010),INFJ,3 Pdb Votes
1843,Principal Erwin,The Kid Detective (2020),INFJ,3 Pdb Votes
1844,Violeta,Quién te cantará (2018),INFJ,28 Pdb Votes
1845,Jesus,The Last Temptation of Christ (1988),INFJ,3 Pdb Votes
1846,Jordan Welch,Tragedy Girls,INFJ,1 Pdb Vote
1847,Floyd DeBeers,Things Heard & Seen (2021),INFJ,16 Pdb Votes
1848,Will,The Discovery (2017),INFJ,4 Pdb Votes
1849,Nora Quail,The Empty Man,INFJ,2 Pdb Votes
1850,Rabbi Marshak,A Serious Man (2009),INFJ,5 Pdb Votes
1851,Ansel Beauregard,Arlo the Alligator Boy (2021),INFJ,16 Pdb Votes
1852,Sue Brierley,Lion (2016),INFJ,35 Pdb Votes
1853,Lucy,Lion (2016),INFJ,6 Pdb Votes
1854,Nitara,Mortal Kombat (2021 film),XXXX,2 Pdb Votes
1855,Jan,Dlaczego nie!,INFJ,2 Pdb Votes
1856,Amanda Mcready,Gone Baby Gone,INFJ,6 Pdb Votes
1857,Papa,Munich (2005),INFJ,1 Pdb Vote
1858,Tenderheart Bear,The Care Bears Movie,INFJ,2 Pdb Votes
1859,Nicholas,The Care Bears Movie,INFJ,8 Pdb Votes
1860,Merlin,Merlin (1998 Miniseries),INFJ,10 Pdb Votes
1861,Adam Yates,Hot Tub Time Machine,INFJ,11 Pdb Votes
1862,Simran,I Hate Luv Storys (2010),INFJ,53 Pdb Votes
1863,Ram Prasad Sharma,Main Hoon Na (2004),INFJ,2 Pdb Votes
1864,Veronica Fox,My First Summer,INFJ,2 Pdb Votes
1865,Grady Greenberg,Candyman (2021),INFJ,1 Pdb Vote
1866,Ambassador Trentino,Duck Soup (1933),INFJ,4 Pdb Votes
1867,Ellis,Mud,INFJ,4 Pdb Votes
1868,Chuck Saunders,The Diary of a Teenage Girl (2015),INFJ,3 Pdb Votes
1869,Grace,Every Breath You Take,INFJ,24 Pdb Votes
1870,Hyun-Woo,Tune in for Love (2019),INFJ,34 Pdb Votes
1871,Jiang Ziya,Jiang Ziya,INFJ,9 Pdb Votes
1872,Jennet Humfrye (the Woman in Black),The Woman in Black (2012),INFJ,17 Pdb Votes
1873,Sara,Looper (2012),INFJ,1 Pdb Vote
1874,John Kramer (Jigsaw),Saw Franchise,INFJ,3 Pdb Votes
1875,Bonnie,Plan Bee (2007),XXXX,1 Pdb Vote
1876,Oscar,Ratatoing (2007),XXXX,15 Pdb Votes
1877,Joe Plaice,Master and Commander: The Far Side of the World (2003),XXXX,1 Pdb Vote
1878,Rudi Wurlitzer,Knockin' on heaven's door,INFJ,2 Pdb Votes
1879,Milou,Traumfabrik,INFJ,9 Pdb Votes
1880,Emmie Kelly,Crisis (2021),INFJ,11 Pdb Votes
1881,Joan Bethel,City of Joy (1992),INFJ,4 Pdb Votes
1882,Getafix,Asterix and Obelix (Franchise),INFJ,10 Pdb Votes
1883,John Everett Millais,Effie Gray (2014),INFJ,3 Pdb Votes
1884,Blair's Mother,Barbie: Princess Charm School,INFJ,2 Pdb Votes
1885,George,Home Again,INFJ,1 Pdb Vote
1886,Nick,Best Laid Plans (1999),INFJ,22 Pdb Votes
1887,Detective Church,Derailed (2005),INFJ,1 Pdb Vote
1888,Sela,Voyagers,INFJ,7 Pdb Votes
1889,Chief Huarinka,Ainbo: Spirit of the Amazon (2021),XXXX,8 Pdb Votes
1890,Alexa's Grandmother,Barbie and the Secret Door,INFJ,4 Pdb Votes
1891,Chris Kelvin,Solaris (2002),INFJ,7 Pdb Votes
1892,The Owl,Barbie as The Nutcracker (2001),INFJ,2 Pdb Votes
1893,Ancestor / Spirit Guide,Black is King,INFJ,9 Pdb Votes
1894,Nima,Premium Rush,INFJ,13 Pdb Votes
1895,Mina,Hansel & Gretel: Witch Hunters,INFJ,1 Pdb Vote
1896,Grandma Longneck,The Land Before Time (1988),INFJ,4 Pdb Votes
1897,Suzuki,grasshopper,INFJ,1 Pdb Vote
1898,kodaka hasegawa,i don't have many friends,INFJ,0
1899,Charlotte Anne 'Channe' Willis,A Soldier's Daughter Never Cries (1998),INFJ,0
1900,Christabel LaMotte,Possession (2002),INFJ,9 Pdb Votes
1901,Oleg,The Courier (2021),INFJ,3 Pdb Votes
1902,George Harrison,Nowhere Boy (2009),INFJ,7 Pdb Votes
1903,Echo,Earth to echo (2014),INFJ,1 Pdb Vote
1904,Bunny Quoyle,The Shipping News,INFJ,22 Pdb Votes
1905,Teddy,The Hangover Trilogy,INFJ,8 Pdb Votes
1906,Cipollone,Cipollino,INFJ,2 Pdb Votes
1907,Princess,The Bremen Town Musicians,INFJ,8 Pdb Votes
1908,Jerry Renault,The Chocolate War (1988),INFJ,11 Pdb Votes
1909,Tiwa,Fantastic Planet (1973),INFJ,20 Pdb Votes
1910,Mama Longneck,The Land Before Time (1988),INFJ,13 Pdb Votes
1911,Madame Zeroni,Holes (2003),INFJ,8 Pdb Votes
1912,Aica Tabayoyong,The Gifted (2014,INFJ,6 Pdb Votes
1913,Annie,The Walk (2015),INFJ,2 Pdb Votes
1914,Isabel,La Ciénaga (2001),INFJ,13 Pdb Votes
1915,Akash,Andhadhun (2018),INFJ,2 Pdb Votes
