,char,movie,mbti,votes
375,Mack,Cars (Franchise),ISFJ,51 Pdb Votes
376,Brenda Strong,Catch Me If You Can (2002),ISFJ,111 Pdb Votes
377,Elizabeth Masterson,Just Like Heaven (2005),ISFJ,51 Pdb Votes
378,Naomi Misora,Death Note (2006),ISFJ,26 Pdb Votes
379,Miss Crawly,Sing (Franchise),ISFJ,79 Pdb Votes
380,Michael Berg,The Reader (2008),ISFJ,28 Pdb Votes
381,Anita,101 Dalmatians (1996),ISFJ,22 Pdb Votes
382,Angie,Shark Tale (2004),ISFJ,82 Pdb Votes
383,Morgan Earp,Tombstone (1993),ISFJ,29 Pdb Votes
384,Friar Tuck,Robin Hood (1973),ISFJ,48 Pdb Votes
385,Sandy,Grease (1978),ISFJ,274 Pdb Votes
386,Rita,Groundhog Day (1993),ISFJ,75 Pdb Votes
387,Irene,Drive (2011),ISFJ,139 Pdb Votes
388,Kay Adams,The Godfather (1972),ISFJ,136 Pdb Votes
389,Diane Court,Say Anything... (1989),ISFJ,22 Pdb Votes
390,Stu Price,The Hangover Trilogy,ISFJ,207 Pdb Votes
391,"Dwight ""Dewey"" Riley",Scream (Franchise),ISFJ,268 Pdb Votes
392,Mary Sanderson,Hocus Pocus (1993),ISFJ,89 Pdb Votes
393,Marge Sherwood,The Talented Mr. Ripley (1999),ISFJ,87 Pdb Votes
394,Kelly,The Rules of Attraction (2002),ISFJ,2 Pdb Votes
395,Beth,Cloverfield (2008),ISFJ,9 Pdb Votes
396,Schmidt,21 Jump Street (2012),ISFJ,93 Pdb Votes
397,Alma Beers Del Mar,Brokeback Mountain (2005),ISFJ,62 Pdb Votes
398,Edward Ferrars,Sense and Sensibility (1995),ISFJ,52 Pdb Votes
399,Nakoma,Pocahontas (1995),ISFJ,72 Pdb Votes
400,Joe,Mermaids (1990),ISFJ,7 Pdb Votes
401,"Kipland ""Kip"" Dynamite",Napoleon Dynamite (2004),ISFJ,134 Pdb Votes
402,Ally Harris,Before I Fall (2017),XXXX,21 Pdb Votes
403,Mi-do,Oldboy (2003) (올드보이),ISFJ,112 Pdb Votes
404,Ragetti,Pirates of the Caribbean,ISFJ,101 Pdb Votes
405,Joshamee Gibbs,Pirates of the Caribbean,ISFJ,177 Pdb Votes
406,Chance The Gardener (Chauncey Gardiner),Being There (1979),ISFJ,20 Pdb Votes
407,Bomb,The Angry Birds Movie (2016),ISFJ,148 Pdb Votes
408,Rose Maxson,Fences (2016),ISFJ,29 Pdb Votes
409,Phyllis Dietrichson,Double Indemnity (1944),ISFJ,50 Pdb Votes
410,Betty Finn,Heathers (1989),ISFJ,97 Pdb Votes
411,Rochelle Zimmerman,The Craft (1996),ISFJ,141 Pdb Votes
412,Desi Collings,Gone Girl (2014),ISFJ,145 Pdb Votes
413,Taj Mahal Badalandabad,Van Wilder (2002),ISFJ,6 Pdb Votes
414,J.F. Sebastian,Blade Runner,ISFJ,66 Pdb Votes
415,Blanche Hudson,What Ever Happened to Baby Jane? (1962),ISFJ,27 Pdb Votes
416,Tracy Mills,Se7en (1995),ISFJ,136 Pdb Votes
417,Wendy Torrance,The Shining (1980),ISFJ,446 Pdb Votes
418,Magalie,Intouchables (2011),ISFJ,28 Pdb Votes
419,Janet Weiss,The Rocky Horror Picture Show (1975),ISFJ,75 Pdb Votes
420,Juba,Gladiator (2000),ISFJ,45 Pdb Votes
421,Paul Edgecomb,The Green Mile (1999),ISFJ,158 Pdb Votes
422,Rudolf good boi,Frozen (Franchise),ISFJ,173 Pdb Votes
423,Glenn “Shitface”,Chucky,ISFJ,108 Pdb Votes
424,Mae Holland,The Circle (2017),ISFJ,34 Pdb Votes
425,"King Arthur ""Wart"" Pendragon",The Sword in the Stone (1963),ISFJ,77 Pdb Votes
426,Eduardo Saverin,The Social Network (2010),ISFJ,361 Pdb Votes
427,Sarah Hawkins,Treasure Planet (2002),ISFJ,79 Pdb Votes
428,Ilsa Lund,Casablanca (1942),ISFJ,77 Pdb Votes
429,Vanessa Kensington,Austin Powers,ISFJ,35 Pdb Votes
430,Mon Mothma,Star Wars,ISFJ,166 Pdb Votes
431,"Thomas ""Tommy"" MacKenzie",Trainspotting (1996),ISFJ,99 Pdb Votes
432,Merkin Muffley,Dr. Strangelove (1964),ISFJ,64 Pdb Votes
433,Caleb Smith,Ex Machina (2014),ISFJ,160 Pdb Votes
434,Blondie,Sucker Punch (2011),ISFJ,14 Pdb Votes
435,Bo-Peep,Toy Story (Franchise),ISFJ,321 Pdb Votes
436,Rex,Toy Story (Franchise),ISFJ,309 Pdb Votes
437,Crystal Wyatt,Danielle Steel's Star (1993),XXXX,1 Pdb Vote
438,Billy Chapel,For Love of the Game (1999),XXXX,1 Pdb Vote
439,Elvira,Reflexões de um Liquidificador (2010),ISTJ,5 Pdb Votes
440,Daphne Robin,TCU/Winnie-the-Pooh: Blood and Honey (Franchise),ISFJ,4 Pdb Votes
441,Dr. John Watson,Enola Holmes (2020),ISFJ,6 Pdb Votes
442,Mudo,Matando cabos (2004),ISFJ,2 Pdb Votes
443,Ella,Five Nights at Freddy's (Movie),XXXX,1 Pdb Vote
444,Queen of Atlantis,Atlantis: The Lost Empire (2001),XXXX,3 Pdb Votes
445,Ethan Bishop,Assault on Precinct 13 (1976),ISFJ,7 Pdb Votes
446,Ellie,Road House (2024),ISFJ,13 Pdb Votes
447,Bonnie Waitzkin,Searching for Bobby Fischer (1993),ISFJ,2 Pdb Votes
448,King Little,Gulliver's Travels (1939),ISFJ,4 Pdb Votes
449,Monkey,Stalker (1979) (Сталкер),XXXX,1 Pdb Vote
450,Guillermo,The Orphanage,ISTJ,3 Pdb Votes
451,Nurse McTavish,Braindead/Dead Alive (1992),XXXX,1 Pdb Vote
452,Devin Overstreet,Mac And Devin Go To High School,ISFJ,12 Pdb Votes
453,Num,The Siam Renaissance (2004),ISFJ,3 Pdb Votes
454,Checker,The Big Lebowski (1998),XXXX,1 Pdb Vote
455,Pancake Waitress,The Big Lebowski (1998),XXXX,1 Pdb Vote
456,Quintana's Partner,The Big Lebowski (1998),XXXX,1 Pdb Vote
457,Francis Donnelly,The Big Lebowski (1998),XXXX,1 Pdb Vote
458,Montse,Shrew's Nest (2014),ISFJ,2 Pdb Votes
459,Alicia Restrepo,Colombiana (2011),ISFJ,8 Pdb Votes
460,Danny Delanay,Colombiana (2011),ISFJ,8 Pdb Votes
461,Rusty Duritz (Young),The Kid (2000),ISFJ,1 Pdb Vote
462,Sir Ralph Skelton,The Wicked Lady (1945),XXXX,5 Pdb Votes
463,Olgaren,The Last Voyage of the Demeter,ISFJ,12 Pdb Votes
464,Fabio Restrepo,Colombiana (2011),ISFJ,8 Pdb Votes
465,Don Mimi Miceli,Massacre Mafia Style (1974),ISFJ,4 Pdb Votes
466,Abhimanyu,Meri pyraari bindu,XXXX,1 Pdb Vote
467,Karen Wright,The Children's Hour (1961),XXXX,1 Pdb Vote
468,Zoe,TCU/Winnie-the-Pooh: Blood and Honey (Franchise),ISFJ,2 Pdb Votes
469,Princess Isabella,Barbie: Princess Charm School,ISFJ,2 Pdb Votes
470,Wick Birnam,The Lost Weekend (1945),ISFJ,5 Pdb Votes
471,Mrs. Nassrine,Persepolis (2007),ISFJ,2 Pdb Votes
472,Lisa,The Blackening (2022),ISFJ,10 Pdb Votes
473,Chris Reese,School Ties (1992),ISFJ,6 Pdb Votes
474,Rumi Sayama,Liverleaf (2018),ISFJ,17 Pdb Votes
475,Paul Armstrong,Just Cause (1995),ISFJ,2 Pdb Votes
476,Sickly Mom,Resident Evil: Welcome to Raccoon City,XXXX,1 Pdb Vote
477,Nurse,Resident Evil: Welcome to Raccoon City,XXXX,1 Pdb Vote
478,Louise,Resident Evil: Welcome to Raccoon City,XXXX,1 Pdb Vote
479,Alfred Ashford,Resident Evil: Welcome to Raccoon City,XXXX,1 Pdb Vote
480,Richard Aiken,Resident Evil: Welcome to Raccoon City,XXXX,1 Pdb Vote
481,Eugenia Parrado,La Sociedad de la Nieve (Society of the Snow),XXXX,5 Pdb Votes
482,Zhuang Zhengzhi 庄正直,年会不能停！ Johnny Keep Walking!,XXXX,1 Pdb Vote
483,Ma Jie 马杰,年会不能停！ Johnny Keep Walking!,ISFJ,10 Pdb Votes
484,Julia Vasquez,The Pope's Exorcist (2023),XXXX,1 Pdb Vote
485,Daniel Maspons,La Sociedad de la Nieve (Society of the Snow),ISFJ,3 Pdb Votes
486,Kevin,Coherence,XXXX,1 Pdb Vote
487,Sleep,Orion and the Dark (2024),ISFJ,12 Pdb Votes
488,"Marco ""Rodem""",Usogui ( Live Action ),ISFJ,2 Pdb Votes
489,Kiyo (Toshihide's Grandma),How to Find Happiness (2022),ESFP,1 Pdb Vote
490,Renata,Skate Kitchen (2018),ISFJ,10 Pdb Votes
491,Ally,Our Drawings (Calobi Productions),INFJ,1 Pdb Vote
492,Sawai Makoto,Eureka (2000),ISFJ,2 Pdb Votes
493,Rosemary Woodhouse,Rosemary's Baby (2014),ISFP,2 Pdb Votes
494,Father Richard Smythe,The End of the Affair (1999),ISFJ,2 Pdb Votes
495,Mrs. Heron,Mean Girls (2024),ISFJ,3 Pdb Votes
496,Char,Sillypology fandom,XXXX,9 Pdb Votes
497,C2,Robots,XXXX,1 Pdb Vote
498,Luce,Come un gatto in tangenziale,XXXX,1 Pdb Vote
499,Eren,"Aşk, Büyü vs.",XXXX,1 Pdb Vote
500,Cornelius,Dawn of the Planet of the Apes,ISFJ,11 Pdb Votes
501,Rachel ,Something From Tiffany's,XXXX,1 Pdb Vote
502,Snoop,Anatomy of a Fall (2023),ISFJ,9 Pdb Votes
503,Энон,Крестоносец,ISFJ,7 Pdb Votes
504,Gennady Vashchanov,Bandit Petersburg | Бандитский Петербург,XXXX,2 Pdb Votes
505,Egor Alexeev,Bandit Petersburg | Бандитский Петербург,INFJ,1 Pdb Vote
506,Preceptor,Tři Oříšky Pro Popelku (1973),XXXX,1 Pdb Vote
507,Garden talent,Tinker Bell (2008),XXXX,3 Pdb Votes
508,euelyn!!,Sillypology fandom,ISFJ,66 Pdb Votes
509,Sophie,The One I Love (2014),XXXX,1 Pdb Vote
510,Miyuki,Heavenly Forest (2006),XXXX,1 Pdb Vote
511,Margot Frank,A Small Light,ISFJ,8 Pdb Votes
512,Rawhide,The Adventures of Buckaroo Banzai,XXXX,1 Pdb Vote
513,Em,How to Have Sex (2023),ISFJ,5 Pdb Votes
514,Sam,Rebel Moon (Franchise),ISFJ,7 Pdb Votes
515,Mario and Luigi's grandfather,The Super Mario Bros. Movie (2023),ISFJ,6 Pdb Votes
516,Lil,Perfect Mothers,XXXX,1 Pdb Vote
517,Henry,Crossroads (2002),XXXX,1 Pdb Vote
518,Alfred Pennyworth,Merry Little Batman (2023),ISFJ,2 Pdb Votes
519,Mrs. Gulabova (The English teacher),Dyad (2023),ISFJ,2 Pdb Votes
520,Lorraine,American Fiction,XXXX,1 Pdb Vote
521,Bob Walker,The Big Kahuna,XXXX,1 Pdb Vote
522,Kal-El/Clark Kent “Superman” ,Superman (2025),ISFJ,2 Pdb Votes
523,Ghazala Meer,Haider (2014),ISFJ,2 Pdb Votes
524,Theo,Good Grief (2023),XXXX,1 Pdb Vote
525,Magenta Battaglia “Lei”,Lei è Speciale,ISFJ,12 Pdb Votes
526,Tamama,Cartoon Movie (Series),ISFJ,2 Pdb Votes
527,Sayu Ogiwara,Vacanze Estive (La Serie),ISFJ,12 Pdb Votes
528,Whobris,How The Grinch Stole Christmas (2000),ISFJ,8 Pdb Votes
529,Miyuki Shindo,Hiraite,ISFJ,7 Pdb Votes
530,Sir Lionel,The Quest For Camelot (1998),ISFJ,6 Pdb Votes
531,Dona Raimunda,Ai que vida!,XXXX,1 Pdb Vote
532,Rosa,Ai que vida!,XXXX,1 Pdb Vote
533,Charleni,Ai que vida!,XXXX,1 Pdb Vote
534,Anna,Uwierz w Mikołaja (2023),ISFJ,5 Pdb Votes
535,Tom Gulliver,Gulliver's Travels (TV Mini Series 1996),XXXX,1 Pdb Vote
536,Mary Gulliver,Gulliver's Travels (TV Mini Series 1996),XXXX,2 Pdb Votes
537,Betelgeuse’s Wife,Beetlejuice (1988),XXXX,1 Pdb Vote
538,Max McCandles,Poor Things (2023),ISFJ,1 Pdb Vote
539,Varinia,The Book of Clarence (2024),XXXX,2 Pdb Votes
540,Leech woman,Puppet Master,XXXX,4 Pdb Votes
541,Cecil McNevin,Good Burger 2,ISFJ,1 Pdb Vote
542,Jean-Andoche Junot,"Napoleon ""Kitbag"" (2023)",XXXX,29 Pdb Votes
543,Anne-Marie McCoy,Candyman (1992),XXXX,2 Pdb Votes
544,Wovey,The Ballad of Songbirds and Snakes (2023),ISFJ,12 Pdb Votes
545,Dr. Hardy Woodrup,The Holdovers,ISFJ,3 Pdb Votes
546,Ye-Joon Park,The Holdovers,ISFJ,8 Pdb Votes
547,Asiye,Yaratılan,ISFJ,1 Pdb Vote
548,Scumbug,Teenage Mutant Ninja Turtles: Mutant Mayhem,ISFJ,1 Pdb Vote
549,Beth Gallagher,Fatal Attraction (1987),XXXX,1 Pdb Vote
550,Nazanin,Trapped 2013 (Darband),XXXX,1 Pdb Vote
551,Sally,Littlest Pet Shop: Forever,XXXX,1 Pdb Vote
552,Luke Dove,The reflecting skin (1990 film),XXXX,1 Pdb Vote
553,Gina Jefferson,The Adventures of Elmo in Grouchland,XXXX,4 Pdb Votes
554,Maria,The Adventures of Elmo in Grouchland,XXXX,29 Pdb Votes
555,Marcus,The Killer (2023),ISFJ,1 Pdb Vote
556,Hanka Borynowa,Chłopi (2023),ISFJ,1 Pdb Vote
557,Mrs. Barnes,Tex (1982),XXXX,1 Pdb Vote
558,Mrs Grundy,Archie (1964 film),XXXX,1 Pdb Vote
559,Fred Andrews,Archie (1964 film),XXXX,1 Pdb Vote
560,Betty Cooper,Archie (1964 film),XXXX,1 Pdb Vote
561,Betty Cooper,Archie: To Riverdale and back again (1990 movie),XXXX,2 Pdb Votes
562,Norma,Pet sametary: Bloodline,INFJ,1 Pdb Vote
563,Taylor Bloom,"Love, Classified",XXXX,4 Pdb Votes
564,Thomas Rogers,And then there were none (1945 film),XXXX,8 Pdb Votes
565,Ben Franklin,Quiz Lady (2023),ISFJ,2 Pdb Votes
566,Denise,Jules (2023),XXXX,1 Pdb Vote
567,Fatima,You People (2023),ISFJ,5 Pdb Votes
568,Miklósi Attila,Aranyélet / Golden Life,XXXX,1 Pdb Vote
569,Basil,A Clockwork Orange (1971),XXXX,3 Pdb Votes
570,Dr. Max Sporum,The Good Fairy (1935),XXXX,14 Pdb Votes
571,Giulia,Nuovo Olimpo (2023),ISFJ,4 Pdb Votes
572,Helga Dahl,Titanic (1997),ISFJ,5 Pdb Votes
573,Lisbeth Searcy,Old Yeller (1957),ISFJ,2 Pdb Votes
574,Katie Coates,Old Yeller (1957),ISFJ,1 Pdb Vote
575,Ernst,Swiss Family Robinson (1960),ISFJ,2 Pdb Votes
576,Cordelia Bradley Biddle,The Happiest Millionaire (1967),XXXX,2 Pdb Votes
577,Betsy Carlisle,The Absent-Minded Professor (1961),ISFJ,3 Pdb Votes
578,Sara Matthews,The Roommate (2011),XXXX,2 Pdb Votes
579,Vasiliev/Васильев,Scarecrow (Чучело),XXXX,1 Pdb Vote
580,Istvan,Marona's Fantastic Tale (2019),ISFJ,16 Pdb Votes
581,Jeanie,The House on Sorority Row,XXXX,3 Pdb Votes
582,Mui,Shaolin soccer,ISFJ,2 Pdb Votes
583,Old Crone,Monty Python and the Holy Grail (1975),ISFJ,1 Pdb Vote
584,Jim's mother,The Basketball Diaries (1995),ISFJ,1 Pdb Vote
585,Jakob von Gunten ,Institute Benjamenta (1995 film),XXXX,2 Pdb Votes
586,Adriana,Trade,XXXX,1 Pdb Vote
587,Will Grady,Reptile,INFJ,1 Pdb Vote
588,Force Priestess,Star Wars,XXXX,1 Pdb Vote
589,Matty Davis,Elevator Game (2023),XXXX,9 Pdb Votes
590,Ted Muntz,Out Cold,ISFJ,4 Pdb Votes
591,Amaya,Amaya’s OCs and Real Life Friends,ISFJ,2 Pdb Votes
592,Alicia,Triangle of Sadness (2022),ISFJ,1 Pdb Vote
593,Emily,The Curse of Bridge Hollow,ISFJ,1 Pdb Vote
594,Ryan,The Strangers,XXXX,2 Pdb Votes
595,Agnes D'Mello,Kahaani,XXXX,1 Pdb Vote
596,Concorde,Monty Python and the Holy Grail (1975),XXXX,1 Pdb Vote
597,Mr. Profesional,Los Campeones de la Lucha Libre,ESFP,2 Pdb Votes
598,Swetha Pandian,Jailer,XXXX,0
599,"Vijaya ""Viji"" Pandian",Jailer,ISFJ,0
600,Stephen Lee,Escape from Pretoria,XXXX,1 Pdb Vote
601,Mrs. Jessel,The Innocents (1961),ENFJ,1 Pdb Vote
602,Heather,Cherry Falls (2000),ISFJ,4 Pdb Votes
603,Stacy Twelfmann,Cherry Falls (2000),ISFJ,4 Pdb Votes
604,Gertrude Baniszewski,An American Crime (2007 film),XXXX,1 Pdb Vote
605,Leopold Bloom,Bloom (2003 film),XXXX,1 Pdb Vote
606,Amy Bates,Brimstone and Treacle (1976 film),XXXX,1 Pdb Vote
607,Jeff,American Gothic (1988),ISFJ,2 Pdb Votes
608,Woody,American Gothic (1988),ISFJ,2 Pdb Votes
609,Leopold Kessler,Europa (Zentropa),ISFJ,2 Pdb Votes
610,Yané,Star Wars,ISFJ,2 Pdb Votes
611,Helen Stacy,Spider-Man: Across the Spider-Verse (2023),XXXX,1 Pdb Vote
612, Andrew Sullivan,Love At First Sight,ISFJ,4 Pdb Votes
613,Павел Владимирович Зyeв,Univer. New Dorm,ISFJ,13 Pdb Votes
614,Mary I of England,Lady Jane (1986),ISFJ,4 Pdb Votes
615,Raghu,Ulidavaru Kandanthe,ISFJ,2 Pdb Votes
616,Federico,Game Therapy,ISFJ,11 Pdb Votes
617,Ann Barbara,The Promised Land (2023),ISFJ,6 Pdb Votes
618,Recruit,6/45,ISFJ,2 Pdb Votes
619,Counsel,"20,000 Leagues Under The Sea",ISFJ,4 Pdb Votes
620,Amalia,Choose Love (Netflix),ISFJ,2 Pdb Votes
621,"Quincy ""Q"" Powell",Juice,ISFJ,5 Pdb Votes
622,Sir James Catton,Saltburn,ISFJ,41 Pdb Votes
623,Iris,Strange Days (1995),XXXX,1 Pdb Vote
624,Sheila,Monster Family,ISFJ,3 Pdb Votes
625,Mallory Karhut,Cars (Franchise),ISFP,2 Pdb Votes
626,Dr. Damage,Cars (Franchise),ISFJ,2 Pdb Votes
627,Madeleine,Interview with the Vampire (1994),XXXX,8 Pdb Votes
628,Chrissy,Sierra Burgess Is a Loser (2018),ESFJ,1 Pdb Vote
629,Hunter,Strays (2023),ISFJ,23 Pdb Votes
630,Maya,Uncle Drew,ISFJ,2 Pdb Votes
631,Alexa,Wet Hot American Summer,ISFJ,4 Pdb Votes
632,Valerie,Wet Hot American Summer,ISFJ,4 Pdb Votes
633,Mona,Dimsum Martabak,ISFJ,2 Pdb Votes
634,Gerard Gautier,The Courage to Love,INFJ,1 Pdb Vote
635,Angela,Forget Me Not (2009),ISFJ,4 Pdb Votes
636,Chrissy Murphy,Class of Nuke 'Em High (1986),ISFJ,4 Pdb Votes
637,Clarissa Scott,The Valley of Decision (1945),XXXX,10 Pdb Votes
638,Arvid,I Kina spiser de hunde,ISFJ,9 Pdb Votes
639,Rebecca Taylor-Faulkner,Nine Months,ISFJ,1 Pdb Vote
640,Non-chan / Noboru Okada,The Flavor of Green Tea over Rice,XXXX,2 Pdb Votes
641,Denise,La Leyenda de la Nahuala,ISFJ,8 Pdb Votes
642,Gu Senxiang,Cry Me a Sad River (2018),ISFJ,1 Pdb Vote
643,'Uneven' Steven,2:37 (2006),XXXX,2 Pdb Votes
644,Fritz,Hans Christian Andersen's The Little Mermaid (1975,ISFJ,2 Pdb Votes
645,Hendershot,Boss Baby (Franchise),ISFJ,8 Pdb Votes
646,Evan,Head Count (2018),ISFJ,5 Pdb Votes
647,Zio di Checco,Cado dalle nubi (2009),ISFJ,5 Pdb Votes
648,Alfredo,Cado dalle nubi (2009),ISFJ,2 Pdb Votes
649,Fiona,Tinker Bell (2008),ISFJ,2 Pdb Votes
650,Cora Simmons,Madea,ISFJ,11 Pdb Votes
651,Empress Jiang,封神 第一部：朝歌风云 Creation of the Gods,ISFJ,6 Pdb Votes
652,Father Maddox,The Exorcist: Believer (2023),XXXX,1 Pdb Vote
653,Lola,Lola Versus,XXXX,4 Pdb Votes
654,Arthur Gillman,"Ruby Gillman, Teenage Kraken (2023)",ISFJ,5 Pdb Votes
655,Поліна Дудка,Early Swallows | Перші Ластівки,ISFJ,3 Pdb Votes
656,True Zina,Ivan Vasilievich: Back to the Future,ISFJ,1 Pdb Vote
657,Esme Page,Harry Potter Magic Awakened,XXXX,1 Pdb Vote
658,Maureen,The Unlikely Pilgrimage of Harold Fry,XXXX,5 Pdb Votes
659,Maria,Eles Não Usam Black-tie (1981),ISFP,28 Pdb Votes
660,Sabino,Wish (2023),ISFJ,4 Pdb Votes
661,Beth Franklin,High School U.S.A.,ISFJ,1 Pdb Vote
662,Michael Reed,Last Night (2010),ESFJ,6 Pdb Votes
663,Nicholas Holland,A Haunting in Venice,ISFJ,14 Pdb Votes
664,Olga Seminoff,A Haunting in Venice,ISFJ,1 Pdb Vote
665,Svend,The Green Butchers (2003),XXXX,2 Pdb Votes
666,Francis Chérasse (Le Bombé),The Cabbage Soup,ISTJ,11 Pdb Votes
667,Ellie,Dawn of the Planet of the Apes,ISFJ,1 Pdb Vote
668,Olya (Оля),Love and Pigeons (Любовь и голуби),XXXX,2 Pdb Votes
669,Isabel,Bird Box Barcelona (2023),ISFJ,2 Pdb Votes
670,Dean Youngblood,Youngblood (1985),ISFJ,10 Pdb Votes
671,Lori Campbell ,Freddy vs Jason,ISFJ,1 Pdb Vote
672,"Catherine ""Kathy"" McNally",Black (2005),ISFP,2 Pdb Votes
673,Abie Levy,Little Annie Rooney (1925),XXXX,2 Pdb Votes
674,Umrao Jaan Ada/Amiran,Umrao Jaan,ISFJ,2 Pdb Votes
675,Hortense,"Napoleon ""Kitbag"" (2023)",XXXX,1 Pdb Vote
676,Mr. Dooradavic,1700s ft,ISFJ,1 Pdb Vote
677,Diego,Marilyn Ha Gli Occhi Neri,XXXX,33 Pdb Votes
678,Mitch,First Blood (1982),XXXX,3 Pdb Votes
679,Mother Bartlett,Way Down East (1920),XXXX,1 Pdb Vote
680,Sophie (The Nun II),The Conjuring,ISFJ,1 Pdb Vote
681,Vicente Perez,Rosario 2010,ISFJ,2 Pdb Votes
682,Mother Robinson,Swiss Family Robinson (1960),XXXX,1 Pdb Vote
683,Hotel Porter,Indiana Jones (Series),XXXX,3 Pdb Votes
684,Rosalind Hart,The Souvenir (2019),ISFJ,6 Pdb Votes
685,Captain Fritz von Tarlenheim,The Prisoner of Zenda (1937),XXXX,3 Pdb Votes
686,Agnes,The Great Gilly Hopkins (2015),ISFJ,2 Pdb Votes
687,Jonathan Ogner,Class (1983),XXXX,31 Pdb Votes
688,Po's Mother,Kung Fu Panda (Franchise),ISFJ,2 Pdb Votes
689, Rosita Rivas,Week-End in Havana (1941),ISFJ,9 Pdb Votes
690,Sylwanin,Avatar (Franchise),ISFJ,1 Pdb Vote
691,Siddeley,Cars (Franchise),ISFJ,1 Pdb Vote
692,Basil Shaw,Indiana Jones (Series),ISFJ,5 Pdb Votes
693,Faith,Scooby Doo! Legend of the Phantosaur,ISFJ,7 Pdb Votes
694,Mark Thorn,The Omen (1976),ESFP,3 Pdb Votes
695,John Halder,Good (2008 film),XXXX,0
696,Ken,What Love Is (2007),INFJ,0
697,Lise Bouvier,An American in Paris (1951),XXXX,0
698,Sarafina,The Lion King (Franchise),ISFJ,0
699,Alik,Vacations of Petrov and Vasechkin (1984),ISFJ,0
700,Chris,It's Pat: The Movie (1994),ISFJ,5 Pdb Votes
701,Aide-de-Camp,Asteroid City,ISFJ,3 Pdb Votes
702,Eddy Ripple,Elemental,ISFJ,5 Pdb Votes
703,Alan Ripple,Elemental,ISFJ,7 Pdb Votes
704,Nagazi Special Forces,Extraction 2 (2023),XXXX,1 Pdb Vote
705,Trevor Landry,Seance,XXXX,1 Pdb Vote
706,Selma Davis,Apocalypse (film series),ISFJ,2 Pdb Votes
707,The Bird’s wife,The Lost Little Caterpillar (Litla lirfan ljóta),ISFJ,7 Pdb Votes
708,Debbie Edwards,The Searchers (1956),XXXX,2 Pdb Votes
709,Nurse Agnes,Halloween 3: Season of the Witch,ISFJ,7 Pdb Votes
710,Cleo,A Perfect Getaway (2009),ISFJ,2 Pdb Votes
711,Giorgio Mosca,Le Professeur (La prima notte di quiete),ISFJ,5 Pdb Votes
712,Bristol Isabel,Son of Fury: The Story of Benjamin Blake (1942),ISFJ,8 Pdb Votes
713,Helen ,The Spiral Staircase (1946),ISFJ,1 Pdb Vote
714,Nora Hargrave,Edge of the Garden (2011),XXXX,18 Pdb Votes
715,Shelly Borden,Asteroid City,XXXX,3 Pdb Votes
716,Ingrid,Uptown girls (2003),ISFJ,22 Pdb Votes
717,The Alien,Asteroid City,ISFJ,45 Pdb Votes
718,June Douglas,Asteroid City,ISFJ,1 Pdb Vote
719,Agent Garrick (Justin C. Garrick),Reality (2023),XXXX,6 Pdb Votes
720,Selminha,O Beijo no Asfalto (The Kiss),ISFJ,2 Pdb Votes
721,Chandhu (Kindi),Manichitrathazhu,ISFP,3 Pdb Votes
722,Nagavalli,Manichitrathazhu,ISFJ,10 Pdb Votes
723, Professor Richard Wanley,The Woman in the Window (1944),XXXX,1 Pdb Vote
724,Jack Williams,Week Ends Only (1932),XXXX,7 Pdb Votes
725,Monty Bartlett,The Hill (1965),ISFJ,7 Pdb Votes
726,Daisy,Primary Colors (1998),ISFJ,2 Pdb Votes
727,Coma,Everybody wants some!! (2016),ISFJ,2 Pdb Votes
728,Brumley,Everybody wants some!! (2016),ISFJ,3 Pdb Votes
729,Jaya,Bride And Prejudice,ISFJ,2 Pdb Votes
730,Eve White,The Three Faces of Eve (1957),ISFJ,2 Pdb Votes
731,Wendy Banjo,The Devil's Rejects (2005),XXXX,1 Pdb Vote
732,Annie Rooney ,Miss Annie Rooney (1942),ESFJ,1 Pdb Vote
733,Captain January,Captain January (1936),XXXX,2 Pdb Votes
734,Henry Allen,The Flash (2023),ISFJ,2 Pdb Votes
735,Dhandi,Aladdin (1992),XXXX,4 Pdb Votes
736,Teresa Harvey,Murders in Sch,ISFJ,1 Pdb Vote
737,Gwen Holbrook,A Nightmare on Elm Street (2010),XXXX,5 Pdb Votes
738,Lord Duke,Sleeping Beauty (1959),ISFJ,4 Pdb Votes
739,Kamui Itō,High & Low The Worst X (Cross),ISFJ,4 Pdb Votes
740,Shōji Sawamura,High & Low The Worst X (Cross),ISFJ,26 Pdb Votes
741, Jean Waddington,Children of Divorce (1927),XXXX,9 Pdb Votes
742,Kevin Farrell,Harry Potter Magic Awakened,ISFJ,2 Pdb Votes
743,Lutz,Brüno (2009),ISFJ,2 Pdb Votes
744,Campbell Alexander,My Sister's Keeper (2009),ISFJ,1 Pdb Vote
745,Shawn,How to Blow Up a Pipeline,ISFJ,29 Pdb Votes
746,Malikka,buddha: the great departure,XXXX,4 Pdb Votes
747,Caspia,The Little Mermaid (2023 film),ISFJ,3 Pdb Votes
748,Pepe,The Adventures of Lolo the Penguin (1986),XXXX,4 Pdb Votes
749,Form III - Soresu (Lightsaber Form),Star Wars,XXXX,5 Pdb Votes
750,Hendra,My Idiot Brother (2014),ISFJ,1 Pdb Vote
751,Officer,Birdboy: The Forgotten Children,ISFJ,9 Pdb Votes
752,J.D. Hanley,How to Marry a Millionaire (1953),XXXX,2 Pdb Votes
753,Alison Courtland,"Sleep, My Love (1948)",ISFJ,10 Pdb Votes
