char,movie,mbti,votes
Col. Hudson Kane,The Ninth Configuration,INTJ,2 Pdb Votes
Tippi,Fluppy Dogs,XXXX,2 Pdb Votes
Giorgio,"Roma, Open City (1945)",INTJ,2 Pdb Votes
Shuhei Nomura,The Killers,INTJ,2 Pdb Votes
Tortila,The Adventures of Buratino (Priklyucheniya Buratino; 1976),INTJ,4 Pdb Votes
John Adams,1776 (1972),INTJ,17 Pdb Votes
Uriah Heep,The Personal History of David Copperfield,INTJ,13 Pdb Votes
Moribunda,La Leyenda de la Nahuala,INTJ,14 Pdb Votes
Sebastian,The Switch (2010),INTJ,12 Pdb Votes
Wally Mars,The Switch (2010),INTJ,36 Pdb Votes
Brian O'Blivion,Videodrome (1983),INTJ,15 Pdb Votes
Darcy,Green Room,XXXX,17 Pdb Votes
Viggo Grimborn,How to Train Your Dragon (Franchise),INTJ,94 Pdb Votes
Stetler,You Should Have Left,XXXX,2 Pdb Votes
Theo Conroy,You Should Have Left,XXXX,7 Pdb Votes
Andrew Wyke,Sleuth,INTJ,4 Pdb Votes
Master Hanus,Goat Story Franchise,INTJ,13 Pdb Votes
Samba,Cuties (Mignonnes),INTJ,2 Pdb Votes
Marlow,30 Days of Night (2007),XXXX,1 Pdb Vote
Ryūji Takayama,Ring (1998),INTJ,9 Pdb Votes
Sister Jeanne des Anges,The Devils (1971),INTJ,10 Pdb Votes
Ramo,Ramo (2020),INTJ,29 Pdb Votes
Deep Throat,All the President's Men (1976),INTJ,5 Pdb Votes
Mary Bennet,Pride and Prejudice (1995),INTJ,5 Pdb Votes
Logan 5,Logan's Run (1976),INTJ,1 Pdb Vote
Christian Winter,Extra Ordinary,INTJ,1 Pdb Vote
Carrie Pilby,Carrie Pilby,INTJ,41 Pdb Votes
Emily Taylor,Side Effects (2013),INTJ,21 Pdb Votes
Dora,La maldición del guapo,INTJ,7 Pdb Votes
Mike Wellington,The Stepford Wives (2004),INTJ,2 Pdb Votes
Oskar Schell,Extremely Loud and Incredibly Close (2011),INTJ,52 Pdb Votes
Jorge Sánchez,The Book of Life (2014),INTJ,11 Pdb Votes
Guicho,The Book of Life (2014),INTJ,1 Pdb Vote
Grace Faraday,Gangster Squad (2013),INTJ,7 Pdb Votes
Mrs. Witt,Bad Girls From Valley High (2005),INTJ,2 Pdb Votes
Lauren Monroe,Inheritance,XXXX,15 Pdb Votes
Klaus,Freak Show,INTJ,2 Pdb Votes
Margaret Matheson,Red Lights,INTJ,39 Pdb Votes
Harold,The Boys in The Band,INTJ,42 Pdb Votes
The Man,Last Year at Marienbad,INTJ,7 Pdb Votes
Alex Fielding,Twitches (2005),INTJ,55 Pdb Votes
Joubert,Three Days Of The Condor,INTJ,2 Pdb Votes
James Ballard,Crash (1996),INTJ,29 Pdb Votes
Shakira El-Khoury,Whiskey Tango Foxtrot (2016),XXXX,1 Pdb Vote
Mr. Gilbertson,The Proposal (2009),INTJ,6 Pdb Votes
Becky,Sleepless in Seattle (1993),XXXX,7 Pdb Votes
Shakuni,Mahabharat,INTJ,16 Pdb Votes
Arjuna,Mahabharat,INTJ,56 Pdb Votes
Hypatia,Agora,INTJ,49 Pdb Votes
Klaus,In A Glass Cage (1986),INTJ,1 Pdb Vote
Philip Green,Casino (1995),INTJ,6 Pdb Votes
R,James Bond Film Series,INTJ,18 Pdb Votes
Barry Nottingham,Bedtime Stories (2008),INTJ,9 Pdb Votes
Dr. Caroline Caldwell,The Girl with All the Gifts (2016),INTJ,7 Pdb Votes
Scamper,Igor,INTJ,18 Pdb Votes
Khan,Mulan (Franchise),INTJ,65 Pdb Votes
Archer,Trolls World Tour,INTJ,3 Pdb Votes
Nerissa,The Reef: Shark Bait (2006),INTJ,2 Pdb Votes
Trollzart,Trolls World Tour,INTJ,2 Pdb Votes
Dr. Merrick,The Island (2005),INTJ,9 Pdb Votes
Uma,The Maid,INTJ,6 Pdb Votes
Nikola Tesla,Tesla (2020),INTJ,9 Pdb Votes
Detective Bruce Kenner,Regression (2015),INTJ,15 Pdb Votes
Hugh Andrews,The Silence (2019),INTJ,6 Pdb Votes
James Hook,Pan (2015),INTJ,36 Pdb Votes
King Louis XIV,A Little Chaos (2014),INTJ,5 Pdb Votes
Metatron,View Askewniverse,INTJ,22 Pdb Votes
John Blaylock,The Hunger (1983),INTJ,2 Pdb Votes
Geisman,Soldaat van Oranje / Soldier of Orange (1977),INTJ,1 Pdb Vote
Hoo Joon/Houzhun,So I Married An Anti-fan (2016),INTJ,6 Pdb Votes
Secundus,Stardust (2007),XXXX,3 Pdb Votes
Rosie,Point Break (1991),INTJ,6 Pdb Votes
Peter,Death at a Funeral (2007),INTJ,2 Pdb Votes
Captain Rochefort,The Three Musketeers (1993),XXXX,3 Pdb Votes
Demetrius,A Midsummer Night's Dream (1999),INTJ,5 Pdb Votes
Tabitha Dickinson,Birdman or (The Unexpected Virtue of Ignorance) (2014),XXXX,19 Pdb Votes
Lady Hyegyeong,The Throne (2015),INTJ,1 Pdb Vote
Abdul Elijah,Red Heat (1988),XXXX,1 Pdb Vote
Richard Rampton,Denial (2016),INTJ,6 Pdb Votes
Violet Baudelaire,Lemony Snicket's A Series of Unfortunate Events (2004),INTJ,92 Pdb Votes
"Jacob ""Money"" Harlon",Shot Caller (2017),INTJ,32 Pdb Votes
Randolph Johnson,Free Willy (1993-),INTJ,3 Pdb Votes
Dalton Russell,Inside Man (2006),INTJ,26 Pdb Votes
Hans,Freaks (1932),INTJ,7 Pdb Votes
Sonya,The Babysitter,INTJ,59 Pdb Votes
Mommy Fortuna,The Last Unicorn (1982),INTJ,11 Pdb Votes
Yvonne,I'm Thinking of Ending Things (2020),INTJ,3 Pdb Votes
Charles Kingsleigh,Alice in Wonderland / Through the Looking Glass (2010 - 2016),INTJ,14 Pdb Votes
George Footit,Chocolat,INTJ,2 Pdb Votes
Waverly,The Joy Luck Club,INTJ,1 Pdb Vote
Joel,Adventureland (2009),INTJ,16 Pdb Votes
Catherine Shaw,Eye Candy,INTJ,1 Pdb Vote
Batman,Justice League: Doom,INTJ,15 Pdb Votes
Dr. Charles Nichols,The Fugitive (1993),INTJ,12 Pdb Votes
Teo,Oblivion Island: Haruka and the Magic Mirror,INTJ,10 Pdb Votes
Alice Lamb,Summerland (2020),INTJ,36 Pdb Votes
Charles Sender,The Stupids (1996),ENTJ,1 Pdb Vote
Swanbeck,Mission: Impossible (Franchise),INTJ,4 Pdb Votes
Eva,Madagascar (Franchise),INTJ,101 Pdb Votes
Leslie Breitbart,While We're Young (2014),INTJ,4 Pdb Votes
Eddie Dane,Miller's Crossing (1990),INTJ,4 Pdb Votes
Joe,Help! I'm a Fish!,INTJ,21 Pdb Votes
Jane,Predestination,INTJ,27 Pdb Votes
Yuki Shien,Death Note: Light Up the NEW World,INTJ,7 Pdb Votes
Tsukuru Mishima,Death Note: Light Up the NEW World,INTJ,14 Pdb Votes
Creature Under the Stairs,The Nightmare Before Christmas (1993),INTJ,16 Pdb Votes
Richard,Eat Pray Love,INTJ,15 Pdb Votes
Mr.X,Wanted (2008),INTJ,1 Pdb Vote
The Boy,Vivarium,INTJ,30 Pdb Votes
Dick Cheney,Vice,INTJ,46 Pdb Votes
Adrian Pryce,Oldboy (2013),INTJ,7 Pdb Votes
Isabel,Your Highness (2011),INTJ,11 Pdb Votes
Joseph Kern,Three Colours trilogy,INTJ,38 Pdb Votes
Mikołaj,Three Colours trilogy,INTJ,9 Pdb Votes
Kronsteen,James Bond Film Series,INTJ,5 Pdb Votes
Ahmad Shah Abdali,Panipat,INTJ,1 Pdb Vote
Ely (the Old Man),The Road (2009),XXXX,31 Pdb Votes
Marty Baron,Spotlight (2015),INTJ,10 Pdb Votes
Caterine Vauban,I Heart Huckabees (2004),INTJ,2 Pdb Votes
Peina,The Addiction (1995),INTJ,2 Pdb Votes
FBI Special Agent Richard DesLauriers,Patriots Day (2016),INTJ,1 Pdb Vote
Ren Amari,Otherlife,XXXX,2 Pdb Votes
Keane,The Old Guard (2020),INTJ,30 Pdb Votes
Steven Merrick,The Old Guard (2020),INTJ,2 Pdb Votes
Hedda Shopper,Foodfight!,INTJ,20 Pdb Votes
Angus Scattergood,Rock Dog,INTJ,46 Pdb Votes
John Connor (Salvation),Terminator,INTJ,23 Pdb Votes
Phileas Fogg,Around the World in 80 Days (2004),INTJ,6 Pdb Votes
Nails,Cool World (1992),INTJ,12 Pdb Votes
"Thomas Arashikage ""Storm Shadow""",G.I. Joe (film series),INTJ,9 Pdb Votes
"Rexford ""Rex"" G. Lewis  ""Cobra Commander"" The Doctor",G.I. Joe (film series),INTJ,39 Pdb Votes
Linus Larrabee,Sabrina (1995),INTJ,68 Pdb Votes
Bog King,Strange Magic (2015),INTJ,20 Pdb Votes
Lewis Barnavelt,The House with a Clock in its Walls (2018),INTJ,26 Pdb Votes
Damien O'Donovan,The Wind That Shakes The Barley (2006),INTJ,14 Pdb Votes
Mok Swagger,Rock And Rule,INTJ,18 Pdb Votes
Su-Ji,Sunny (2011-South Korean Movie),INTJ,20 Pdb Votes
Garry,The Angry Birds Movie (2016),INTJ,6 Pdb Votes
Victor Karlosson,Eurovision Song Contest: The Story of Fire Saga,INTJ,13 Pdb Votes
Adam Carr,Valentine (2001),INTJ,2 Pdb Votes
Durand Durand,Barbarella,INTJ,8 Pdb Votes
Karla,Tinker Tailor Soldier Spy (2011),INTJ,24 Pdb Votes
William Bludworth,Final Destination (2000),INTJ,4 Pdb Votes
Victor Dashkov,Vampire Academy: Blood Sisters (2014),INTJ,4 Pdb Votes
Jack Wilson,Shane (1953),XXXX,64 Pdb Votes
Tiara Gold,High School Musical (Film Trilogy),INTJ,1 Pdb Vote
The Professor,The Adventures of Pinocchio (1996),INTJ,9 Pdb Votes
King Yeomra,Along With The Gods,INTJ,16 Pdb Votes
Richard Hayden,Tommy Boy (1995),INTJ,21 Pdb Votes
Dr. Naehring,Shutter Island (2010),INTJ,1 Pdb Vote
Jerry,To Rome with Love (2012),XXXX,7 Pdb Votes
Anne Sullivan,The Miracle Worker (1962),INTJ,2 Pdb Votes
Man On Beach,Un Chien Andalou (1929),INTJ,2 Pdb Votes
The Man,Meshes Of The Afternoon (1943),INTJ,6 Pdb Votes
Quan Chi,Mortal Kombat Legends: Scorpion's Revenge (2020),INTJ,12 Pdb Votes
Sub-Zero,Mortal Kombat Legends: Scorpion's Revenge (2020),INTJ,24 Pdb Votes
Shirley Jackson,Shirley (2020),INTJ,2 Pdb Votes
Lily Walker,Revolver (2005),INTJ,43 Pdb Votes
Mrs. Kwan,The Cat in the Hat (2003),INTJ,6 Pdb Votes
Vampira,Ed Wood (1994),INTJ,61 Pdb Votes
Claudio Verona,The End? L'inferno fuori (Hell Outside),INTJ,3 Pdb Votes
Brit,Saw Series (2004),INTJ,4 Pdb Votes
Elizabeth “Liz” Morgan,Fifty Shades of Grey (2015),INTJ,2 Pdb Votes
Tommy Houston,Dazed and Confused (1993),INTJ,1 Pdb Vote
Gyaos (Heisei),Gamera,INTJ,0
Space Gyaos,Gamera,INTJ,0
Gyaos (Shōwa),Gamera,INTJ,2 Pdb Votes
Jack Hall,The Day After Tomorrow (2004),INTJ,18 Pdb Votes
Isaac Chroner,Children of the Corn (1984),INTJ,20 Pdb Votes
Georges Méliès,Hugo (2011),INTJ,7 Pdb Votes
Dormammu,Dr. Strange (1978),INTJ,35 Pdb Votes
Professor Pee-Pee Diarrheastein Poopypants Esquire,Captain Underpants (movie),INTJ,35 Pdb Votes
Juror #11,12 Angry Men (1997),INTJ,1 Pdb Vote
Josh Harvest,Bravetown,INTJ,1 Pdb Vote
Allen Dorfman,The Irishman (2019),INTJ,6 Pdb Votes
James Glaisher,The Aeronauts,INTJ,53 Pdb Votes
Zus Bielski,Defiance (2008),INTJ,5 Pdb Votes
William Fawcett Robinson,Somewhere in Time (1980),INTJ,21 Pdb Votes
Father Burke,The Nun (2018),INTJ,5 Pdb Votes
Charles Bishop Weyland,Alien vs. Predator (Franchise),INTJ,9 Pdb Votes
Alexa Woods,Alien vs. Predator (Franchise),INTJ,13 Pdb Votes
"Lawrence ""Crash"" Davis",Bull Durham (1988),INTJ,8 Pdb Votes
Ice,West Side Story (1961),INTJ,9 Pdb Votes
Robertson,Predestination,INTJ,5 Pdb Votes
Geoffrey,The Lion in Winter (1968),INTJ,17 Pdb Votes
Dick Avery,Funny Face (1957),INTJ,135 Pdb Votes
Lynn,Bad Genius,INTJ,24 Pdb Votes
Nik Khan,Extraction (2020),INTJ,3 Pdb Votes
Douglas Hall,The Thirteenth Floor,INTJ,5 Pdb Votes
Whoa,Kung Pow: Enter the Fist (2002),INTJ,22 Pdb Votes
Sanjay Singhania (Sachin),Ghajini,INTJ,27 Pdb Votes
André,The Man Who Copied (2003),INTJ,8 Pdb Votes
Georges Laurent,Amour (2012),INTJ,2 Pdb Votes
Claudiomiro,Carandiru (2003),INTJ,4 Pdb Votes
Q,The Silence of the Marsh (2019),INTJ,19 Pdb Votes
Cecil Vyse,A Room with a View (1985),INTJ,1 Pdb Vote
Henry West,The Cell (2000),INTJ,29 Pdb Votes
Diabo,O Auto da Compadecida (2000),INTJ,17 Pdb Votes
Stanley Crawford,Magic in the Moonlight (2014),INTJ,2 Pdb Votes
Dayton White,Logan Lucky,INTJ,4 Pdb Votes
John Webster,Shakespeare in Love (1998),INTJ,9 Pdb Votes
Nizam,Prince of Persia: The Sands of Time (2010),XXXX,1 Pdb Vote
Vitelli,Love Wedding Repeat (2020),INTJ,2 Pdb Votes
Aamir Barkawi,Has Fallen Series,INTJ,163 Pdb Votes
Emma Kurtzman,No Strings Attached (2011),INTJ,2 Pdb Votes
Joseph Goebbels,Hitler: The Rise of Evil (2003),INTJ,14 Pdb Votes
Ernst Stavro Blofeld (Anthony Dawson),James Bond Film Series,INTJ,27 Pdb Votes
Terrence Settman,What Happened to Monday (2017),INTJ,10 Pdb Votes
Professor Doctor Karl Ruprect Kroenen,Hellboy (2019),INTJ,9 Pdb Votes
"Vivienne Nimue, the Blood Queen",Hellboy (2019),INTJ,3 Pdb Votes
Maj. John Smith,Where Eagles Dare (1968),XXXX,4 Pdb Votes
Naqoyqatsi: Life as War (2002),Qatsi trilogy,INTJ,8 Pdb Votes
Hans Rolfe,Judgment at Nuremberg (1961),INTJ,7 Pdb Votes
Sherif Al Kordy,The Blue Elephant,INTJ,34 Pdb Votes
Preacher,Pale Rider (1985),INTJ,47 Pdb Votes
Johann Friedrich Struensee,A Royal Affair (2012),INTJ,58 Pdb Votes
Harding,One Flew Over the Cuckoo's Nest (1975),INTJ,12 Pdb Votes
Sidney Stark,The Guernsey Literary and Potato Peel Pie Society (2018),INTJ,3 Pdb Votes
Gibbs,The Quiller Memorandum (1966),XXXX,164 Pdb Votes
E. Edward Grey,Secretary,INTJ,19 Pdb Votes
John H. Mallory,"Duck, You Sucker! / A Fistful of Dynamite / Once Upon a Time...the Revolution (1971)",INTJ,19 Pdb Votes
Masako Kanazawa,Rashomon (1950) (羅生門),XXXX,144 Pdb Votes
Ernst Stavro Blofeld / Franz Oberhauser,James Bond Film Series,INTJ,15 Pdb Votes
Ernst Stavro Blofeld (Charles Gray),James Bond Film Series,XXXX,49 Pdb Votes
Ernst Stavro Blofeld (Donald Pleasence),James Bond Film Series,INTJ,28 Pdb Votes
Dr. William 'Billy' Weir,Event Horizon,INTJ,16 Pdb Votes
D.J.,Event Horizon,INTJ,27 Pdb Votes
Metal Beak/The High Tyto,Legend of the Guardians: The Owls of Ga'Hoole,INTJ,5 Pdb Votes
Harry Palmer,Harry Palmer,INTJ,24 Pdb Votes
Kelly,Kelly's Heroes (1970),INTJ,19 Pdb Votes
Morton,Once Upon a Time in the West (1968),INTJ,20 Pdb Votes
Pink's Wife,Pink Floyd: The Wall,INTJ,124 Pdb Votes
Jef Costello,Le Samouraï,INTJ,2 Pdb Votes
Leszek Lisowski,Clergy (Kler; 2018),INTJ,5 Pdb Votes
"LaFayette ""Hud"" Johnson",Hair (1979),INTJ,16 Pdb Votes
Miette,The City of Lost Children,INTJ,8 Pdb Votes
Inspector Frederick Abberline,From Hell,INTJ,10 Pdb Votes
Ray Duquette,Wild Things (1998),INTJ,3 Pdb Votes
High-T,Men in Black,INTJ,55 Pdb Votes
Professor Callahan,Legally Blonde (2001),INTJ,6 Pdb Votes
Cindy Russell,Uncle Buck (1989),INTJ,127 Pdb Votes
Ellen Taper-Leigh,Hereditary (2018),INTJ,99 Pdb Votes
Tomasz Giemza,Suicide Room. The Hater (2020) (Sala samobójców. Hejter),INTJ,3 Pdb Votes
"Eric ""Goat"" Fantom",Doom (2005),INTJ,2 Pdb Votes
Bennett Marco,The Manchurian Candidate (1962),INTJ,59 Pdb Votes
Lord Bullingdon,Barry Lyndon (1975),INTJ,50 Pdb Votes
Lewis Dodgson,Jurassic Park / Jurassic World (Film Franchise),INTJ,3 Pdb Votes
"Prosper ""Pops"" Franklin",April and the Extraordinary World,INTJ,15 Pdb Votes
Lady Macbeth,Macbeth (2015),INTJ,47 Pdb Votes
The Cowboy,Mulholland Drive (2001),INTJ,7 Pdb Votes
Pierre-François Lacenaire,Children of Paradise (Les Enfants du Paradis),INTJ,25 Pdb Votes
Zoc,The Ant Bully,INTJ,8 Pdb Votes
Ken Katayanagi,Scott Pilgrim vs. the World (2010),INTJ,8 Pdb Votes
Kyle Katayanagi,Scott Pilgrim vs. the World (2010),INTJ,1 Pdb Vote
Patricia Watson,Confessions of a Dangerous Mind (2002),INTJ,1 Pdb Vote
Keeler,Confessions of a Dangerous Mind (2002),INTJ,2 Pdb Votes
Norman Bates,Psycho (1998),INTJ,27 Pdb Votes
Omar,Four Lions (2010),INTJ,44 Pdb Votes
Lydia Hillard,Mrs. Doubtfire (1993),INTJ,3 Pdb Votes
Keys,E.T. the Extra-Terrestrial (1982),INTJ,16 Pdb Votes
Mewtwo,Mewtwo Strikes Back: Evolution (2019),INTJ,2 Pdb Votes
Charlie Chan (Sydney Toler),Charlie Chan,INTJ,27 Pdb Votes
Fabrication Machine aka “B.R.A.I.N”,9 (2009),INTJ,49 Pdb Votes
Noah,Noah (2014),INTJ,14 Pdb Votes
"Margaret ""Marnie"" Edgar",Marnie (1964),INTJ,6 Pdb Votes
Tet/'Sally,Oblivion (2013),INTJ,0
Sheriff Gurr,Tucker & Dale vs. Evil (2010),XXXX,1 Pdb Vote
Ghost of Christmas Yet to Come,A Christmas Carol (2009),INTJ,17 Pdb Votes
Bertram Pincus,Ghost Town (2008),INTJ,8 Pdb Votes
Agent 47 (2015),Hitman (Movie Franchise),INTJ,42 Pdb Votes
Holly Reilly-Kennedy,P.S. I Love You (2007),INTJ,40 Pdb Votes
Darrius Sayle,Stormbreaker / Alex Rider: Stormbreaker (2006),INTJ,6 Pdb Votes
Jerry Shepard,Eight Below (2006),XXXX,3 Pdb Votes
Arya,Eragon (2006),INTJ,4 Pdb Votes
Bishop Pucci,Casanova (2005),INTJ,3 Pdb Votes
Aristotle,Alexander (2004),INTJ,5 Pdb Votes
Professor James Moriarty,The League of Extraordinary Gentlemen (2003),INTJ,17 Pdb Votes
Captain Nemo,The League of Extraordinary Gentlemen (2003),INTJ,6 Pdb Votes
Anne Murtaugh,Cheaper by the Dozen (Franchise),INTJ,18 Pdb Votes
Detective Roland Castlebeck,Gone in 60 Seconds (2000),INTJ,2 Pdb Votes
Eugene Simonet,Pay It Forward (2000),XXXX,14 Pdb Votes
Lord Piccolo,Dragonball Evolution (2009),INTJ,2 Pdb Votes
Major Salt,Outbreak (1995),INTJ,1 Pdb Vote
Roberta Keough,Outbreak (1995),XXXX,1 Pdb Vote
Barney Rubble (2000),The Flintstones,INTJ,7 Pdb Votes
Milton Dammers,The Frighteners (1996),INTJ,3 Pdb Votes
Dr. Leland Goines,12 Monkeys / Twelve Monkeys (1995),INTJ,5 Pdb Votes
Viktor Sagat,Street Fighter (1994),INTJ,1 Pdb Vote
Harry Rinquest,True Lies ( 1994),INTJ,3 Pdb Votes
Jamie,"Truly, Madly, Deeply ( 1990)",INTJ,14 Pdb Votes
Thoth-Amon,Conan the Barbarian (1982),XXXX,2 Pdb Votes
Queen Taramis of Shadizar,Conan the Barbarian (1982),INTJ,4 Pdb Votes
Grand Vizier,Conan the Barbarian (1982),XXXX,1 Pdb Vote
Fin Raziel,Willow (1988),INTJ,11 Pdb Votes
Hercule Poirot,Appointment with Death ( 1988),INTJ,12 Pdb Votes
Clifford Sterling,"Honey, I...",INTJ,5 Pdb Votes
Susan Lawrence,Big (1988),INTJ,16 Pdb Votes
Peter Thorndyke,The Love Bug (1968),INTJ,7 Pdb Votes
Ebenezer Scrooge,A Christmas Carol (1938),INTJ,5 Pdb Votes
Bert Hanson,Horrible Bosses (2011),INTJ,8 Pdb Votes
Zordon,Power Rangers (2017),INTJ,13 Pdb Votes
Emma Dax,Seksmisja (1984),INTJ,3 Pdb Votes
Zeus,Immortals (2011),XXXX,1 Pdb Vote
King Eurystheus of Tiryns,Hercules (2014),INTJ,2 Pdb Votes
Otto Luger,The Adventurer: The Curse of the Midas Box ( 2014),INTJ,1 Pdb Vote
Inspector Krogh,Frankenstein,INTJ,1 Pdb Vote
Athena,Percy Jackson (film series 2010-2013),INTJ,16 Pdb Votes
Annabeth Chase,Percy Jackson (film series 2010-2013),INTJ,243 Pdb Votes
Doctor Dee,Mary and the Witch's Flower (2017),XXXX,10 Pdb Votes
Terminator “Carl” (T-800),Terminator,INTJ,30 Pdb Votes
Killian,Spies in Disguise (2020),INTJ,50 Pdb Votes
Zain,Capernaum (2018),INTJ,46 Pdb Votes
Dr. Arthur Neuman,The Mask (1994),INTJ,25 Pdb Votes
Meg Altman,Panic Room (2002),INTJ,40 Pdb Votes
Alan Cowan,Carnage (2011),INTJ,30 Pdb Votes
Gerry Moore,Wild Child (2008),INTJ,4 Pdb Votes
Anna Murphy,The Killing of a Sacred Deer (2017),INTJ,46 Pdb Votes
Dr. William Block,Planet Terror (2007),INTJ,7 Pdb Votes
"Anthony ""Thin Man""",Charlie’s Angels (2000),INTJ,19 Pdb Votes
Alice Severson,Ginger Snaps (2000-2004),INTJ,2 Pdb Votes
Captain Léon Rom,The Legend of Tarzan (2016),INTJ,22 Pdb Votes
Alvin Karpis,Public Enemies (2009),INTJ,4 Pdb Votes
Cerdic (Stellan Skarsgard),King Arthur (2004),INTJ,5 Pdb Votes
Red Queen,Resident Evil,INTJ,30 Pdb Votes
"Clark ""Doc"" Savage Jr.",Doc Savage: The Man of Bronze (1975),INTJ,1 Pdb Vote
Count Dracula (Christopher Lee),Dracula: Prince of Darkness (1966),INTJ,3 Pdb Votes
Donaka Mark,Man of Tai Chi (2013),INTJ,3 Pdb Votes
Lama Su,Star Wars,INTJ,71 Pdb Votes
Sly Moore,Star Wars,INTJ,18 Pdb Votes
Stuart Twombly,The Internship (2013),INTJ,21 Pdb Votes
Christoph Sensenbrink,Er ist wieder da (2015) (Look Who's Back),INTJ,5 Pdb Votes
Detective John Mackey,Dolores Claiborne (1995),INTJ,2 Pdb Votes
Gupta Rajan,The terminal (2004),INTJ,13 Pdb Votes
Sir Godfrey,Robin Hood (2010),INTJ,12 Pdb Votes
Eamon de Valera,Michael Collins (1996),XXXX,3 Pdb Votes
Paige Morgan,The Prince & Me (2004),INTJ,7 Pdb Votes
"Kit Walker ""Phantom""",The Phantom (1996),INTJ,3 Pdb Votes
George Smiley,Tinker Tailor Soldier Spy (2011),INTJ,34 Pdb Votes
Hood,Thunderbirds (2004),INTP,1 Pdb Vote
Jack Carter,Get Carter (1971),INTJ,23 Pdb Votes
Dr. Tom Sherwood,The English Teacher (2013),INTJ,1 Pdb Vote
Oishi,47 Ronin (2013),INTJ,12 Pdb Votes
Jimmy Loughnan,Chopper (2000),XXXX,1 Pdb Vote
Steve Miller,The Last Song (2010),INTJ,9 Pdb Votes
"Myrtle ""Tilly"" Dunnage",The Dressmaker (2015),INTJ,38 Pdb Votes
STEM,Upgrade (2018),INTJ,43 Pdb Votes
Artemis Fowl II,Artemis Fowl (2020),INTJ,22 Pdb Votes
"""Arthur Slugworth""",Willy Wonka and the Chocolate Factory (1971),INTJ,13 Pdb Votes
Elliot,Flight of the Phoenix (2004),INTJ,12 Pdb Votes
Alex,The Boy Who Would Be King (2019),INTJ,9 Pdb Votes
Absolem / Caterpillar,Alice in Wonderland / Through the Looking Glass (2010 - 2016),INTJ,132 Pdb Votes
Aloysius,The Hudsucker Proxy,INTJ,1 Pdb Vote
Tom Terp,Dark Waters (2019),ISTJ,1 Pdb Vote
Egon Olsen,Olsen Banden (Olsen Gang),INTJ,23 Pdb Votes
Ben,Willard (2003),INTJ,2 Pdb Votes
Teiji Matsuda,Earthquake Bird (2019),INTJ,26 Pdb Votes
Simon,A Christmas Prince (Trilogy),INTJ,11 Pdb Votes
Harold Meyerowitz,The Meyerowitz Stories (2017),INTJ,15 Pdb Votes
Christine Chubbuck,Christine (2016),INTJ,34 Pdb Votes
Henrique,"Four Days in September (1997) O Que É Isso, Companheiro?",INTJ,2 Pdb Votes
Sara Meles,Hitch (2005),INTJ,58 Pdb Votes
Pascal Sauvage,Johnny English (2003),INTJ,24 Pdb Votes
Paul Chauvelin,The Scarlet Pimpernel (1982),INTJ,7 Pdb Votes
Shockwave,Transformers (Bayverse),INTJ,27 Pdb Votes
Gerald Olin,1408,INTJ,29 Pdb Votes
Charity Le Domas,Ready or Not (2019),INTJ,73 Pdb Votes
Tricia Jones,Mallrats (1995),INTJ,9 Pdb Votes
Colonel Cutter,Antz (1998),INTJ,12 Pdb Votes
Henryk Kwinto,Vabank (Juliusz Machulski),INTJ,13 Pdb Votes
Catherine of Valois,The King (2019),INTJ,42 Pdb Votes
Julian Blackwood,We Have Always Lived in the Castle (2018),INTJ,6 Pdb Votes
TRON,Tron (Series),INTJ,44 Pdb Votes
Tiberius Gracchus,Gladiator (2000),INTJ,26 Pdb Votes
Paul Gachet,Loving Vincent (2017),INTJ,7 Pdb Votes
Madame Blanc,Suspiria (2018),INTJ,81 Pdb Votes
Aydın,Winter Sleep (Kış Uykusu; 2014),INTJ,21 Pdb Votes
Josh Lambert,Insidious,INTJ,64 Pdb Votes
Helen Lyle,Candyman (1992),INTJ,42 Pdb Votes
Dr. Royer-Collard,Quills (2000),INTJ,9 Pdb Votes
H. Clifford McBride,Ad Astra (2019),INTJ,47 Pdb Votes
Katherine Lester,Lady Macbeth (2016),INTJ,17 Pdb Votes
Linus Larrabee,Sabrina (1954),INTJ,55 Pdb Votes
Thelonius,Babe (1995),INTJ,1 Pdb Vote
Duchess,Babe (1995),INTJ,10 Pdb Votes
Ahmet,Happy Days (Neşeli Günler; 1978),INTJ,1 Pdb Vote
Erin Christin Bruner,The Exorcism of Emily Rose (2005),INTJ,15 Pdb Votes
Gaddar Kerim,Korkusuz Korkak (1979),INTJ,8 Pdb Votes
Anri (Number 7),12 Suicidal Teens (2019),INTJ,24 Pdb Votes
Nuada Silverlance,Hellboy 2: The Golden Army (2008),INTJ,62 Pdb Votes
Gothel,Barbie As Rapunzel (2002),INTJ,83 Pdb Votes
Beautiful Girl Across the Hall,Eraserhead (1977),INTJ,11 Pdb Votes
Ludwig van Beethoven,Bill & Ted,INTJ,3 Pdb Votes
Bernadette Fox,"Where’d You Go, Bernadette (2019)",INTJ,52 Pdb Votes
Horned King,The Black Cauldron (1985),INTJ,56 Pdb Votes
Peter Van Houten,The Fault in Our Stars (2014),INTJ,59 Pdb Votes
Edvard Wolner,The Thing (2011),ISTP,6 Pdb Votes
Kate Lloyd,The Thing (2011),INTJ,31 Pdb Votes
Peter Tezla,Hot Wheels World Race / AcceleRacers,INTJ,34 Pdb Votes
Doctor Cornelius,The Chronicles of Narnia (Film Trilogy),INTJ,39 Pdb Votes
